Location name,Amount spent (EUR)
Aveiro District,159
Azores,≤100
Beja District,≤100
Braga District,211
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,111
Faro District,138
Guarda District,≤100
Leiria District,114
Lisbon District,730
Madeira,≤100
Portalegre District,≤100
Porto District,510
Santarém District,105
Setúbal District,264
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
