Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,34847,232
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),24352,45
693907914395620,良杯製所 Oolab,良杯製所 Oolab,14326,8
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,9067,2
106801464127093,目目非營利 MUVE NPO,目目非營利,7830,28
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,7491,13
286487218798,遠見雜誌,遠見雜誌,6273,6
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,5883,17
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,4787,1
343251481955,靖娟兒童安全文教基金會-守護寶貝每一天,靖娟兒童安全文教基金會-守護寶貝每一天,4378,4
177161918975981,基督教芥菜種會,基督教芥菜種會,3932,24
219315794887869,聯合報,聯合報股份有限公司,3705,32
148513668543221,地球公民基金會,地球公民基金會,3535,22
246517878713911,劉家昌,勇勳沈,3507,1
368397373312842,游顥,游顥,3333,4
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,2609,4
211730475524462,大陸委員會,大陸委員會,2516,7
152479095435700,茶樹莊園 Tea Tree Garden,花仙子 Farcent,2473,3
167913323845559,FNG世代設計｜為了下一代而設計,FNG世代設計｜為了下一代而設計,2300,6
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2006,17
650500068416528,無國界醫生 / Médecins Sans Frontières (MSF),無國界醫生 / Médecins Sans Frontières (MSF),1792,4
1855418728011324,鏡週刊,鏡週刊,1750,13
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1655,19
235679595900,民視新聞,民視新聞,1594,7
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1577,22
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1550,2
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1544,4
616773638384004,米菲多媒體,儷藍許,1381,3
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1378,5
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,1339,5
390569611008641,願景工程基金會 Vision Project,願景工程基金會,1293,35
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,1271,1
106265361106594,海鼎離岸風電計畫 Formosa III,毛潔瑜,1205,1
104624290080479,張育美,翊斌黃,1168,4
101176989480437,九槍 And Miles to Go Before I Sleep,九槍 And Miles to Go Before I Sleep,1110,5
189061482332,張嘉郡,嘉郡張,1105,3
335544036485779,經濟部,經濟部,1083,1
145142039475646,台鋼會長-謝裕民,These ads ran without a disclaimer,1066,5
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1038,17
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,1027,3
112272141484784,游智彬：桃園阿彬哥,游智彬：桃園阿彬哥,995,1
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),Che Hui Chu,979,1
158025223269,今周刊,今周刊,968,5
107061308725353,京華廣場頂級商辦園區,京華廣場頂級商辦園區,965,16
852685611414333,財團法人中華民國證券暨期貨市場發展基金會,財團法人中華民國證券暨期貨市場發展基金會,960,2
188311137478,中時新聞網,時報資訊,947,1
436843193180529,Unipapa,Unipapa,910,19
191690867518507,江啟臣,江啟臣,903,4
1890263611238474,陳冠廷 Kuan-Ting Chen,陳冠廷,870,1
455402201578100,施羅德 - 全球財經  關鍵現場,These ads ran without a disclaimer,868,3
188358792124,聯經出版,聯經出版,847,6
1406596662949370,法律白話文運動 Plain Law Movement,These ads ran without a disclaimer,845,3
794188814045662,新業建設 Hsinyeh,新業建設股份有限公司,842,2
2129747227252993,謝裕民,These ads ran without a disclaimer,829,4
1627016040846724,謝志忠　幫您講話,志忠 謝,788,1
1629474157289221,小牛頓,小牛頓科學教育有限公司,771,2
1636733309982216,黃明賢 屏東縣議員,沛旭 傅,770,1
569626243213799,生鮮時書,生鮮時書,770,1
267210596804238,啟德機械起重工程-股公司,鈺梅蔡,769,3
327941870899267,元智大學 i Life,元智大學 i Life,758,1
101297638763256,識媒體,識媒體,732,6
1339118476184144,復華金管家：投資人生一定要加的朋友,復華證券投資信託股份有限公司,728,1
164483516927300,張景嵐,張景嵐,723,1
106319540949564,五顯大帝開基祖廟-彰化大村埤腳五通宮,博程游,722,1
246324992373019,傅崐萁,Evonne Hu,720,1
1649151078446134,卓冠廷,冠廷卓,720,22
101324348112899,台灣好鄰居協會,社團法人台灣好鄰居協會,677,1
791870507594526,利樂創新界,利樂創新界,675,17
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,671,9
105957556179860,遠雄人壽Hold生活,These ads ran without a disclaimer,666,2
1787630811500182,臺中市政府交通局,臺中市政府交通局,655,1
102764756435823,黃柏霖,柏霖黃,630,1
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,605,2
186593071836,商業周刊（商周.com）,商業周刊（商周.com）,595,1
104013138750678,翁震州,震州 翁,565,3
449156429152075,麻吉理財顧問公司,黃詩凭,551,1
1549881451947136,林筱淇,筱淇 林,538,5
102411719983,舒翠玲,翠玲 舒,532,1
1666902633528033,桃園市政府青年事務局,桃園市政府青年事務局,524,5
112830608131440,許睿慈．許願池,許睿慈．許願池,515,2
283023849262,台灣同志諮詢熱線協會,台灣同志諮詢熱線協會,508,2
1563005503916762,高雄展覽會議通 Taiwan Kaohsiung MICE,These ads ran without a disclaimer,500,1
113115841660729,廖偉翔,偉翔廖,492,4
165533803086,魏嘉賢,魏嘉賢,491,3
306812086082221,台灣環境資訊協會 - TEIA,台灣環境資訊協會 - TEIA,490,1
175549807657,台達基金會,台達基金會,454,4
103919981024103,陳以信,Yuehmei Li,453,2
665550030240831,環保、包裝、緩衝材,These ads ran without a disclaimer,445,1
277223962685223,Nespresso.TWN,Nespresso.TWN,435,6
725501890978632,游淑慧 台北市議員,游淑慧,423,1
1448047902111768,顏寬恒,顏寬恒,410,1
100207415522617,南臺科大輿情政策與創新治理中心,南臺科大虛假訊息研究中心,408,1
154631861234059,吳秉叡,吳秉叡,407,2
192142200863396,MERCK Taiwan,These ads ran without a disclaimer,388,2
117437684611270,桃園有議事・民進黨議會黨團,民主進步黨桃園市議會黨團,378,1
720492554670764,李國璋 新竹市東區市議員,李國璋 新竹市東區市議員,374,2
101576862144790,工程師看政治,玄超 黃,374,4
1331398043619914,新北勞動雲,These ads ran without a disclaimer,368,1
2142074882525226,張智倫,張智倫,358,1
102843061345217,李貴敏,旭 方,357,1
106884252092730,恆好玩｜永續行動平台,恆好玩｜永續行動平台,357,5
1765791806973716,徐榛蔚,徐榛蔚,347,1
120869137965597,SEMI 國際半導體產業協會,SEMI 國際半導體產業協會,343,8
262531920494874,財團法人金融消費評議中心,財團法人金融消費評議中心,335,1
241403045973,IC 之音 FM97.5,IC 之音 FM97.5,333,2
104840778762154,黃心華,黃心華,330,2
108803285304242,秀策法律事務所,秀策法律事務所,311,1
1014522188609435,李明賢 -阿賢之聲,明賢 李,300,3
226660410787355,民視體育新聞,民視新聞,300,5
112078843901624,洪 嘉駿  Katsun Ang,洪 嘉駿  Katsun Ang,300,3
239512030682497,第一手星聞,民視新聞,299,3
293710800719789,新北衛什麼,These ads ran without a disclaimer,299,2
103141681121150,城市學,遠見雜誌,296,1
354149841356884,哈本咖啡 Happen Coffee,林奕丞,294,9
743100072477291,台中市議員何文海,文海 何,290,2
679518422104905,民視全球新聞,民視新聞,288,2
180516279238465,桃園市立美術館 Taoyuan Museum of Fine Arts,桃園市立美術館 Taoyuan Museum of Fine Arts,288,6
107478432346054,郭台銘+1,Kaiwun Lin,274,3
158723167479444,再生能源資訊網,再生能源資訊網,272,1
317996258579415,黃家齊,黃家齊,259,2
108484559225077,何博文 Ho Po-wen,何博文 Ho Po-wen,256,1
1494980514073617,故事 StoryStudio,故事：寫給所有人的歷史,251,1
1539555259465968,陳賢蔚,賢蔚 陳,249,3
