Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,1569139,23
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,1324065,82
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1316027,66
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,965837,3
130834367164,Red PaPaz,Red PaPaz,619516,2
100240736764836,Alcaldía de Palmira,add media sas,617902,19
1208208469251722,Secretaría Seguridad Bogotá,Secretaría de Seguridad,521294,8
251292808253299,Canadian College,Canadian College,301127,35
320718924713146,Secretaría Distrital de la Mujer,Secretaría Distrital de la Mujer,291876,14
226535927439460,Secretaría Distrital del Hábitat,Secretaría Distrital del Hábitat,255835,2
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,254985,2
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,247633,3
347829805566702,Colombia Noticias,Markate En La Web,243795,2
196708007369368,Mi Valle Del Cauca,Markate en la web,237163,2
1667797580123453,Biblioteca Pública Piloto,Biblioteca Pública Piloto de Medellín,226750,5
1165655170260613,Diana Rojas,Add Media,197533,4
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,194322,9
629265973883892,Alcaldía de La Estrella,Melissa Cano Villegas,186266,3
105848177845789,All Out en español,All Out Action Fund,169511,10
152939514772308,Elsa Noguera,Gobernación del Atlántico,115211,1
114317847146525,Alvaro Arias Velez,TORO DIGITAL,98844,2
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,97814,4
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,89245,1
101170393279528,Rodrigo Villalba Mosquera,Martha Diaz,88815,2
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía de Barranquilla,87087,8
812165288875574,Jaime Pumarejo,Alcaldía Distrital de Barranquilla,67734,6
258948700872338,Isvimed Alcaldía de Medellín,Eikon Digital S.A.S.,58058,11
109495624881015,Carlos Acosta Juliao,Toro Digital 1972,53220,2
102676629272823,Germán Hernández,German Hernandez Vera,52310,1
103723022353836,Secretaría de Turismo de Antioquia,Secretaría de Turismo Antioquia,49577,5
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,48400,2
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,46942,5
398213773584498,Rankia Chile,These ads ran without a disclaimer,44956,1
2280357942291111,Luis Carlos Velásquez,Luis Carlos Velásquez,43543,17
105143608753342,Zona de Parqueo Pago,BERMUDEZ ASOCIADOS TELEVISION S.A.S.,42796,2
104969865721375,Profes.movimientociudadano,John Bazurto,39804,2
226673927862469,Idcbis,Instituto Distrital de Ciencia Biotecnología e Innovación en Salud,39246,5
437030346417982,Oscar Sánchez León - Representante a la Cámara,Digital Tech Ideas,38870,1
1289070337774136,Alcaldía Puerto Boyacá,Alcaldía Municipal de Puerto Boyacá,37990,3
102332121627586,Alcaldia Municipal de Morelia Caquetá,Tuto Gonzalez,37193,3
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,36545,3
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,35920,5
360840354678432,MK Team 24 7,Michel Wadih Kafruni Marin,35649,1
515010172233659,Alvaro Mantilla,Alvaro Mantilla,35518,1
107787104895388,La Ópttica Popayán,La Óptica Popayán,34713,5
224116751044855,Fundación Carvajal,Fundación Carvajal,31424,1
734195543347719,Javier Julio Bejarano,Javier Julio Bejarano,31265,1
108875804858437,Antimilitantes,Antimilitantes,31041,6
1832438050403942,Amin Losada,Ginna Tatiana Piragauta Guzman,27794,4
106106338492581,Pacto Histórico Juvenil Colombia,Pacto Histórico Juvenil,27469,2
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,27144,1
109342893785554,Integra Comunicaciones,Integra Comunicaciones,26741,2
113149344929527,Loly Montañez,Loly Montañez,26572,9
1623979207858057,Hanner Concejal,Hanner Concejal,25101,1
108946084100541,Alcaldía Cartagena Del Chairá,Tuto Gonzalez,24792,3
1052668304757955,Eduard Sarmiento Hidalgo,Eduard Sarmiento Hidalgo,24432,2
204727076205320,Ritter López,Jose Ritter López Peña,24191,2
159326370815397,Alcaldía de Itagüí,Joseph Ferney Galvis Gonzalez,24191,1
75884689790,Colectivo de Abogados,Colectivo de Abogados,24110,1
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,24036,1
102249245462577,Secretaría de Hacienda de Manizales,Eikon Digital S.A.S.,23006,5
68793499001,UNICEF,UNICEF with Facebook Ad Credits,22594,4
100650421883650,Lucila Caicedo Bernal,Lucila Caicedo Bernal,22176,1
365259027010440,Rigoberto Alfonso Pérez,Rigoberto Alfonso Perez,21865,3
832088667125644,Andres Trujillo,Andres Ivan Trujillo Sanchez,21700,1
915743661945208,Alejandro Eder,Alejandro Eder,20438,7
1273292796093918,Nicolás Toro Muñoz,Dario Fernando Alfaro,19722,2
110638213894259,Artemisas,egoCity,19637,1
1896813010334035,Secretaría de Educación de Barranquilla,Joseph Ferney Galvis Gonzalez,19353,1
1400280116941194,Fabian Diaz,Fabian Diaz,18507,6
108459260282,Universidad La Gran Colombia,Universidad La Gran Colombia,17376,2
669760553048012,Alcaldía Local de Kennedy,Alcaldía Local de Kennedy,17118,1
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,16796,2
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,16666,4
1766366823576506,La Paz Querida,La Paz Querida,16107,1
105068200842316,Edilberto Molina,Tuto Gonzalez,15948,1
517994638230687,Gobernación de Sucre,Gobernación de Sucre,15455,6
185965224778568,Diario Occidente,Nuevo Diario Occidente,15203,2
179003239458192,Jorge Humberto Rangel,Jorge Rangel,15000,1
103972301485985,Oficina Asesora de Planeación Departamental del Cauca,Constanza Muñoz Muñoz,14630,1
645168172181457,Gobernación de Caldas,Eikon Digital SAS,14514,6
201155736602572,Hernán Alberto Bedoya,Hernan Alberto Bedoya Cadavid,14397,1
100319211712051,Walter Salas,Walter Manuel Salas Quinto,13727,3
188371488749555,Mauro Marquez,Mauricio Marquez Valencia,13352,2
1314470175266037,Liderazgo politico,Mauricio Florez-Morris,13014,1
1319410371405224,Marketing Político,Mauricio Florez-Morris,12806,1
334273859939528,Alcaldía Municipal de Yopal,Alcaldía de Yopal,12765,3
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,12535,1
300934436966286,Adriana Serna VoiceOver and Coach,These ads ran without a disclaimer,12476,1
113326593546868,Alcaldía de Ciénaga Magdalena,Alcaldía de Ciénaga,12366,1
106125295156311,Jose Elner Gonzalez,Jose Elner Gonzalez Azcarate,11682,2
116928230995178,Jairo Samper,Jairo Jose Samper Rojas,11516,2
169054016528542,Alcaldía de Sogamoso Boyacá,Alcaldía de Sogamoso Boyacá,11202,1
257058768509536,Yamid Carvajal,Yamid Carvajal Carvajal,10779,2
