Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,3458,32
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,3150,4
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,1691,5
101009088774421,حزب حماة الوطن,حزب حماة الوطن,1167,15
632124420169233,TRT Afrika Hausa,These ads ran without a disclaimer,1120,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1060,2
221365837883679,Egyptian Food Bank,محمد السيد عبد الستار,741,2
107767437680846,أحمد صلاح الطاروطي,Suzie Raafat,630,1
707511176015990,علاء حمدى قريطم - Alaa Hamdy Koraitem,علاء حمدى قريطم - Alaa Hamdy Koraitem,591,4
101516486048536,CDIS - Egypt Cybersecurity & Data Intelligence Systems Conference & Expo,CDIS Cybersecurity and Data Intelligence Conference and Expo,540,4
110877857406073,المهندس حسام لبن,المهندس حسام لبن,475,4
121502487925668,د/ محمد الجندي - Mohamed Elgendy,د/ محمد الجندي - Mohamed Elgendy,412,1
663508057123324,جمعية رسالة للأعمال الخيرية بالدقهلية,جمعية رسالة للأعمال الخيرية بالدقهلية,374,2
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,357,4
104570177893410,أحمد علي الألفي,أحمد علي الألفي,319,3
104198795953934,جمعية أصدقاء مرضى الأورام بالشرقية,Mohamed Basher,302,1
666470146818916,مؤسسة جبر القلوب,Mohamed Elsafty,264,4
308088503057656,النائب محمود عصام,النائب محمود عصام,245,7
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,237,6
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,225,4
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,213,3
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,205,4
319044774889435,المركز الإعلامي للنائب هاني خضر,النائب هاني خضر,191,1
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,167,6
282759032673313,مهندس محمد سعد الصمودي,محمد سعد الصمودي,163,2
1720882541553191,حسن عمار - Hassan Ammar,حسن عمار,162,1
102703968944759,مصر الآن,مصر الآن,160,2
105872082337085,الصفحه الرسمية للنائب أحمد عبدالجواد,ابراهيم احمد ابراهيم محمد,157,1
1916894871881712,يونس عبدالرازق - Younes abdelrazek,يونس عبدالرازق - Younes abdelrazek,145,2
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,139,2
1994786354105727,النائب أحمد فرغلى,احمد فرغلى,134,1
100210385187886,الصفحة الرسمية للنائب الدكتور ايهاب وهبة عضو مجلس الشيوخ عن محافظة القاهرة,Karim Ahmed Abd Alghany,132,1
