Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
65929129383,Røde Kors,Røde Kors,36469,36
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),11966,43
125934997444897,SuperBrugsen,Coop,9399,10
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,8601,69
26458152911,SOS Børnebyerne,SOS Børnebyerne,8128,57
12860228293,Politiken,Politiken,5731,12
1427831394175028,Mælken.dk,Mælken.dk,5536,6
90497015205,Kvickly,Coop,5515,6
72672361910,Børns Vilkår,Børns Vilkår,4594,16
122577072476986,Amalo,Amalo,4578,73
67571270393,Red Barnet,Red Barnet,4413,46
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,4374,52
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,3548,5
59143726810,Psykiatrifonden,Psykiatrifonden,3448,3
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,2446,11
867877683280051,Weekendavisen,Weekendavisen,2444,27
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2307,14
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,2246,10
105511328705392,HØRT,Børns Vilkår,2211,4
12787473132,Berlingske,Berlingske,2166,29
399210657232918,PlanBørnefonden,PlanBørnefonden,2160,28
173328802715590,Region Midtjylland,Region Midtjylland,2136,5
167891603415958,Lederne,Lederne,1966,4
1688214178159008,BARONS,BARONS,1958,7
748887235210811,Obton Forvaltning A/S,Obton A/S,1756,11
114195323371432,Handicap og job,Styrelsen for Arbejdsmarked og Rekruttering,1661,4
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1600,24
106468772046278,Project Greensand,Project Greensand,1563,7
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1552,47
250994288337708,Sex og Samfund,Sex og Samfund,1437,5
178362315106,European Parliament,European Parliament,1352,10
107976064975368,Drivkraft Danmark,Drivkraft Danmark,1312,1
154415494575789,IDA,IDA,1292,6
55365680705,Greenpeace Danmark,Greenpeace Danmark,1167,33
116269191760882,DSB,DSB,1120,2
287306323369,Børnecancerfonden,Børnecancerfonden,1094,4
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,1088,23
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,1082,12
167887506877,AIDS-Fondet,AIDS-Fondet,991,8
121570596369,CARE Danmark,CARE i Danmark,964,56
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,947,19
304554445813,Videncentret Bolius,Videncentret Bolius,933,13
132755243459426,I love øko,Økologisk Landsforening,900,12
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,837,18
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,804,23
1643818125897989,Fonden Novavi,Fonden Novavi,796,23
1704424023182897,Politiken Historie,Politiken Historie,751,21
126543540781090,Ældre Sagen,Ældre Sagen,749,12
144098125661833,Nordea Invest,Nordea Invest,727,18
100155351806014,Æra,Ræson,727,1
19176473894,IMS (International Media Support),IMS (International Media Support),629,16
109450894144575,Kontrast,Kontrast.dk Aps,588,26
246977185497434,Plastic Change,Plastic Change,568,16
840208682708121,Fyns Amts Avis,Fyns Amts Avis,547,24
103778941848389,Skanderborg LIV,SkanderborgLIV,510,1
109777417966097,Syddjurs LIV,SyddjursLIV,508,1
100223332269206,Favrskov LIV,FavrskovLIV,506,1
110560691837684,SolCompagniet,SolCompagniet,453,1
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,435,2
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,433,1
119769598101853,Konservativ Ungdom,Konservativ Ungdom,425,2
110611267881344,Risskov LIV,RisskovLIV,412,1
102044728749312,Viby-Stavtrup LIV,Viby-StavtrupLIV,402,1
36664432940,Amnesty International Danmark,Amnesty Danmark,391,23
145392175531068,JydskeVestkysten,JydskeVestkysten,352,2
175901923124109,København LIV,København LIV,352,1
109172021360555,Skåde-Højbjerg-Holme,Skåde-højbjerg-Holme,350,1
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,335,2
1405355586351630,Carlsbergfondet,Carlsbergfondet,325,5
32416796716,Lindhardt og Ringhof,Lindhardt og Ringhof,318,4
367555698666,Amtsavisen.dk,Randers Amtsavis,317,5
111095867334448,Rent Hav,Rent Øresund,314,1
110953988146557,Mads Samsing,HK Danmark,299,6
106242252762376,Fyens.dk,Fyens Stiftstidende,293,2
394222523017,stiften.dk,Århus Stiftstidende,293,2
246097715413231,Alkohol & Samfund,Alkohol & Samfund,288,18
100128239058377,Rebecca Plomin - Det konservative Folkeparti,Rebecca Plomin,274,1
494902077334290,Tuborgfondet,Tuborgfondet,273,1
112564201018569,Tranbjerg-Mårslet LIV,Tranbjerg-MårsletLIV,250,1
304554445813,Videncentret Bolius,Bolius,235,3
187887638465,UC SYD,UC SYD,201,5
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,194,2
182121298931589,Odense Kommune,Odense Kommune,191,2
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,186,3
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,177,2
341320958385,Viborg Stifts Folkeblad,Viborg Stifts Folkeblad,175,2
45133261327,Horsens Folkeblad,Horsens Folkeblad,175,2
188421071180777,Vejle Amts Folkeblad,Vejle Amts Folkeblad,175,2
