Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
106626487721376,Amazon Europe,Amazon Europe,13723,28
119717121028852,Rheinland-Pfalz.Gold,"Ministerium für Wirtschaft, Verkehr, Landwirtschaft und Weinbau Rheinland-Pfalz",8412,16
584445455088799,Sozialwahl 2023,Sozialwahl 2023,3128,49
103822184707126,Shell Deutschland,Shell Deutschland,2693,37
331832984040,LichtBlick,LichtBlick,2219,36
218786540044,WWF Deutschland,WWF Deutschland,1820,38
201065353264638,yello,yello,1504,20
102169625710148,ClimaClic,Burda Direct GmbH,1493,33
170688644503,UNICEF Deutschland,UNICEF Deutschland,1453,25
75492447764,GLS Bank,GLS Bank,1076,86
164014383647221,BARMER,BARMER,817,9
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit Hermann-Gmeiner-Fonds Deutschland e.V.,808,94
341486659645594,FDP Fraktion Bundestag,Fraktion der Freien Demokraten im Deutschen Bundestag,782,8
2042769265944087,Energie Heute,Energie Heute,724,42
106896292163793,mehr-schutz.de,AstraZeneca GmbH,695,3
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),627,16
82734241364,Campact e.V.,Campact e.V.,607,24
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,538,87
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,521,11
511785248971976,"Bundesministerium für Familie, Senioren, Frauen und Jugend","Bundesministerium für Familie, Senioren, Frauen und Jugend",519,19
114186703597807,VIER PFOTEN,VIER PFOTEN,507,12
478399422560922,KadeFungin,DR. KADE,456,80
139198812763279,Misereor,Misereor,450,39
161273245888,Save the Children Deutschland,Save the Children Deutschland,440,16
111501317017740,Motatos Deutschland,Motatos,437,15
133306764192,NABU Bundesverband,NABU Bundesverband,434,21
451980374985742,ecoligo,ecoligo,386,16
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,341,18
