Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,251
Guria,≤100
Imereti,305
Kakheti,≤100
Kvemo Kartli,134
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,165
Samtskhe-Javakheti,≤100
Shida Kartli,126
Tbilisi,1516
Unknown,≤100
