Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,2325,75
163336718421,PSAC - AFPC,PSAC - AFPC,1896,37
6319213302,Heart & Stroke,Heart & Stroke,1674,28
154462904588700,Enbridge Gas,Enbridge Gas,1575,94
139019864276,Oxfam Canada,Oxfam Canada,1572,46
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,1565,42
2112106495731697,Wild First,Canadian Coastal Research Society,1141,22
172145722975250,PressProgress,PressProgress,1052,89
203652059653094,Government of British Columbia,Government of British Columbia,1046,7
168617319831578,Nature Canada,Nature Canada,1032,1
115835521825983,UNHCR Canada,UNHCR Canada,962,126
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,732,34
53321777320,Coeur + AVC,Coeur + AVC,728,20
109045051805492,Made The Canadian Way,Canadian Energy Centre,664,4
1097840090260804,National Police Federation,National Police Federation,622,94
261752512263,Canadian Red Cross,Canadian Red Cross,548,25
633812813408377,Elections Canada,Elections Canada,542,12
625254780822339,CUPE Manitoba,CUPE MB,539,10
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,529,12
404950259547092,Scarborough Health Network Foundation,SHN with Facebook ad credits,528,19
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,498,34
117109432079,CAMH Foundation,CAMH Foundation,495,38
19750184960,Greenpeace Canada,Greenpeace Canada,452,183
35715544220,Stand.earth,Stand.earth,444,5
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,443,34
107670711947328,Only One CA,"Only One, Inc.",395,16
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,377,1
106554951025368,TUAC 500,TUAC section locale 500,361,2
386234648495459,Home Care Ontario,Home Care Ontario,356,15
177741812241442,SCFP-Québec,le SCFP,337,17
107385241806,Plan International Canada,Plan International Canada,329,40
11392874217,Québec solidaire,Québec solidaire,322,10
114849617772737,Care2 Canada,Press Pause Collective,320,7
111064284385333,Notjustajob.ca,NotJustAJob.ca,315,15
281999881613,World Vision Canada,World Vision Canada,314,7
110119109055867,UBC Sustainability,UBC Sustainability,311,8
104853517861788,Surrey’s Say on Policing,National Police Federation,307,14
33730130515,Metro Vancouver,Metro Vancouver,300,24
1534982756793690,Foodvisor,These ads ran without a disclaimer,300,3
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,291,170
104386908631938,Pathways Alliance,Pathways Alliance,289,6
423019977746485,Ontario Council of Hospital Unions,Ontario Council of Hospital Unions-CUPE,281,2
152467601467262,BMO Groupe financier,BMO Financial Group,280,10
7522587804,Green Party of Ontario,Green Party of Ontario,277,4
102794729214729,Avoid the Shock,Insurance Bureau of Canada,271,7
177681485609462,Radio-Canada,Radio-Canada,267,2
54125409458,Oxfam-Québec,Oxfam-Québec,266,6
652812671407912,Selam Debs,Selam Debs,264,35
222322717930469,Government of New Brunswick,Government of New Brunswick,248,1
274877362536876,CUPE BC,CUPE BC,237,7
176256900912,Saskatchewan Party,The Saskatchewan Party,226,2
150435931672156,Élections Québec,Élections Québec,217,19
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,216,9
699059076842903,Canadian Race Relations Fdn / Fondation canadienne des relations raciales,Canadian Race Relations Foundation,215,5
465152633548835,Generation Squeeze,Generation Squeeze,208,1
257741694238490,Collège des médecins du Québec,Collège des médecins du Québec,206,4
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,186,11
25128859552,The Canadian Encyclopedia,Historica Canada,184,16
106360778489053,Fuelling Canada,Canadian Gas Association,184,90
