Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,449611,12
237266619743283,Liliana,These ads ran without a disclaimer,138653,12
1507429892822619,BOM Money,BOM Money,116383,2
101865258169428,ĐEN Secondhand,ĐEN Secondhand,53224,2
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,50083,4
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,48333,1
106617108988181,VN 84 Entertainment,These ads ran without a disclaimer,36592,1
577634099252438,Min Team,These ads ran without a disclaimer,34387,1
165600847322369,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,22997,1
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,13822,1
100190251454228,Bình Bán Book,These ads ran without a disclaimer,6080,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,4511,2
280372489273746,The Design Story,These ads ran without a disclaimer,672,1
104067812304113,Genetic Systems,These ads ran without a disclaimer,≤100,2
109368035226534,Oxford English Uk Viet Nam,These ads ran without a disclaimer,≤100,1
109362318169174,German Information Centre Southeast Asia,These ads ran without a disclaimer,≤100,1
10750083165,The Africa Report,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,2
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,4
208338536239798,This Is Beijing,These ads ran without a disclaimer,≤100,2
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
198398326957053,Shree Krishnayan Desi Gauraksha Avam Golokdham Sewa Samiti,These ads ran without a disclaimer,≤100,1
33308238802,Asian Institute of Management,These ads ran without a disclaimer,≤100,3
1096538887134446,Reuters Plus,These ads ran without a disclaimer,≤100,1
1909154786072245,Verkada,These ads ran without a disclaimer,≤100,1
106614631788380,Kitco Mining,These ads ran without a disclaimer,≤100,1
984203991753488,Research Outreach,These ads ran without a disclaimer,≤100,1
130369030334301,KidsRights,These ads ran without a disclaimer,≤100,1
