Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,54944562,170
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,16402163,42
108132042285089,Erwin Aksa,Yayasan Golkar Institute,9514857,146
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,9292607,72
23383061178,Prabowo Subianto,indonesia Adil makmur,8937109,8
104830667806476,Melihat Indonesia,Melihat Indonesia,3383573,70
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,3349351,10
111864151754055,Esensi TV,Esensi Tv,2626186,35
112121101796090,Opini 2024,Opini 2024,2238413,69
110419528729730,Golkar Makassar,Yayasan Golkar Institute,2104014,14
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,1737323,12
110952238516382,Kiki Daliyo,Kiki Daliyo,1664189,36
102626198026698,Rika Sudjiman,Rika Sudjiman,1662208,34
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,1641312,36
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,1322759,11
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,1317574,8
101804639078770,Unboxing Anies,Unboxing Anies,1031393,11
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,1025381,7
102656349157647,Tugimanisme,Tugimanisme,1015850,36
164909433966316,Suara Anies,Suara Anies,939940,11
104317482149268,DPRD Provinsi Jawa Timur,DPRD Provinsi Jawa Timur,889208,24
103370672127075,Gelora Indonesia 7,These ads ran without a disclaimer,726058,1
106690092440342,Pemilu KIT,PEMILU KIT,635444,18
197545083607941,Harian Kompas,Harian Kompas,627504,23
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,567135,38
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,532245,27
1004727719661767,Rian Ernest,Yayasan Golkar Institute,515065,13
110129508762767,Everyday Get Profit,These ads ran without a disclaimer,464453,1
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,410057,5
349963858704476,Komit Digital,Komit Digital,385359,61
101228692503239,Opini Publik,Opini Publik,379848,2
108261702239604,Pemersatu Bangsa,Pemersatu Bangsa,362371,6
113908645002826,Suara Tak Terdengar,Suara Tak Terdengar,360601,7
108087558837514,Cheryl Tanzil,Partai Solidaritas Indonesia,351843,3
111956354585758,Gelora Muda,These ads ran without a disclaimer,332827,1
39253583478,PDI Perjuangan,PDI Perjuangan,327561,31
119875381042949,Ketok Palu,Ketok Palu,326792,8
105523409172833,Kicauan Garuda,Kicauan Garuda,322945,10
114688478248997,Buku Catatan Merah Putih,Buku Catatan Merah Putih,321143,6
101203454841155,Kota Kite,Kota Kite,306648,4
101892459525100,Jejak Kaki Garuda,Jejak Kaki Garuda,305061,6
102065762762655,Prajurit Merah Putih,Prajurit Merah Putih,302137,7
110897011635842,Ganjar Jabar,Ganjar Nusantara Indonesia,296910,1
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,277556,6
111805655036485,Humas DPRD Pati,Humas DPRD Pati,276703,5
100838176379345,Sahabat selly farisa,Sahabat selly farisa,274357,12
178454335508598,Kertabumi Jogjakarta Store,These ads ran without a disclaimer,272733,1
104217932476562,Ali Badrudin,Ali Badrudin,268865,5
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,248837,7
157296161100055,PKS Sumbar,PKS Sumbar,243154,2
102213799392946,Nuansa 2024,Nuansa 2024,240322,5
120153057653803,Indonesia Bersatu,Indonesia Bersatu,235473,6
292939164731691,Relawan Herviano,Relawan Herviano,231070,15
1690573611256871,Pemerintah Kota Manado,Pemerintah Kota Manado,229854,1
101866128977837,Belajar Pemilu,Belajar Pemilu,226563,36
109455838815878,Moveprenuere,Moveprenuere,216147,4
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,214516,5
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,207077,4
213134478724731,DANIEL JOHAN,DANIEL JOHAN,200583,1
122874340743006,Jasa Ucapan Video,Jasa Ucapan Video,199958,11
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,194090,16
102735702350673,Publikberhaktau,Publikberhaktau,193023,2
572779142753263,Freeport Indonesia,Freeport Indonesia,182001,2
110438625290456,Benteng Perkasa,Benteng Perkasa,180624,4
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,177197,22
1494458037342324,Prabowo Menyapa,Prabowo Menyapa,167493,2
104427162506872,Fakta Anies,Fakta Anies,164892,11
108181075027260,CSI Consultant,These ads ran without a disclaimer,164230,1
526765274016858,DPD Gerindra Gorontalo,DPD Gerindra Gorontalo,162542,7
115816131581858,Home Racik Digital,Home Racik Creative,155770,5
147555216186069,Christina Aryani,Christina Aryani Foundation,152455,3
1885017341733339,Relawan Anies,Relawan Anies,146592,2
777302905787767,Gelora Muda,Gelora Muda,143818,1
116655871310377,Solusi Pernafasan Vitasma,These ads ran without a disclaimer,142410,1
102273039070802,Info Terkini,Info Terkini,141873,14
306213619526427,Jusuf Kalla Fans Club,Jusuf Kalla Fans Club,139656,6
1969706383244592,Junaedi St,Junaedi St,138124,1
110547131467051,Ikfina Fahmawati,Ikfina Fahmawati,132893,3
106894958316644,Relawan sintawati,Relawan sintawati,128976,8
103330282779367,Dua Digits Creative,Dua Digits Creative,126905,4
101897132786498,Jimmy Simanjuntak Foundation,These ads ran without a disclaimer,121262,1
777302905787767,Gelora Muda,These ads ran without a disclaimer,120081,1
104413062365657,Bogor Berargument,Berita Kota,118050,1
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,117133,2
379102162153264,Kabar Berita,Kabar Berita,115205,2
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso","Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",111755,3
1679783648997296,DKISP Kaltara,DKISP Kaltara,104375,5
106084645486065,Cakradata Indonesia,Cakradata,100895,6
1620632751542044,Isyana Bagoes Oka,Partai Solidaritas Indonesia,99150,1
108511588277325,Galeria Konveksi,Galeria Konveksi,98939,1
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,98023,3
197930674140927,Gerindra Jawa Tengah,Gerindra Jawa Tengah,97841,3
101670979099537,OverheardKonoha,OverheardKonoha,95590,1
104108629063055,Kediri bermakna,Berita Kota,95024,1
103792929470753,,Frontliner,92786,8
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,92063,6
114415148400564,Sahabat Filmon Loasana,Filmon Loasana,91941,2
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abubakar A. Assegaf - Fanspage,90460,7
102981496004696,Sedulur Nafa Urbach,Sedulur Nafa Urbach,88279,6
273454719936085,"Yohanis Fransiskus Lema, S.IP, M.Si","Yohanis Fransiskus Lema, S.IP, M.Si",81888,4
104173659440170,Viral Berita Uang Goib,These ads ran without a disclaimer,78848,1
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,78625,2
258766034712136,Sabam Rajagukguk,Indonesia Adil & Makmur,75857,1
100792699141245,Seputar ET,Seputar Erick Thohir,75592,2
735179230603344,Rahmat Dermawan,Rahmat Dermawan,71069,5
1823021624408804,"Franco Escobar, S.Kom.","Franco Escobar, S.Kom.",70475,2
2173294042962504,Intensif CPNS,These ads ran without a disclaimer,66840,1
112272101950441,Comell,These ads ran without a disclaimer,66073,1
292356614809409,Relawan Asandra salsabila,Relawan Asandra salsabila,65890,8
101372009341896,Kata cirebon,Berita Kota,65641,1
100649018546817,GanjarFans,GanjarFans,64896,1
212911342471494,Febby Rahmadani,Febby Rahmadani,63575,2
116715223517954,YouSee Indonesia,YouSee Indonesia,61481,1
116357131050852,GP Jambi,Ganjar Nusantara Indonesia,60575,1
486788544861577,Percetakan Undangan Madeceng,These ads ran without a disclaimer,60085,1
128765763451340,Sahabat Riden,Sahabat Riden,60000,1
111997257318144,Sukabumi Kabar Baik,Sukabumi Kabar Baik,59537,2
1486675194695326,低碳想創坊 CarbonCare InnoLab,These ads ran without a disclaimer,59479,2
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,59015,10
103411659195911,JIMAT,JIMAT,58499,2
118047704627142,Sahabat PAN Banten III,Sahabat PAN Banten III,58476,1
1590142214577386,Intsiawati Ayus,Intsiawati Ayus,57929,3
112405421874801,Sahabat PAN Jatim IV,Sahabat PAN Jatim IV,57468,1
120204584392451,Ramadhani Inspiratif,Ramadhani Inspiratif,56315,1
106916799086882,Sahabat PAN Jatim V,Sahabat PAN Jatim V,56167,1
103015702703879,Rumah Baru Anda,These ads ran without a disclaimer,55291,1
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,51329,3
101988786249220,Sahabat PAN Banten II,Sahabat PAN Banten II,50656,1
107188919067902,Tania Laena Putri,yayasan laena internasional school,50275,1
103147072786445,"Sahabat Dasril Affandi, SH,. MH","Sahabat Dasril Affandi, SH,. MH",50130,1
110378084570016,"Yuliawati, SE","Yuliawati, SE",49913,1
104241269426629,Caleg Kita,Caleg Kita,49221,2
102629972066342,Kll,These ads ran without a disclaimer,45240,1
176104589110851,IEEE,These ads ran without a disclaimer,41178,1
100776135899424,Dr. H. Syamsurizal SE MM,Dr. H. Syamsurizal SE MM,40626,1
113275080589935,Promil For Mom,These ads ran without a disclaimer,39571,1
109766735244855,Belmondo Scorpio,Belmondo Scorpio,39270,2
371274723582677,Cak Salam,Cak Salam,39211,2
100978591387900,Partai Gelora Bali,Gelora Indonesia Provinsi Bali,38242,1
112103637775795,"Subatrio Pardamean Saragih, SE., MSi.","Subatrio Pardamean Saragih, SE., MSi.",37965,1
