Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
108827338788235,Hernando Morales,Por La Defensa De Cali,1842747,10
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,1700493,27
162949777243451,Andrés Julián,Andrés Julián Rendon,1109000,7
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,1033583,4
1115184931884092,Albert Corredor,Albert Corredor,871667,1
108948475265368,Barrett,These ads ran without a disclaimer,857758,1
111941068044093,Juanita Cataño Muñoz,Juana Eloisa Cataño Muñoz,797248,6
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,685541,14
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,583059,8
414076942012822,Institución Universitaria Pascual Bravo,Institución Universitaria Pascual Bravo,400901,5
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,320941,3
251292808253299,Canadian College,Canadian College,315205,11
286568181368830,Jhon Ortega,Jhon Ortega,314617,9
273140600265429,Ing. Ronald Ortiz,Agencia Estratégica,284265,19
341743792688909,Centro de Ciencia y Tecnología de Antioquia,Centro de Ciencia y Tecnología de Antioquia,255400,19
827309657396301,Yamit Noe Hurtado,Yamit Noe Hurtado,228757,3
101642839569704,Javier Marulanda,Dr Javier Marulanda,224737,4
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,224327,43
112233823483908,Mallath Martinez,Mallath Martinez,214879,6
112848331831144,Colombia Sin Miedo,Colombia sin miedo,213510,85
1643303432550207,Gustavo Vélez,Gustavo Vélez,208959,13
807500072661945,AsoVape,AsoVape,208657,2
512529829193821,Julian Montoya,Julian Montoya,203778,1
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,199512,5
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,189322,9
1735785796740603,José Manuel Sandoval,José Manuel Sandoval,184684,6
207832423191171,Emiro Arias,Emiro Arias,174734,5
250224435666342,César Hernández,César Hernández,170565,2
360840354678432,MK Team 24 7,Michel Wadih Kafruni Marin,166552,2
354674365212698,Daniela Vergara,Daniela Vergara Guzman,160764,6
1143527682469594,El Colombiano Parce,El Colombiano Parce,159152,2
454396071316750,Mauricio Salazar,Mauricio Salazar Pelaez,156663,1
462660883763346,Ronald Mayorga,Ronald Mayorga,154848,5
308398253196220,Jorge Andrés,Digital Tech Ideas S.A.S,152507,1
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,148442,12
497475647076975,Fabian Oviedo,Fabian Oviedo,145899,24
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,145659,8
104351302551385,Camilo Quiroz H,Camilo Quiroz H,135730,1
100475532513857,Cristian Halaby,Cristian Halaby,135258,7
1832438050403942,Amin Losada,Amin Losada,134793,5
1586264924948495,Diego Gonzalez,Diego Gonzalez,129594,3
100650573021198,David Navas Regino,David Navas Regino,129501,6
182717535811515,Esto es Colombia papá.,Esto es Colombia papá.,128940,2
230741350353405,Alcaldía de Rionegro,Alcaldía de Rionegro,128430,2
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,126505,2
101170393279528,Rodrigo Villalba Mosquera,Rodrigo Villalba Mosquera,126377,2
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,122533,14
100452146359742,Humberto A. Rosales,Humberto Alonso Rosales Donado,119971,2
1649204585296525,Juan David Valderrama,Juan David Valderrama,115220,8
108675595132967,Karol Martínez Silva,Karol Martinez Silva,115052,11
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,113871,12
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,113621,1
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,112209,15
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,105658,2
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,104984,7
667625736676053,Wilmar Barbosa,Wilmar Barbosa,102495,1
623168424459039,Felipe Durán Carrón,Agencia Estratégica,101831,13
100351841692214,Coronel Jorge Gallego,Coronel Jorge Gallego,100057,6
324718631509952,Yaneth Quintero,Yaneth Alexandra Quintero Herrera,94690,1
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,93706,1
133787883971402,Oscar Ramírez VAHOS,Oscar Ramirez Vahos,93632,2
104969865721375,Profes.movimientociudadano,John Bazurto,93144,11
116430736811606,Ever Villegas,Ever Antonio Villegas Morante,88124,8
110673818587137,Eicman Murillo,Eicman Murillo,86695,1
115683354847828,Mariana Benincore Comunicación Política,Francisco Osorno,85762,7
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,84196,5
167878593236712,UNICEF en español,These ads ran without a disclaimer,82693,1
1379991518962469,Fernando Rivera Saraza,Fernando Rivera Saraza,81455,5
415910721915879,Hector Fabio Velasco Hernandez,héctor fabio velasco hernandez,80027,2
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,79432,4
116329174721498,Wolgfan 8A,Juntos Transformamos,77707,3
873976216079794,María Isabel Moreno Salazar,María Isabel Moreno Salazar,76921,6
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,76463,22
299469560099835,Alcaldía de Cali,Alcaldía de Cali,76231,2
334701999906645,Horacio José Serpa,These ads ran without a disclaimer,75050,2
365042347704443,CP Carlos Padilla,Carlos Padilla,70560,3
1653819678270007,Virgilio Huergo Gomez,Virgilio Huergo Gomez,69821,1
1545442339029597,Christian José Moreno,Christian José Moreno,68780,12
329300413933779,Juan Pablo Ramirez,Juan Pablo Ramirez Alvarez,67882,1
170633243101916,Alexander Serrato,Fernando Alexander Serrato Fonseca,66321,2
101897976168381,Vamos a crecer,Vamos a crecer,65946,2
1130613886971903,Alejandro Abuchar,Byron Andres Velez Valdes,65696,2
102443416034705,Paula Toro Santana,Paula Toro Santana,65612,5
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,65593,2
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,64800,3
289149121873080,Samuel Álvarez,Samuel Álvarez,64520,5
152548124810114,Alexander Florez,Alexander Florez,64041,1
861234197280988,Stefany Gómez Concejala de Armenia,Stefany Gomez Murillo,63131,4
102106249390475,Andrés Alarcón - Firmeza,Andrés Alarcón - Firmeza,62560,2
103138861936410,René Quintero,Rene Julian Quintero Gallego,60141,3
1856466104668553,Rigoberto Lasso Balanta,Lina Rubiano,59059,2
102143071616787,Goberna Colombia,Goberna,59019,6
108233262091178,David Islem R,David Islem R,57123,1
553585915161201,Jhon Molina Putumayo,Jhon Gabriel Molina Acosta,55807,8
105848177845789,All Out en español,All Out Action Fund,54793,4
482002058626250,Surany Arboleda Arias,Surant Arboleda Arias,53533,4
2183635025212006,Riga Romero,Rigail Romero Martinez,53383,7
838927469815494,Diana Diago,Diana Marcela Diago,52747,11
105240185909808,Marcos Urrutia,Marcos Urrutia Candidato,52686,5
472245809650733,Marco Tulio Ruíz,Marco Tulio Ruíz,52521,1
100417346206181,Freddy Eduardo Pinzón Valverde,Freddy Eduardo Pinzón Valverde,52243,8
228376881369888,Fredy Sanchez K,Fredy Sanchez K,51777,2
591349167641119,Alcaldía Los Patios,Alcaldía Los Patios,51707,1
1383605158583178,Chicho Avanzando Ando,Oscar Emilio Antolinez Collazos,50923,1
112758441820464,Antioquia Con El Parche,Juan Felipe Botero Cadavid,50707,1
466713146804873,Jonathan Vasquez,Jonathan Stivel Vasquez Gomez,50318,3
110470161893843,Orgullo Antioqueño,Orgullo Antioqueño,50292,2
100563549504491,Juan Torres Ortega,Pacto por el Cambio,50000,2
116675204673861,Movimiento Ciudadano Arriba Cartagena,Movimiento Ciudadano Arriba Cartagena,49748,2
305443930185737,Juan Pérez,Juan Pérez,48042,17
499976616711322,Richy Gómez,Ricardo Gómez Botero,47656,5
