Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
533196430187039,KMU- und Gewerbeverband Kanton Zürich,KMU- und Gewerbeverband Kanton Zürich KGV,1226,35
202006389857644,Grünliberale Kanton Zürich,Grünliberale Partei Zürich,951,63
428690117258417,SVP des Kantons Zürich,SVP des Kantons Zürich,695,15
154212901272905,FDP.Die Liberalen Baselland,FDP.Die Liberalen Baselland,590,109
169510248558,Die Mitte - Le Centre,Die Mitte,498,18
705478906236710,FDP.Die Liberalen Bezirk Uster,FDP.Die Liberalen Bezirk Uster,489,5
252652524823017,EVP Kanton Zürich,EVP Kanton Zürich,460,9
970401509667271,Priska Seiler Graf - Nationalrätin,Priska Seiler Graf in den Regierungsrat,446,21
100369729335133,"Peter Grünenfelder, Regierungsratskandidat Zürich",Peter Grünenfelder c/o FDP Kanton Zürich,412,5
450602808776880,Martin Neukom,Martin Neukom,405,4
627220684023668,GRÜNE Zürich,Grüne Kanton Zürich,388,10
364939817683277,Marco Hirzel Politik,Marco Hirzel Politik,318,9
170449246402589,Grünliberale Stadt Zürich,Grünliberale Partei Stadt Zürich,266,37
610098352377102,Christian Pfaller,Komitee Christian Pfaller,249,54
109123788743774,Benjamin Frei,Benjamin Rolf Frei,233,2
224581297586778,Gewerkschaftsbund des Kantons Zürich,Gewerkschaftsbund des Kantons Zürich,218,4
110547838607111,NON IN 179,FER Genève - Fédération des Entreprises Romandes Genève,209,8
1959919117421939,FDP.Die Liberalen Bezirk Bülach,FDP.Die Liberalen Bezirk Bülach,196,6
100381452863244,Libertés et Justice sociale,Libertés et Justice sociale,186,15
108392832120312,Perspektive Zürich,Perspektive Zürich,178,26
288659088239530,MCG Officiel,Mouvement Citoyens Genevois,175,20
116663695061094,SP Bezirk Meilen,SP Bezirk Meilen,165,12
109213507316253,SP Zürich 11,SP Zürich,163,20
102691421255810,PlanBasel,PlanBasel,148,1
106241572361769,Carmen Walker Späh FDP,Carmen Walker Späh,145,15
194790813901953,Grüne Schweiz,Grüne Schweiz,140,6
103915262545181,KMU geprüft,KMU geprüft,137,92
260591187302640,Parti socialiste genevois,Parti socialiste genevois,135,8
117741198303856,FDP Kanton Zürich,FDP Kanton Zürich,133,6
1534982756793690,Foodvisor,These ads ran without a disclaimer,115,3
82752099000,Alternative Liste ZH,Alternative Liste Zürich,113,13
375845269120737,FDP. Die Liberalen Dietikon,FDP. Die Liberalen Dietikon,109,9
187828241245131,Grüne Baselland,Grüne Baselland,109,4
164288990272811,FDP Region Winterthur in den Zürcher Kantonsrat,FDP Region Winterthur in den Zürcher Kantonsrat,106,7
488909884546537,GLP Winterthur Land,GLP Winterthur Land,104,5
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,≤100,9
