Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
102639461303190,Fair Pay For All,Fair Pay For All,8486,182
100771226087265,Susie's Tips,Susie's Tips,6919,7
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),5877,62
311627208673,WWF UK,WWF UK,4482,60
7715002593,UNICEF UK,Unicef UK,4128,8
713179875369048,London Gov,The Greater London Authority,3415,12
9250349228,Greenpeace UK,Greenpeace UK,2709,28
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2435,79
220832481274508,Premier League,Premier League,2395,1
10677003998,Shelter,Shelter,2016,489
799576543492660,The Week Junior,The Week Junior,1810,60
514212165305248,Leigh Day,Leigh Day,1778,100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,1614,4
10499876484,Compassion in World Farming,Compassion in World Farming,1401,72
13047522725,Crimestoppers,Crimestoppers,1382,95
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,1315,1
45986010500,Barnardo's,Barnardo's,1250,10
35671512696,World Animal Protection UK,World Animal Protection UK,1233,69
483680375497477,Shell Energy,Shell Energy Retail Limited,1230,20
268801635305,Breast Cancer Now,Breast Cancer Now,1219,11
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1219,41
121936349543,World Vision UK,World Vision UK,1111,25
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1056,10
6233536938,War Child UK,War Child UK,975,82
10114144851,NSPCC,NSPCC,965,18
7043497714,Christian Aid,Christian Aid,953,29
158077247591710,Refuge,Refuge,910,73
165099760197787,Welsh Government,Welsh Government,900,318
353224381469808,ifaw,IFAW,884,19
1160491283986885,Parent Club Scotland,Parent Club Scotland,834,22
7624294394,Amnesty International UK,Amnesty International UK,825,37
1613092172114946,DWP Digital,Department for Work and Pensions,814,6
19895907944,CAFOD,CAFOD,789,69
103662352102391,Family Debt Help,Ian Keith Parsons,782,10
21242962092,ClientEarth,ClientEarth,757,10
101255718164248,350 UK,350.org,719,16
200480966638039,Supremacy 1914,These ads ran without a disclaimer,700,1
177855115588808,The Week UK,The Week UK,692,28
18044497940,Plan International UK,Plan International UK,660,55
7527864602,WaterAid UK,WaterAid UK,656,38
18168505158,The Woodland Trust,Woodland Trust,629,50
59367068326,The Ramblers,The Ramblers,616,9
108951391565231,Help to Heat,Huw John Llewellyn,607,15
107310464728068,Britain Remade,BRM Futures Limited,563,24
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,557,15
6366026879,Dogs Trust,Dogs Trust,539,6
211614899544570,Long Live The Local,British Beer & Pub Association,539,30
698773137204706,Give My View,Built-ID,533,12
117476785190,Save the Children UK,Save the Children UK,528,16
26698813123,British Red Cross,British Red Cross,513,1
106946654868342,Water's Worth Saving,Water UK,512,129
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,496,10
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,495,4
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,488,15
1046117708754519,Care4Calais,Care4Calais,480,14
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,466,9
841894835830532,Electoral Commission UK,Electoral Commission UK,460,15
308291623138631,Eco Footprint,Richard Lee Hughes,437,1
11965205188,Practical Action,Practical Action,402,15
195754307110390,Right To Life UK,Right To Life UK,395,3
358706239805,Scope,Scope,370,4
210786739051667,Woodland Trust Cymru,Woodland Trust,356,8
215907465093956,Somerset County Council,Somerset County Council,342,6
104117508042217,Spitting Image,Fifty Technology Ltd.,336,2
107968922565701,Lil-Lets,These ads ran without a disclaimer,330,4
1660600037490738,Guardian Labs,Guardian Labs,329,9
112712550420527,Ekō UK,SumOfUs,321,1
134271016653249,World Jewish Relief,World Jewish Relief,314,3
39605200520,ActionAid UK,ActionAid UK,301,11
105434212379349,Acorn Bioenergy,Acorn Bioenergy,298,15
912590792245688,NHS Negligence Claims,Online Legal Limited,295,1
274651352565844,Oltco Ltd,Oltco Ltd,293,112
8423257659,Simon Brodkin,Avalon,284,24
102734363097680,Group B Strep Support (GBSS),Group B Strep Support (GBSS),282,17
88845925295,Fairtrade Foundation,Fairtrade Foundation,278,29
47612991154,Dignity in Dying,Dignity in Dying,273,7
102639461303190,Fair Pay For All,Maddison Clarke,264,30
105325515394672,Local Recovery,Local Recovery,259,29
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,256,3
159969930741814,The Wildlife Trusts,The Wildlife Trusts,251,12
249209468838241,Good Law Project,Good Law Project,250,31
401847960644025,Extinction Rebellion UK,Extinction Rebellion,233,42
175067939218623,Mercy Corps - Europe,Mercy Corps Europe,232,7
1738524969810037,Mission India UK,Mission India UK,230,5
1645963095654688,Healthier Scotland,The Scottish Government,229,4
2558329857727118,Families In Debt,Families in debt,228,2
121292038029801,The Passage Charity,The Passage,220,24
404114017051274,The Proud Trust,The Proud Trust,220,3
175236169235474,"Berks, Bucks and Oxon Wildlife Trust - BBOWT",Berkshire Buckinghamshire and Oxfordshire Wildlife Trust,217,31
101958682650112,ESG UK,Energy Saving Grants,215,50
246872175166,Action Against Hunger UK,Action Against Hunger UK,214,38
603389616739829,Bite Back 2030,Bite Back 2030,214,5
2047806148766050,Animal Equality UK,Animal Equality UK,213,3
175338329150218,Help For Heroes,Help for Heroes,212,66
18366996074,War on Want,War on Want,206,19
103835971750,Orbis UK,Orbis UK,202,27
547761111920012,Anglian Water - Love Every Drop,Anglian Water,183,7
290498754454402,European Movement UK,European Movement UK,182,8
138007436233900,Public Health Agency,Public Health Agency,173,3
490007667679401,Hugh James,Hugh James,166,5
103779359700137,Mission Without Borders UK,Mission Without Borders UK,164,17
103528041204183,Times Radio,News UK,162,5
11055104471,ONE,ONE Against Poverty (UK),160,27
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,159,196
18933990398,Stonewall,Stonewall UK,155,4
569834799727730,National Grid UK,National Grid UK,149,12
349596960793,Leeds City Council,Leeds City Council,146,12
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,144,1
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),144,8
601388547012748,Ecologi,Ecologi,143,15
25749647410,The Labour Party,The Labour Party,140,52
158298700898126,Global Witness,Global Witness,137,9
101189759411333,Hanwha Sustainability,These ads ran without a disclaimer,136,1
114651147002520,SSE Energy Solutions,SSE,128,5
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,127,5
77680316823,Finisterre,Finisterre,127,2
106858339345084,North Yorkshire County Council,North Yorkshire County Council,120,2
346684596111093,KinKind,KinKind Ltd,119,8
97708339756,Action for Children,Action for Children,118,13
730993880393394,Michelle O'Neill,Sinn Féin,118,51
102959175630065,Net Zero Now,Net Zero Now Ltd,115,8
238394282845251,The Big Issue,The Big Issue,112,1
246315845720314,Greater Manchester Combined Authority,Greater Manchester Combined Authority,110,3
310039442421596,Scottish Labour Party,Scottish Labour Party,106,5
13533633585,National Trust,National Trust,105,2
358706239805,Scope,Scope,102,14
105921025697392,Glimpse,The Glimpse Network LTD,≤100,30
657070411062471,Anas Sarwar,Scottish Labour Party,≤100,5
241312696375349,National Education Union,National Education Union,≤100,1
190429611012985,Wandsworth Council,Wandsworth Council,≤100,1
