Location name,Amount spent (BRL)
Acre (state),465
Alagoas,1518
Amapá,445
Amazonas,3414
Bahia,9872
Ceará,7233
Espírito Santo,2273
Federal District,3981
Goiás,4812
Maranhão,3125
Mato Grosso,2759
Mato Grosso do Sul,3041
Minas Gerais,19347
Paraná,10695
Paraíba,2528
Pará,3749
Pernambuco,6922
Piauí,1738
Rio Grande do Norte,2310
Rio Grande do Sul,11715
Rio de Janeiro (state),17470
Rondônia,2930
Roraima,557
Santa Catarina,6076
Sergipe,1332
São Paulo (state),66742
Tocantins,762
Unknown,≤100
