Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
190739554295848,אפי נוה,אפי נוה,5835,17
103563939372367,ברק סרי - Barak Seri,ברק סרי - Barak Seri,4858,8
175285029214345,הציונות הדתית,ציונות דתית,2803,6
173718822661352,מהפך - تغيير,מהפך - تغيير,2737,27
2249582785307318,"עו""ד עמית בכר, ראש לשכת עורכי הדין","עו""ד עמית בכר, ראש לשכת עורכי הדין",2669,7
107244098101999,ONE ZERO BANK,These ads ran without a disclaimer,2157,1
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,2116,8
107217383988190,מגזין אפוק,Epoch Magazine,2096,27
121022057648728,"עו""ד דורון ברזילי - לראשות לשכת עורכי הדין",דורון ברזילי,2024,27
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,1615,35
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,1550,2
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,1182,5
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,1165,3
178433145502975,Avigdor Liberman - אביגדור ליברמן,Avigdor Liberman - אביגדור ליברמן,1083,14
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,957,4
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,944,33
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",934,14
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,931,7
150003831696805,Tsofen  تسوفن   צופן,Tsofen تسوفن צופן,901,55
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,888,8
204780362875106,מקור ראשון,מקור ראשון,769,82
109221276098008,מעוף משרות דרושים - Maof Jobs Page,Maof,753,9
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,723,1
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,659,2
110667778701303,"עו""ד ענת קאופמן - Anat Kaufman ADV",ענת קאופמן,651,5
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,651,4
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,648,31
108787681841168,רישיון נשק בקליק,Michael Michel Levi,600,2
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,595,3
604890186681585,מור ויצמן,Mor Weitzman,585,1
377161539406940,רפי סער,רפי סער,577,4
137449656335533,Amnesty International Israel,Amnesty International Israel,559,15
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,546,5
117177111377152,Шломи Лахьяни,שלומי לחיאני,526,2
615531405455497,הדר לביא,הדר לביא,523,8
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,522,2
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,519,4
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,473,6
100978407934166,תנועה ישראלית,Israeli Movement,463,18
108212852272431,ג'קי יעקב צבי,יעקב ג'קי צבי לראשות המועצה,454,4
107476928307805,אשדודי - יש לנו חדשות בשבילך,אשדודי - יש לנו חדשות בשבילך,427,2
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,425,18
103851895179872,אמהות לביאות,Nataly Milner,402,2
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,396,4
