Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,27361,140
343347583411734,歡樂大東家,These ads ran without a disclaimer,14727,5
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,8735,14
693907914395620,良杯製所 Oolab,良杯製所 Oolab,8658,3
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,7447,4
127628276929,天下雜誌,天下雜誌,7383,25
106801464127093,目目非營利 MUVE NPO,目目非營利,6244,8
103141681121150,城市學,遠見雜誌,5715,4
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),5381,18
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,4992,3
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,4927,2
555403217887724,台灣國際器官移植關懷協會（Taicot）,台灣國際器官移植關懷協會（Taicot）,4823,7
1436850183290438,One-Forty,One-Forty,4747,19
286487218798,遠見雜誌,These ads ran without a disclaimer,4387,3
390569611008641,願景工程基金會 Vision Project,願景工程基金會,3333,54
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,3147,1
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,3110,10
526108450863586,南投縣政府文化局,南投縣政府文化局,2989,2
610076519131640,Hi-Q守護全家人的健康,Hi-Q守護全家人的健康,2915,4
104524125589622,股市新方向,These ads ran without a disclaimer,2711,2
569626243213799,生鮮時書,生鮮時書,2660,2
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,2499,5
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,2478,2
236329653113740,台灣玩具圖書館,台灣玩具圖書館,2379,7
211730475524462,大陸委員會,大陸委員會,2364,6
177161918975981,基督教芥菜種會,基督教芥菜種會,2178,33
1765791806973716,徐榛蔚,Evonne Hu,2144,1
436843193180529,Unipapa,Unipapa,2119,15
186593071836,商業周刊（商周.com）,商業周刊（商周.com）,2055,2
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1978,4
1649523455281990,遠山呼喚,遠山呼喚,1716,8
779960838880307,蔡蕥鍹,蕥鍹 蔡,1611,1
125386714156073,天使心家族社會福利基金會,天使心家族社會福利基金會,1463,16
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1439,17
110699089014688,三立新聞,三立新聞,1284,4
191690867518507,江啟臣,江啟臣,1216,7
224048024739982,段樹文,段樹文,1176,2
104624290080479,張育美,翊斌黃,1084,4
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1055,11
219315794887869,聯合報,聯合報股份有限公司,1047,7
200363073753153,彩虹平權大平台,彩虹平權大平台,1021,1
127702360634620,張媽媽流浪動物之家,貝殼放大,1007,2
235679595900,民視新聞,民視新聞,955,5
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,952,4
226660410787355,民視體育新聞,民視新聞,941,4
101324348112899,台灣好鄰居協會,社團法人台灣好鄰居協會,893,1
116806840188577,中華民國不動產經營管理協會,中華民國不動產經營管理協會,892,12
158025223269,今周刊,今周刊,868,6
106118168971467,債務人權益協會 扣薪 協商 更生 清算,傢宇 吳,784,1
1385225591717634,何權峰 高雄市議員,何權峰 高雄市議員,778,2
359293781476624,看護達人 華鎰仲介,看護達人 華鎰仲介,758,7
1629474157289221,小牛頓,小牛頓科學教育有限公司,725,6
143501712383911,白雪姬 喫趣玩,These ads ran without a disclaimer,694,1
796994720374176,鳴人堂,鳴人堂,684,1
850754301947812,鏡新聞,鏡新聞,665,1
102764756435823,黃柏霖,柏霖黃,658,2
170671044596,天主教善牧基金會,天主教善牧基金會,636,7
1649151078446134,卓冠廷,冠廷卓,613,11
101155699402482,感電出版 SPARK,感電出版 SPARK,577,1
102171452376534,陳財能,陳財能,568,6
593374924100942,經濟民主連合,社團法人經濟民主連合,562,2
201107280815936,潔淨學-不咬手潔淨體貼,永勝 許,534,4
150489471663013,ARin John's blasah jerk,These ads ran without a disclaimer,534,1
2199675410320212,台灣制憲基金會 TNC,台灣制憲基金會 TNC,529,2
213646928757562,梁為超,市議員梁為超粉絲團,523,2
101629185999930,永安理財專員-花花,黃詩凭,501,1
320449548047747,邱莉莉,信憲 王,495,1
449156429152075,永安國際理財中心,永安國際理財中心,490,1
286487218798,遠見雜誌,遠見雜誌,476,2
101445749266285,哇新聞,哇新聞,475,13
100269158455411,Wh偉鴻金融貸款中心,傢宇 吳,474,1
215213505975,FUNDAY英語教育,FUNDAY英語教育,472,1
195094157238158,好立委 楊瓊瓔,宛儀林,433,3
1452376615040708,遠雄集團,遠雄集團,417,2
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,397,2
296199430542790,何志偉,志偉 何,396,2
