Location name,Amount spent (USD)
Akmola Region,4348
Aktobe Region,1507
Almaty Region,5948
Atyrau Region,1317
East Kazakhstan Region,1759
Jambyl Region,1125
Karaganda Region,2054
Kostanay Region,980
Kyzylorda Region,1011
Mangystau Region,1167
North Kazakhstan Region,1009
Pavlodar Region,1188
South Kazakhstan Region,3148
Unknown,≤100
West Kazakhstan Region,1034
