Location name,Amount spent (USD)
Chaouia-Ouardigha,≤100
Doukkala-Abda,≤100
Fès-Boulemane,144
Gharb-Chrarda-Béni Hssen,≤100
Grand Casablanca,665
Guelmim-Es Semara,≤100
Laâyoune-Boujdour-Sakia El Hamra,≤100
Marrakesh-Tensift-El Haouz,190
Meknès-Tafilalet,113
Oriental,125
Oued Ed-Dahab-Lagouira,≤100
Rabat-Salé-Zemmour-Zaer,243
Souss-Massa-Drâa,196
Tadla-Azilal,≤100
Tangier-Tetouan,195
Taza-Al Hoceima-Taounate,≤100
Unknown,≤100
