Location name,Amount spent (USD)
Andijan Region,≤100
Bukhara Region,≤100
Fergana Region,≤100
Karakalpakstan,≤100
Samarqand Region,≤100
Sirdaryo Region,≤100
Tashkent Region,≤100
Unknown,≤100
