Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,110760,34
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,22071,9
54779960819,United Nations,United Nations with Facebook Ad Credits,18114,9
56713285274,Greenpeace México,Greenpeace México,16941,22
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,14529,14
451310051622713,Alejandra Del Moral Vela,Alejandra Del Moral Vela,14258,33
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,13111,31
327324764029820,Armando Guadiana,Armando Guadiana,12183,8
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,10054,2
449095701815347,Salvador Zamora,Salvador Zamora,8750,3
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,8623,14
104680124489636,Demoscopia Digital,Demoscopia Digital,7362,63
109634395756375,Save the Children México,Save the Children México,7196,12
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,7121,2
106865972279596,Por amor a México,Por Amor A Mexico,7020,10
100557755099985,Convocatorias 2023,Convocatorias 2023,6491,33
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,6118,10
1545555582174942,TResearch,TResearch,5687,48
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,5511,17
146709175702544,Gobierno de Quintana Roo,ELEMENTAL,5150,11
108323052052660,Noticias Nacionales,Noticias Nacionales,4848,60
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,4794,17
443811065683911,Toño Martín del Campo,toño martin,4397,8
1872765882942974,Imelda Sanmiguel,Imelda Sanmiguel,4108,18
105728245738079,Sigue López #conadánsí,Que Siga López,3923,30
109488981975636,Chicharrón norteño,Omar Aguirre Meneses,3825,1
106794678874700,4TI,4TImpacto,3617,56
106104551569591,Giovani Gutiérrez,GIOVANI GUTIERREZ,3586,6
148709191834718,Alcaldes de México,Alcaldes de México,3407,4
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,3210,16
109752078573994,Transformando México,Transformando a México,3209,28
101404116150740,La Verdad Maya,La Verdad Maya,3205,6
48966795116,Amnistía Internacional México,Amnistía Internacional México,2980,5
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,2976,43
837607596288104,Eliseo Fernández Montufar,Community Manager,2860,1
999607180187554,La Neta Ciudadana MX,La Neta Ciudadana,2838,3
285058928236909,Mauricio Vila,Mauricio Vila,2789,18
186902431388373,Homero Niño de Rivera,Homero Niño de Rivera,2721,5
108471668438894,Revolucion San Luis,DEGI,2563,48
120544204635995,Gobierno de Baja California,Gobierno de Baja California,2522,4
253666405311315,Iván Elier Presenta,Iván Elier Presenta,2504,1
273255793312747,EL INFORMANTE Edo Mex,EL INFORMANTE México,2484,3
203709812204,José Ramón Gómez Leal JR,Jose Ramon Gomez Leal,2423,6
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,2359,37
110552178493339,TcoNoticias,TCO Noticias,2236,28
458859544909547,DICES,DICES,2177,21
110127401707360,Teorema,Teorema,2166,1
254852601222832,CEMEX México,CEMEX México,2152,25
1700479090276216,Poligrama,Poligrama Consultora Política,2119,3
117194212331544,Edoméx Te Informa,Edomex Te Informa,2111,4
192680674189566,El Respetable,Bruno Agustin López Arguelles,2110,10
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,2106,2
961310490582166,FeliFer Macías,Felipe Macías,2021,5
319783615502598,Noti Nación,Noti Nación,2000,1
104800055232221,Electoralia,electoralia,1941,29
101369119427544,La Cuestión Mx,La Cuestión Mx,1889,28
387796290649,GNP Seguros,GNP Seguros,1850,5
115657538073644,Xavier Azuara SLP,Redes Comunicación XAZ,1808,2
279469625434543,Paco Cienfuegos,Paco Cienfuegos,1758,15
107569015351640,Gestoría Social Para El Bienestar 7,Luis Felipe Benitez Gomez,1696,1
101740722540217,Todo Tláhuac,Todo Tláhuac,1673,8
245685942538080,VOTA Querétaro,VOTA Querétaro,1657,13
192366194179807,León Municipio,Hot Marketing,1648,3
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,1626,1
162949857103721,Gobierno Colima,Gobierno Colima,1587,5
312685741710,H. Ayuntamiento de Puebla,Ayuntamiento de Puebla,1587,14
107545594505870,Perfekto,Perfekto,1480,10
761138187365779,Oscar Ruiz,Oscar Ruiz Díaz,1468,7
122404620204,Oxfam México,OXFAM MEXICO AC,1464,4
350508488860,Renán Barrera,Renán Barrera,1456,3
1447605802172501,Karla Fiesco García,Karla Fiesco García,1455,9
133056480769,Gobierno del Estado de Chihuahua,Gobierno del Estado de Chihuahua,1404,3
96637444189,Embajada Estados Unidos en México,Embajada de Estados Unidos en México,1353,3
174058432636166,El Deforma,El Deforma,1337,2
105121875731197,Consumidor Informado Mx,Consumidor Informado Mx,1329,4
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,1324,20
952701658121166,Juan José Frangie,Juan José Frangie,1302,3
2002560629995226,QUE POCA MADRE,QUE POCA MADRE,1223,6
102931375657044,Tabasqueños con Javier May,Tabasqueños con Javier May,1219,5
2340595106035117,Ismael Brito Mazariegos,Ismael Brito Mazariegos,1205,6
475040405910613,Lenin Perez Rivera,Evaristo Lenin Perez Rivera,1197,2
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,1189,3
360811057341855,PAN Nuevo León,PAN Nuevo León,1189,1
428903227172775,AyuntaMÉRIDA,AyuntaMÉRIDA,1144,4
112507801521278,VEMO,VEMO,1131,47
187408468118775,Jorge Torres #elbrecho,Brecha Comunicación,1116,1
640748142626170,Manuel Muñoz Cano,Manuel Muñoz Cano,1112,4
822100507825923,Secretaría de Turismo de Baja California,Secretaría de Turismo de Baja California,1079,3
1183421698366005,Citlalli Amaya,Citlalli Amaya,1062,11
1782111042100080,Conecta Red,Conecta Red,1035,2
349362031895959,Julián Zacarías Curi,Julián Zacarías Curi,1031,9
100882302439369,Camino Informativo,Camino Informativo,1012,2
200251487234782,Virales Videos MX,Irma Hernández Rios,977,1
400826360641681,Global Noticias,Tresa Publicidad,957,1
469750359716602,Centro de Formación en Marketing Político,Centro MKT Político,955,3
234134579963795,Víctor Torres López,Víctor López,950,1
317044798793227,Tribunal Estatal Electoral de Guanajuato,Tribunal Estatal Electoral de Guanajuato,950,1
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,941,17
469246976533189,Santiago Creel,SantiagoCreelM,940,4
196705420663884,Código Magenta,Código Magenta,918,4
232610576753278,Universidad Montrer,Guadalupe Guerrero Garcia,917,13
101696231925216,Olmeca Multimedios Mx,Olmeca Multimedios,916,1
2248521598730706,Diputados Locales Morena Sinaloa,Diputados Locales Morena Sinaloa,884,44
102215622696643,Visión Informativa del Norte,La Nota del Norte,877,1
170761873343298,Tecutli Gómez,Tecutli Gomez,866,7
220429278974,Gobierno de Hermosillo,Gobierno de Hermosillo,856,1
133456004138972,Romina Contreras,Romina Contreras,821,10
107702925471783,El Observador del Norte,La Nota del Norte,820,1
190085328448680,Colectivo Informativo,Tresa Publicidad,806,1
104220248078081,Lupillo Fletes,Jose Guadalupe Fletes Araiza,787,9
105922448818613,Mario Peraza,Mario Xavier Peraza Ramírez,780,3
1527311874184683,Ismael Cabeza de Vaca,Ismael Cabeza de Vaca,779,2
109019495184907,CEP Centro De Estudios Profesionales,Heber Williams Pino Aguilar,767,1
1554649328133923,Gustavo García Bello,Gustavo García Bello,764,2
100936225386355,La Política Digital,La Política Digital,759,2
327801597360731,Comunicación Legislativa,Eric Ehecatl Munguia Saldaña,755,1
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,754,4
101391025653893,Electoralia Guanajuato,José Ramón Rodriguez Romero,742,2
1553350868260589,Victor Hugo Lozano Poveda,Víctor Hugo Lozano Poveda,734,1
111554837647079,El Mundo Virtual,El Mundo Virtual,729,2
277380886249639,ExxonMobil México,"ExxonMobil México, S. A. de C. V.",723,18
541613226753915,Elsa Nayeli Pardo Rivera,Elsa Nayeli Pardo Rivera,722,1
107494537500293,Informativo Viral,Tresa Publicidad,721,1
104423741378022,Ocupa MX,Ocupa MX,715,13
175086446511328,"Raúl ""El Pollo"" Castelo","Raúl ""El Pollo"" Castelo",714,2
110039430775865,Apoyo Nacional en el Gobierno Mexicano,Adriana Estrada Micete,704,17
314886345672157,Diego Garrido,Diego Orlando Garrido Lopez,702,18
1061732050563894,Fuentes Confiables,Fuentes Confiables,691,14
365214180565121,Bladimir González,Bladimir González,673,1
1026579000822851,Isidoro Bazaldúa Lugo,Isidoro Bazaldúa Lugo,661,2
1447376292236697,Rommel Pacheco,Rommel Pacheco,648,3
390528021812774,Jorge Luis Llaven Abarca,Jorge Llaven,646,3
2085563958340354,Raúl Torres,Raúl Torres,636,9
572887279531469,Román Alberto Cepeda,Román Alberto Cepeda,623,3
921384328203276,"Secretaría de Medio Ambiente, Biodiversidad, Energías y Sostenibilidad","Secretaría de Medio Ambiente, Biodiversidad, Energías y Sostenibilidad",620,4
101683735119994,El Reportero,El Reportero,611,4
108607701499556,EL INFORMANTE Ciudad de México,EL INFORMANTE México,599,3
233652128065243,Goberna México,Goberna,596,15
105409857986465,Programas Financieros para el Gobierno Mexicano y Beneficios,Edith Martinez Orta,594,12
104805888231365,Mexicano,"Editorial Kino, S.A. de C.V.",591,1
206604539439888,Luis Nava,Luis Nava,587,7
208889643060921,Krishna Romero,Romero Krishna,583,1
472352029630478,Prepa en un Examen,Hilda Margarita Holguin Saenz,575,2
283653271758441,24 Morelos,24 CDMX,571,6
101532591996363,Neox México,Neox México,570,3
1275235792603673,Susana De la Rosa,Susana De la Rosa,567,7
229422400424478,Julieta Mejía,Julieta Mejía,565,2
1874020462842106,Electorama,Electorama,565,2
