Location name,Amount spent (EUR)
Abruzzo,909
Aosta Valley,≤100
Basilicata,322
Calabria,996
Campania,3141
Emilia-Romagna,2829
Friuli-Venezia Giulia,673
Lazio,6000
Liguria,1130
Lombardia,12884
Marche,948
Molise,177
Piedmont,2585
Puglia,2182
Sardinia,1025
Sicilia,2392
Trentino-Alto Adige,697
Tuscany,2348
Umbria,586
Unknown,≤100
Veneto,2265
