Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,12281,3
107853288892129,Don Artes,RAM,7221,6
265779500134955,SM Supermalls,SM Supermalls,6183,3
108275365284886,Doc Tony Golez,Para Sa Bayan,6016,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,5528,2
555503991321280,Geraldine Roman,Sulong Pilipinas,5000,1
495629064258114,Lolita Karen Javier,Amor U. Nacional,4784,7
48688071399,Greenpeace Philippines,Greenpeace Philippines,3121,1
388689438381348,Mike Defensor,These ads ran without a disclaimer,2949,11
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,2944,4
330818486937353,John Dalipe - Page,John Dalipe - Page,2820,4
109322002065194,EKIS,EKIS,2803,6
547821942058909,Pilipinas Today,WFPH,2601,25
701517253228758,DOSTv,DOSTv,2600,8
75665129515,Go Negosyo,Go Negosyo,2419,15
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,1790,2
115419768085260,Lokal,Lokal,1698,2
325780477966356,Geo 24/7,Energy Development Corporation,1675,6
112952897079549,Energy Development Corporation,Energy Development Corporation,1357,7
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",1350,2
104955062184489,BBM Movement,UEEI Consorcia Inc,1139,2
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,1027,1
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1022,2
858312984260630,TOP Creamery,Top Creamery,998,1
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,904,6
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,866,1
163550757135020,News5,News5,845,5
100170811672425,Pilipinas Today Kyusi,WFPH,824,9
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,792,28
103206424893248,Davao Consumer Movement,Davao Consumer Movement,758,3
223618785182273,Pilipinas,WFPH,747,9
