Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
106137971228874,Rákay Philip,Megafon,6228976,2
109217671008015,A kopasz oszt,Megafon,3270093,2
294998357524107,Deák Dániel,Megafon,1929498,6
120370174702378,Magyarország Kormánya,Magyarország Kormánya,1014627,3
224274995688487,Bohár Dániel - Riporter,Megafon,506077,4
128596180810227,Stefi Déri,Megafon,459595,4
102414628645144,Korondy Tamás,Megafon,454475,4
109637397268775,Nyugati Pályán,Splendidea Communications Kft,400528,20
543788999005363,ORIGO,Mediaworks Hungary Zrt.,110487,16
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,87205,13
438674070213065,Magyar Állampapír,Magyar Állampapír,82911,7
178362315106,European Parliament,European Parliament,68617,7
294815374340858,Donáth Anna,Donáth Anna - Momentum,62331,3
191461774219575,hirado.hu,hirado.hu,60392,14
108346693873484,Győrffy Balázs,Balazs Gyorffy,45515,3
123910440019,Renew Europe,Renew Europe Group,43872,4
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,43273,14
100299381703981,Ps TV,PestiSrácok.hu,42014,4
248172631940,Mandiner,Mediaworks Hungary Zrt.,41277,8
142116653162328,Márki-Zay Péter,Márki-Zay Péter,36584,8
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,32188,13
1265353903615539,Oeconomus,Oeconomus,30425,12
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,29872,8
594088897289853,Alapjogokért Központ,Alapjogokért Központ,29060,12
126539424061030,Háttér Társaság,Háttér Társaság,27224,5
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,25402,62
105129068891221,Frisshirek.hu,Genesis Médiacsoport Kft.,25313,14
131283758531,HVG,HVG Kiadó ZRt.,21684,16
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,21387,4
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,20193,4
1487569941539650,Tanítanék,Humán Platform,19933,1
110435704162069,V. gr. Molnár-Gazsó János,Vitezi Rend,19530,1
1408906262689093,Nyitrai Zsolt,Fidesz,19418,7
108395900927334,Kovács István,Kovács István Megafon,17527,7
2169722316616799,Fidesz Hódmezővásárhely,Fidesz Hódmezővásárhely,17435,2
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,17048,15
152408681635243,Hírklikk.hu,Hírklikk.hu,16160,3
103874348723105,Megoldás Mozgalom,Megoldás Mozgalom,14913,5
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,14701,10
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",14249,2
109844717848217,Klímapolitikai Intézet,Klímapolitikai Intézet,13028,1
345496092135627,Hír TV,Mediaworks Hungary Zrt.,12395,3
781030738624077,Gyöngyösi Márton,Gyöngyösi Márton,12068,5
447204268797621,RTL.hu,RTL.HU,11493,5
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,10768,4
100905288315705,Jelen hetilap,Liberty Press Kft.,10611,9
103607814480517,Kovács Alex Gábor,Kovács Alex Gábor,10538,6
1869511526651884,Zsigmond Barna Pál,Fidesz,10514,8
101870191289046,Tiéd a Belváros,Kovács Alex Gábor,10442,4
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,10381,35
