Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
68793499001,UNICEF,These ads ran without a disclaimer,21485,1
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,18630,12
100657482831570,Tashakul Abbas Warraich PP54,Tashakul Abbas Warraich,7731,3
109493084543028,Four Corners with Tarar,NEXT TV,3451,1
435092019877794,Hazara Quami Mahaz Pakistan - HQM,Hazara Quami Mahaz Pakistan - HQM,2612,8
97429917898,ProPakistani,ProPakistani,2386,3
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,2282,1
1723513924558492,Mian Farhad Ali,Mian Farhad Ali,2066,4
543755195637715,Mian Aslam,Mian Aslam,1991,1
389438921109161,Touseef Abbasi,Touseef Abbasi,1956,9
204305176293161,Alamgir Khan,Alamgir Khan,1888,2
103238092691017,Muhammad Rafiq,Muhammad Rafiq,1694,1
120437430938970,Syed Mohammad Kirmani,John Kirmani,1521,2
101269169346393,Barrister Abdullah Mumtaz Kahloon,Barrister Abdullah Mumtaz Kahloon,1196,1
195176914656595,Saif Ali Khan PP-40,Saif Ali Khan,1193,3
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1091,2
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",1075,1
133648753466105,Group Development Pakistan,Group Development Pakistan,1008,3
104595015714971,Bosal Family News,These ads ran without a disclaimer,850,3
104059172437961,چوہدری آصف بھنڈر,Ahtsham Haider Virk,797,3
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,735,2
116132385102281,Chaudhry Muhammad Mushtaq PP 126,Chaudhry Muhammad Mushtaq PP 126,734,1
100298359657460,Agha Naveed Hashim Rizvi,Shaukat Ali Malik,693,2
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,683,1
105601235613570,Chaudhary Faisal Ali Bhulla -PTI UK,Chaudhary Faisal Ali Bhulla -PTI UK,666,2
112336638126239,Mirza Hassan Baig Official,Umar Hamdani,546,1
323472581433101,Dr Malik Tauqeer Babar,Ahsan mujtaba,522,1
109812220412504,Musa Habib Raja,Musa Habib Raja,500,1
109007692050908,Himalian Times,Himalian Times,500,1
1706863532970589,Nasir Hashmi,Osama Rehman Butt,494,1
103910032641380,Muhammad Aslam Khan,Syed Abbas Hasnain,486,2
102690905990373,Mian Zeeshan Rafique PMLN,Zeeshan Rafique,457,2
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,454,1
102564242679730,Waheed Ahmad Khan Official,Akhter Hussain,389,1
107651611101482,PTI - Gulberg Town - District Central,PTI - Gulberg Town - District Central,363,1
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,340,1
356097774970187,Ch Shahid Munir Azhar,Ch Shahid Munir Azhar,322,1
245652245513294,ان گنے لفظوں کی کہانیاں,These ads ran without a disclaimer,321,1
107104058569082,The Iris Project,These ads ran without a disclaimer,316,4
47565718326,Oxford University Press - ELT,These ads ran without a disclaimer,316,1
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,310,1
196186547486631,Mahr Mohsin Raza,Mahr Mohsin Raza,303,2
101649459542355,ADP Women Wing Punjab,These ads ran without a disclaimer,303,2
145113979161887,The Centrum Media,The Centrum Media,300,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,277,1
517231405008910,Global Landscapes Forum,These ads ran without a disclaimer,258,4
100435805831644,Tanveer Ahmad Virk PP141,Jahanzaib Naveed,231,1
113614418310351,ایس ایم رانجھا این اے 80,Imtiaz Ahmad,231,1
104699294839888,Pakistan Tribune,Pakistan Tribune,229,3
493521970720604,Civil Aviation Authority of Singapore,These ads ran without a disclaimer,194,1
677173575779097,Muhammad Hanif Pitafi PP289,Muhammad Hanif Pitafi PP289,181,1
100285648700918,Choudhary Aleem Tariq,These ads ran without a disclaimer,180,2
108214567320592,"Our ""Bahawalpur""",These ads ran without a disclaimer,176,1
480689718991002,Raheel khokhar Wazirabadi,Raheel khokhar Wazirabadi,171,1
182192512111720,Sardar Mohsin Abbasi,Sardar Mohsin Abbasi,157,1
482423005156668,VoiceOfHazara.com,Voice Of Hazara,145,1
101707458611946,Ace Luxury Immigration Solutions,These ads ran without a disclaimer,142,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
108141025334134,Realtors Updates,These ads ran without a disclaimer,≤100,2
106879367768789,Jessica Zang,These ads ran without a disclaimer,≤100,1
105567759080768,Hassan Khan Niazi,These ads ran without a disclaimer,≤100,1
361179434631332,چوہدری عاکف اعجاز مہار - Ch: Akif Ejaz,These ads ran without a disclaimer,≤100,1
103659765532260,華夏focus,These ads ran without a disclaimer,≤100,1
203096203191305,Kotli Moharan کوٹلی مہاراں,These ads ran without a disclaimer,≤100,1
427747764026807,ShanghaiEye,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
105842864096860,Saket Sshah,These ads ran without a disclaimer,≤100,1
