Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
311627208673,WWF UK,WWF UK,7157,115
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,5663,59
10677003998,Shelter,Shelter,4346,348
102639461303190,Fair Pay For All,Fair Pay For All,4277,108
220543443746,International Rescue Committee - UK,International Rescue Committee UK,3312,25
7715002593,UNICEF UK,Unicef UK,3108,6
9250349228,Greenpeace UK,Greenpeace UK,2217,7
158077247591710,Refuge,Refuge,1646,151
799576543492660,The Week Junior,The Week Junior,1556,48
7624294394,Amnesty International UK,Amnesty International UK,1411,34
21242962092,ClientEarth,ClientEarth,1247,10
7214031395,Oxfam Great Britain,Oxfam Great Britain,1143,32
121936349543,World Vision UK,World Vision UK,1136,19
1645963095654688,Healthier Scotland,The Scottish Government,1117,14
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1013,72
61863318139,World Resources Institute,World Resources Institute with Facebook ad credits,1000,4
348366988862054,Oxfam Campaigns,Oxfam Great Britain,946,6
40409120801,Refugee Council,Refugee Council,944,8
35671512696,World Animal Protection UK,World Animal Protection UK,884,41
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),849,41
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,833,28
1613092172114946,DWP Digital,Department for Work and Pensions,781,4
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,767,7
7527864602,WaterAid UK,WaterAid UK,681,32
368213053329553,"Department for Business, Energy and Industrial Strategy",These ads ran without a disclaimer,600,2
117476785190,Save the Children UK,Save the Children UK,573,11
59367068326,The Ramblers,The Ramblers,563,80
97708339756,Action for Children,Action for Children,529,35
112712550420527,Sumofus UK,SumOfUs,527,9
165099760197787,Welsh Government,Welsh Government,507,121
248887561894779,Home Energy Scotland,Home Energy Scotland,473,20
308291623138631,Eco Footprint,Richard Lee Hughes,473,1
1660600037490738,Guardian Labs,Guardian Labs,463,22
514212165305248,Leigh Day,Leigh Day,425,22
37981137361,The Children's Society,The Children's Society,425,30
106946654868342,Water's Worth Saving,Water UK,408,116
18168505158,The Woodland Trust,Woodland Trust,396,45
47612991154,Dignity in Dying,Dignity in Dying,369,16
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,361,12
13047522725,Crimestoppers,Crimestoppers,352,44
10114144851,NSPCC,NSPCC,342,4
912590792245688,NHS Negligence Claims,Online Legal Limited,295,1
1682367945366856,POWER Film,Power Film,291,1
116625838402686,FareShare,FareShare,290,23
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,274,43
274651352565844,Oltco Ltd,Oltco Ltd,271,128
10986039307,VSO,VSO,270,56
1046117708754519,Care4Calais,Care4Calais,266,11
7043497714,Christian Aid,Christian Aid,249,9
108951391565231,Help to Heat,Huw John Llewellyn,247,8
200786289976224,The Scottish Government,The Scottish Government,246,5
101558386889,Shelter Scotland,Shelter Scotland,242,5
109068935780411,Versus Arthritis,Versus Arthritis,233,4
358706239805,Scope,Scope,229,1
1586251881644270,Keir Starmer,The Labour Party,223,228
110538548040758,Care2 UK,John Ayling & Associates,211,20
111659155059527,Is This OK? - Greater Manchester Gender-Based Violence Campaign,Greater Manchester Combined Authority,209,2
112845639376,Refugee Action,Refugee Action,198,64
8270524646,Alzheimer's Society,Alzheimer's Society,184,6
64955332909,Sage,Sage,180,8
101255718164248,350 UK,350.org,174,5
59304777880,YMCA England & Wales,YMCA England & Wales,171,15
110647840532680,Merge Mayor,These ads ran without a disclaimer,162,1
195754307110390,Right To Life UK,Right To Life UK,161,4
7950759473,Cancer Research UK,Cancer Research UK,157,3
547761111920012,Anglian Water - Love Every Drop,Anglian Water,157,3
6708565748,CBM UK,CBM UK,155,8
53108467689,National Lottery Good Causes,The National Lottery,151,2
97116898596,Sightsavers,Sightsavers,144,7
139695000173,Good Energy,Good Energy,141,29
249209468838241,Good Law Project,Good Law Project,138,54
18044497940,Plan International UK,Plan International UK,137,28
290498754454402,European Movement UK,European Movement UK,137,8
107310464728068,Britain Remade,BRM Futures Limited,134,16
353224381469808,ifaw,IFAW,127,9
170911309781648,Veganuary,Veganuary,122,28
603389616739829,Bite Back 2030,Bite Back 2030,114,3
102686421238918,Prevented Ocean Plastic,Bantam Materials,112,1
111339325988454,The Coders Guild,The Coders Guild,111,3
54605029793,British Medical Association,British Medical Association,110,4
358706239805,Scope,Scope,108,47
241312696375349,National Education Union,National Education Union,≤100,2
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100,1
39605200520,ActionAid UK,ActionAid UK,≤100,19
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,≤100,8
260012884055691,Metropolitan Police Service,Metropolitan Police Service,≤100,3
169042736456594,All Out,All Out,≤100,2
7231383046,RSPCA (England & Wales),RSPCA,≤100,2
13533633585,National Trust,National Trust,≤100,2
1392092044365417,London Borough of Waltham Forest,London Borough of Waltham Forest,≤100,8
432044906844540,Thames Reach,Thames Reach,≤100,7
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100,18
730993880393394,Michelle O'Neill,Sinn Féin,≤100,17
113277290454039,Common Seas,Common Seas,≤100,1
135456716565905,Guardian Jobs,Guardian Jobs,≤100,16
110316635021293,UNDO,UNDO Carbon Ltd,≤100,1
136256233066068,Lancashire Wildlife Trust,"The Wildlife Trust for Lancashire, Manchester and North Merseyside",≤100,6
100651718058538,The Commitment,The Commitment,≤100,18
8422578815,Soil Association,Soil Association,≤100,6
1422817667967727,Rainbow Migration,Rainbow Migration,≤100,10
108995912015327,Energy Advice London,Energy Advice London,≤100,49
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,≤100,3
125163997557073,Dorset Wildlife Trust,Dorset Wildlife Trust,≤100,9
107095708915479,Support Jimmy Lai,Electica ltd,≤100,3
404114017051274,The Proud Trust,The Proud Trust,≤100,6
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
106631184620192,The Tenant Support Helpline,Tenant Support Helpline,≤100,1
346684596111093,KinKind,KinKind Ltd,≤100,6
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,≤100,11
177855115588808,The Week UK,The Week UK,≤100,2
108284005460782,"The Technology, Democracy, and Cognition Group at UoB",The University of Bristol,≤100,2
