Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
219605241425430,Partido Socialista de Chile,Partido Socialista de Chile,1564140,115
113153381003177,Natalia Piergentili,Natalia Piergentili,1227245,191
1059804450772270,Antonio Barchiesi,Antonio Barchiesi,1128413,22
52263787734,Unión Demócrata Independiente,Unión Demócrata Independiente,903107,9
113034028357700,Jaime Ravinet,Jaime Nicolas Ravinet De La Fuente,822764,42
114628888236450,Andrés Palma Irarrázaval,Andres Palma Irarrazaval,813511,14
628303047364442,Dr. Marco Antonio Núñez,Marco Antonio Nuñez,755333,104
107339088943210,Yerko Ljubetic,Yerko Ljubetic,632923,32
28023147497,Partido Comunista de Chile,Partido Comunista de Chile,557476,14
52263787734,Unión Demócrata Independiente,Víctor Santiago Mesías Sandoval,465360,5
104668318283169,El Profesor Luis Silva,El Profesor Luis Silva,419714,25
373673936059220,Evolución Política,Evópoli,390245,32
159639460764792,LATAM Airlines,LATAM Airlines,377344,4
1106638076061044,Carlos Recondo,Carlos Recondo,355846,17
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,351065,20
418281855197789,Democracia Cristiana,Democracia Cristiana,309385,192
115808554792561,Carlos Galleguillos Carvajal,Carlos Andres Galleguillos Carvajal,307990,18
100606052976302,Gloria Hutt,Gloria Hutt,302668,91
100476318997145,Pablo Verdugo Vergara,Pablo Ignacio Verdugo Vergara,289941,8
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,259416,5
102423335548109,Rocío Donoso - Candidata Constituyente,Rocío Donoso,248940,20
101915952829830,María Pardo Vergara,María Pardo Vergara,248082,16
111831181812892,Raimundo J. Palamara Stewart,Raimundo J. Palamara Stewart,247916,8
101761458511272,Jorge Insunza,Jorge Insunza,217210,89
100629246179774,Arturo Phillips,Arturo Phillips,205829,11
150372358891887,Paz Suárez Briones,Paz Andrea Suarez Briones,201901,8
100942448494149,Fernanda Pinochet,Fernanda Pinochet,198185,8
1656604587945247,Viviana Nuñez Consejera Constitucional E-23,Viviana Nuñez,191155,24
105292082486576,Edmundo Eluchans,Edmundo Eluchans Urenda,183098,36
101027739631760,Valeria Chacana Consejera Constitucional,Valeria Chacana Alarcón,168335,31
257773836107444,Ricardo Ortega Perrier,Ricardo Ortega Perrier,163582,110
110833717337374,Carolina Navarrete Rubio,Carolina Navarrete Rubio,163270,18
1396460303715065,Carozzi,Carozzi,156962,2
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,155908,9
113525251672380,Republicanos ñuble,Republicanos del Ñuble,154737,12
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,147657,4
168872229926629,Mario Undurraga Consejero Constitucional,Mario Undurraga,142517,9
108847172131873,Claudio Ferrada x Ñuble,Claudio Ferrada x Ñuble,130043,2
117971414554702,Juan Sutil,Juan Sutil Candidato,128447,124
115709314769903,Ariel Mihovilovic,Ariel Mihovilovic,119395,5
113924653318737,ICF,ICF,118229,6
680475562417785,Convergencia Social,Convergencia Social,113362,31
995097183940708,Vittorio Ghiglino Consejero Constitucional,Vittorio Ghiglino Consejero Constitucional,113008,19
116719478002146,Andrés Zaldívar L,Andrés Zaldívar L,108548,3
13212504705,Jorge Ivan Ulloa Aguillon,Jorge Ivan Ulloa Aguillon,101874,29
102807928808940,Marcelo Encina Muñoz,Marcelo Ricardo Encina Muñoz,101205,2
110431750601473,ZapataConstituyente,ZapataConstituyente,97772,19
116346351346835,Valeria Cárcamo Vidal,Valeria Angélica Cárcamo Vidal,94545,3
104782822559247,Jose Antonio Urrutia - Candidato Consejo Constitucional E-18,Agustin Orrego,89627,36
105598472507900,Alfonso Campos Consejero Constitucional,potrero ltda,88578,3
105216321995280,Pivotes_cl,Fundación Pivotes,88343,14
1548643738480723,Asistencia Deudores,Asistencia Deudores,86383,10
107121248975540,Marcelo Schilling-Constitucional,Marcelo Gastón Rodriguez Schilling,82788,5
104497311518155,Macarena Bravo,Macarena Bravo,80682,53
102586276093037,Sergio Bitar,Sergio Bitar,79623,13
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,77235,7
111477215224712,Marlenne Durán,Marlenne Durán,76909,4
113185708370601,Robert Weissohn Consejero Constitucional,Robert Kurt Weissohn Heck,76697,19
580663538777736,Consejo Minero,Feedback Comunicaciones,76285,3
558224964238853,Anglo American,Anglo American,75946,2
104820842536215,Ignacio Dülger,Ignacio Dulger,73920,2
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,70554,4
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,70340,22
100181076346959,Karen Araya Rojas Consejera Constituyente,Karen Araya Rojas Consejera Constituyente,69466,13
105798328215264,Asistencia Familia,Asistencia Familia,69315,2
463509033710164,Walmart Chile Vivamos Mejor,These ads ran without a disclaimer,64032,2
116710021362220,Mario Rios Santander,Mario Enrique Rios Santander,61203,1
179979135524787,Camila Miranda Consejera Constituyente RM,Camila Miranda Consejera Constituyente RM,61041,6
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,59432,4
378598039556864,María José Puigrredón,María José Puigrredón,57373,3
229835819030014,Gabriel Domínguez,Gabriel Domínguez,56411,1
104091048494909,"Carola Cabeza, Consejera Constitucional",Carola Andrea Cabeza Fuentes,56332,5
107300374571049,Daniela Castro Araya,Daniela Castro Araya,55918,9
102854689398571,Jessica Bengoa,Arturo Ignacio Díaz Medina,53385,5
105893532431148,Carmen Frei Consejera Constitucional,Carmen Frei,51682,6
1661207433889496,Dr Salvador Urrutia y Constitución,Dr Salvador Urrutia y Constitución,50656,14
124885510532901,Miguel Littin - Constituyente,Miguel Ernesto Littin Cucumides,49772,14
119905321044704,Jose Antonio Jerez Constituyente Araucanía D22,Jose Antonio Jerez Constituyente Araucanía D22,49433,3
137055450193620,Katherine López,Katherine Elizabeth López Rivera,45297,2
103336024980358,Christian Suárez Constituyente,Christian Suárez Constituyente,44466,2
19270352324,Universidad Andrés Bello,Universidad Andrés Bello,43601,2
117215271317591,Loreto Campana C-17 Consejera Constituyente,Loreto Ester Campana Morales,41416,7
105877901417702,Rodrigo Muñoz Ponce,Rodrigo Leonardo Muñoz Ponce,41019,8
