Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,24433,21
1087859964611855,Philippine Competition Commission,Philippine Competition Commission,17936,40
122799741066892,National Youth Commission,National Youth Commission,13814,1
550013548423077,ECPAT Philippines,ECPAT Philippines with Facebook Ad Credits,5781,2
555503991321280,Geraldine Roman,Sulong Pilipinas,5548,2
325780477966356,Geo 24/7,Energy Development Corporation,5315,9
117453778282133,PhilCare,PhilCare,4638,1
106621860996841,IOptions Ventures Corp.,iOptions Ventures Corp.,3963,2
134063767245964,Juvenile Justice and Welfare Council,Juvenile Justice and Welfare Council,3675,8
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,3507,1
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2932,1
157551009622,U.S. Embassy in the Philippines,U.S. Embassy in the Philippines,2545,2
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,2064,4
100406438859954,Fight Illicit Trade,Fight Illicit Trade,1990,3
100170811672425,Kyusi,WFPH,1971,21
106352075165169,e-Boto,e-Boto,1884,14
21506277966,Acronis,These ads ran without a disclaimer,1472,1
495629064258114,Lolita Karen Javier,Amor U. Nacional,1464,2
969917173120995,Susan Yap,Sulong Pilipinas,1410,1
163550757135020,News5,News5,1406,9
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),1341,2
156752721080952,Sonny Angara,Sonny Angara,1263,2
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1190,2
1922749344643532,The World Tonight,The World Tonight,1163,12
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1076,3
223618785182273,Pilipinas,WFPH,1035,13
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,1027,15
1332938170076882,Tatak QC,Polsure,1018,4
1462101314018879,Congressman Arnie A.Teves,Teves Cares,920,1
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,907,15
