Location name,Amount spent (EUR)
Andalusia,2075
Aragón,279
Balearic Islands,326
Cantabria,135
Castilla y Leon,421
Castilla-La Mancha,382
Cataluña,2481
Comunidad Valenciana,1142
Comunidad de Madrid,1869
Extremadura,816
Galicia,518
Islas Canarias,804
La Rioja,114
Navarra,235
País Vasco,420
Principality of Asturias,224
Region of Murcia,331
Unknown,≤100
