Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
122113970879506,Nahi Sahega Rajasthan - नहीं सहेगा राजस्थान,Bharatiya Janata Party,121054,168
117766321322298,MP ke Mann Mein Modi,mpkemannmeinmodi.com,109475,106
105311899249332,CorruptionNath - करप्शननाथ,corruptionnath.com,64670,148
109545244848137,Crafto,Kutumb App,45679,20
109937650579639,discovery+,discovery+,41865,27
101450529671208,Saalu Dora Selavu Dora,selavudora.com,39526,128
104211439033799,Jagane Kavali,Jagane Kavali,33248,64
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,29520,40
209945362405121,Gaurav Gupta,These ads ran without a disclaimer,26252,2
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,Maharashtra Building and Other Construction worker's welfare Board,24741,33
270666596375251,Jhatkaa.org,Jhatkaa.org,23892,19
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,22062,4
1549125462051884,BQPrime,Bloomberg Quint,21989,25
245708465537707,Bhupesh Baghel,Bhupesh Baghel,21648,2
121439954563203,Bharatiya Janata Party (BJP),Bharatiya Janata Party (BJP),21140,6
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,20887,1
132689140088396,smilefoundation,smilefoundation,19915,39
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,OM Enterprises,19770,22
568928239883450,The Times Of A Better India,The Times Of A Better India,19734,17
797927846899300,Flag Foundation of India,Flag Foundation of India,18591,18
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),16009,54
528307847248802,Indian National Congress -  Madhya Pradesh,Indian National Congress -  Madhya Pradesh,13920,34
330760810293224,HelpAge India,HelpAge India,12404,59
101437656247049,Modi Quotes,Modi Quotes,12300,15
133493680681261,Borra Gnaneshwer Mudhiraj,Borra Gnaneshwer Mudhiraj,11699,7
121924297508141,Impact Guru Foundation India,Impact Guru Foundation,11616,32
112058781694921,Fiigs India,Lebhaari,10983,14
108080828884036,Gehlot Phir Se,DesignBoxed,10815,1
479998865355592,Aditya Birla Group,Aditya Birla Group,10476,14
347337386104390,Ramachandra Yadav,Ramachandra Yadav,9046,6
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,8568,13
256278471555187,Baat Janta Ki,Baat Janta Ki,8339,3
402723946481290,Indian National Congress - Chhattisgarh,Indian National Congress - Chhattisgarh,8322,3
105394228800785,Ganta Narahari,Digital Dhaba,7868,3
395658807511230,International Automobile Centre of Excellence,International Automobile Centre of Excellence (iACE),7439,5
109470364774303,Ellorum Nammudan,Ellorum Nammudan,7266,6
582670721835799,Around Telugu,Around Telugu,7190,6
123405501008524,Mercedes-Benz India,Mercedes-Benz India,7077,5
805526169610318,Shubhashray Housing India,shubhashray housing india,6410,10
404746486258732,Project Nanhi Kali,Project Nanhi Kali,6034,5
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,5942,45
349222085840969,Youth in Politics,Indian Political Action Committee,5744,13
104736419210593,PACE INDIA,PACE INDIA,5674,8
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,5246,29
1661884924095986,Sajjan Singh Verma,Sajjan Singh Verma,5212,36
573641302744623,E3 Talkies,E3 Talkies,5026,9
109868628369174,कांग्रेस मुक्त मध्य प्रदेश,कांग्रेस मुक्त मध्य प्रदेश,5015,47
21169267101,Give,Give,4951,7
110402195457221,देवभूमि के धामी,Devbhoomi Ke Dhami,4910,1
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,4839,26
108861325372008,Bharat Bhagya Vidhata,Bharat Bhagya Vidhata,4817,7
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,4731,9
101989165801500,Madhya Pradesh Updates,Madhya Pradesh Updates,4520,20
107721289005515,धामी का विकल्प रहित संकल्प,धामी का विकल्प रहित संकल्प,4505,2
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,4442,4
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,4422,39
446315955838127,New India Junction,New India Junction,4409,7
114233898263244,Indian Compass Videos,theindiancompass.com,4391,68
355739144465220,BJP Madhya Pradesh,Bharatiya Janata Party (BJP),4391,60
100214898257722,Bhak Budbak - भक बुड़बक,Bhak Budbak - भक बुड़बक,4382,58
147699975283367,Ranajagjitsinha Patil,Trimurti Techserv Pvt. Ltd.,4348,2
165714096933078,Piyush Goyal,Piyush Goyal,4288,2
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,4238,2
103782051383159,School of Politics,School of Politics,4199,6
104915615361658,Hamar Bhupesh Kakka - हमर भूपेश कका,Think First,4049,14
248046902053193,Ybrant TV,Ybrant TV,3990,6
110073434980235,Mera Madhya Pradesh,Mera Madhya Pradesh,3896,14
30290552843,Greenpeace India,Greenpeace India Society,3773,21
384000501947350,Devendra Yadav,Think First,3685,8
505327936635830,Ashok Chandak,Ashok Chandak,3680,20
109986065209042,Mera Apna Rahul,MeraApnaRahul,3658,5
105919999093332,Varta24/वार्ता 24,Varta24/वार्ता 24,3625,3
104671205675253,Patrika Foundation,Patrika Foundation,3623,12
1614689125343644,SILAII,SILAII,3597,8
247698975430137,Basava Nadina Bhagiratha,Basava Nadina Bhagiratha,3572,1
107334185444129,Charitism Global,Charitism Global,3491,1
221256415973730,Ankuram IVF,Ankuram IVF,3431,8
101038879308594,Abhijeet Deshmukh,Abhijeet Deshmukh,3419,19
