Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),49612,124
100489613340306,Samsung,Samsung,39820,3
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,29598,21
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,22912,122
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,15747,2
693907914395620,良杯製所 Oolab,良杯製所 Oolab,14040,7
106801464127093,目目非營利 MUVE NPO,目目非營利,13174,22
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,10509,9
690872861052082,呱吉,呱吉,9322,6
152472278103133,賴清德,賴清德,7254,2
286487218798,遠見雜誌,遠見雜誌,6468,3
211730475524462,大陸委員會,大陸委員會,5263,11
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,4976,18
177161918975981,基督教芥菜種會,基督教芥菜種會,4706,22
405240086317285,教育部,教育部,4677,1
179608846121604,富達投信 Fidelity International - Taiwan,富達投信 Fidelity International - Taiwan,4205,2
142816435924517,DBS 星展銀行,DBS 星展銀行,3756,14
219315794887869,聯合報,聯合報股份有限公司,3677,30
103701182092044,李崇義/Charles Lee,These ads ran without a disclaimer,3165,2
104118131540086,湯德章紀念協會,湯德章紀念協會,3161,17
390569611008641,願景工程 Vision Project,願景工程基金會,3136,50
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),3070,13
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2685,5
1833187540297220,牛煦庭,牛煦庭,2391,2
1629474157289221,小牛頓,小牛頓科學教育有限公司,2353,8
100567776430298,何皓元 律師-前檢察官,何皓元,2312,16
183546618352366,聲音訓練專家-周震宇,These ads ran without a disclaimer,2243,1
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,2218,1
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,2166,2
235679595900,民視新聞,民視新聞,2114,6
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,2108,1
401843085061,台電電力粉絲團,台電,2091,1
246517878713911,劉家昌,劉家昌工作室,1854,2
