Location name,Amount spent (USD)
Bale,≤100
Boulgou,≤100
Boulkiemde,≤100
Gourma,≤100
Houet,≤100
Kadiogo,≤100
Kenedougou,≤100
Komoe,≤100
Koulpelogo,≤100
Kouritenga,≤100
Mouhoun,≤100
Oubritenga,≤100
Sanmatenga,≤100
Tapoa,≤100
Yatenga,≤100
