Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,3727,2
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,3496,3
109493084543028,Four Corners with Tarar,NEXT TV,2203,1
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",1212,1
100192166133172,Nasreen Palijo- PPP,Muhammad Ashir,1096,1
108731623986929,Voice of Sindh,Voice of Sindh,1045,9
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,983,1
103161792280179,Kuch To Hay Na,Taha Bin Muhammad,978,3
158714780827513,UNFPA,These ads ran without a disclaimer,899,8
1706863532970589,Nasir Hashmi,Osama Rehman Butt,839,2
458160568040747,APR official,These ads ran without a disclaimer,792,2
105396082410434,Pakistan News,Osama Rehman Butt,791,1
107801948674316,BBU News WORLD,BBU NEWS WORLD,771,3
127593717315049,Jamaat-e-Islami Islamabad,Jamaat-e-Islami Islamabad,706,2
104279625753861,Sada Haq Aithay Rakh - Bahawalnagar,Sada Haq Aithay Rakh - Bahawalnagar,677,2
103743399056562,J I youth MB Din,J I youth MB Din,598,1
223287104715778,Oxfam,These ads ran without a disclaimer,528,13
106024318966127,Bayaniya,Neo News (FUN INFOTAINMENT PVT LTD),505,2
102255384541712,Hatim Communication,Haider Munir,442,2
389438921109161,Touseef Abbasi,Touseef Abbasi,423,3
565225540184937,CGTN,These ads ran without a disclaimer,393,1
107484761969431,Agha Siraj Khan Durrani Official,Agha Siraj Khan Durrani Official,355,2
178755115663816,Ali Rashid,Ali Rashid,288,1
103804234383979,IMatter,These ads ran without a disclaimer,225,2
160073033620,U.S. Embassy Pakistan,These ads ran without a disclaimer,225,1
112626246848170,Say Enough,These ads ran without a disclaimer,225,2
698054070568219,Muhammad Danish Jinia,These ads ran without a disclaimer,225,1
100773389420289,Aman Ullah Sattar,Saad Arshad,224,1
1128193594033813,Mian Rohail Ashraf,Shahzad Abbas,215,2
103767962366726,Mehar Tariq Sajjad MPA PP116,Muhammad Umar,204,2
108956882007611,Real Talk With Nadeem,These ads ran without a disclaimer,177,1
103796552476772,Siyasi Corner,These ads ran without a disclaimer,117,1
1723300324586437,The American Muslim & Multifaith Women's Empowerment Council,These ads ran without a disclaimer,≤100,1
105690462092880,MM News Videos,MM Digital PVT LTD,≤100,1
110721648215902,Palestine Media Forum,These ads ran without a disclaimer,≤100,2
191347651290,China Daily,These ads ran without a disclaimer,≤100,1
106169278118198,Hadi Writes,Hadi Writes,≤100,1
702279983471744,Olympic Council of Asia,These ads ran without a disclaimer,≤100,2
297115847031767,Get Deen,These ads ran without a disclaimer,≤100,1
102300572707607,mochi.bagh,These ads ran without a disclaimer,≤100,1
114425217813389,Tehreek Islahat Pakistan District Nowshera,These ads ran without a disclaimer,≤100,1
439602326768171,Azhar Qazi Mashwani,Azhar Qazi Mashwani,≤100,1
282015575255187,Moonis Elahi,Moonis Elahi,≤100,1
184583715592906,EX Senator Haji Abdul Rahman Faqeer,These ads ran without a disclaimer,≤100,2
608022443052525,Sheikh Numan Afzal,These ads ran without a disclaimer,≤100,1
113350701549571,Attentive D1B,These ads ran without a disclaimer,≤100,5
1096538887134446,Reuters Plus,These ads ran without a disclaimer,≤100,1
127203033982620,GATE,These ads ran without a disclaimer,≤100,1
795079500550035,Diário do Povo Online,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
105448452269780,Lifestylecog,These ads ran without a disclaimer,≤100,1
110465541836214,Mayara Betina Franco,These ads ran without a disclaimer,≤100,1
646840102051900,Cheena Sinhala Handa,These ads ran without a disclaimer,≤100,2
110095967929912,Best Of The Best On Kickstarter,These ads ran without a disclaimer,≤100,2
