Location name,Amount spent (EUR)
Attica (region),2245
Central Greece (region),198
Central Macedonia,858
Crete,238
Eastern Macedonia and Thrace,206
Epirus (region),142
Ionian Islands (region),139
Northern Aegean,≤100
Peloponnese (region),255
Southern Aegean,129
Thessaly,212
Unknown,≤100
Western Greece,227
Western Macedonia,≤100
