Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
286861344662855,Stella Artois,Ambev,84439,3
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,13060,315
104625758942119,Siga Antenado,Siga Antenado,12685,92
136984123032921,Mercedes-Benz Brasil,Mercedes-Benz Brasil,10979,4
301774903545521,Brasil Paralelo,Brasil Paralelo,6179,72
115630074826485,Auxilio Brasil,These ads ran without a disclaimer,5849,9
255804437808407,Vale,Vale,4572,8
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,3981,6
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,3824,46
159103797542,Greenpeace Brasil,Greenpeace Brasil,2779,202
198849783539777,Buscofem,Buscofem,2151,2
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",1968,47
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1844,23
333720355130,Petrobras,Petrobras,1794,12
224021551012451,Gerando Falcões,Gerando Falcões,1779,85
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,1660,14
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1593,157
102765671561443,Seu Crédito Aprovado,These ads ran without a disclaimer,1371,3
1024334357660235,Norberto Ribeiro,These ads ran without a disclaimer,1230,8
800191420076446,Paulo Mansur,Paulo Mansur,1217,1
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",1179,19
141627992572943,Budweiser,Ambev,1066,3
194918207213417,IMP Concursos,IMP Concursos,1006,12
301774903545521,Brasil Paralelo,These ads ran without a disclaimer,839,13
113165042099382,Brasil 61,Brasil 61,754,19
330379553673497,Oxfam Brasil,Oxfam Brasil,750,107
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,717,45
101189854802059,Revista Oeste,Revista Oeste,689,8
102819959381651,COP28 UAE,These ads ran without a disclaimer,651,2
567247806959527,CHAPA 1 - Andes pela base,CHAPA 1 - Andes pela base,647,34
128685634399160,Paulo Victor,Paulo Victor,640,3
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,629,5
143803862450980,Célio Studart,Célio Studart Barbosa,614,9
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,588,32
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,585,6
859265584231622,CADQ,CADQ - Centro de Atenção ao Dependente Químico,574,2
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,563,3
114603584930023,Bruno Ganem - SP,Bruno Ganem,560,3
110106808143124,Siricutico,Siricutico Oficial,524,8
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,500,2
251235795032635,Itamar Borges,Itamar Borges,493,16
142099522556207,Weverton,Weverton Rocha,484,3
224777780881144,Visão Mundial,Visão Mundial,457,12
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,446,4
104738421003389,InvestNews BR,Nubank,429,17
1686950021551901,Meio,Canal Meio S.A.,424,4
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,416,16
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,414,13
321102601376588,Abdala Fraxe,Abdala Habib Fraxe Junior,410,3
169743843175117,Bruno Ganem SP,Bruno Ganem,408,16
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,406,1
110225312350543,Nova Escola,Associação Nova Escola,404,16
124116941088719,Prefeitura de Macapá,Munícipio de Macapá,398,3
152338908863109,William Dornela,William Dornela,391,88
106944171473785,SALES CLUBE,These ads ran without a disclaimer,390,6
1703010579956133,Eleições 2024 - Cursos Online,Curso Eleitoral,383,8
113598201097039,Mano Medeiros,Luiz Inojosa De Medeiros,366,5
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,364,3
220685518049611,Sensodyne Brasil,These ads ran without a disclaimer,362,1
1544493995819099,Roberto Cláudio,Roberto Claudio Bezerra,360,2
214687541970095,Ed Pereira,Ed Pereira,357,12
216474455105209,Rubens Otoni,Rubens Otoni,338,11
109770755848061,Suzano,Suzano SA,337,2
7970426802,WWF-Brasil,WWF-Brasil,321,33
172154116311925,Sindserv Santos,Sindserv Santos - Sindicato dos Servidores Públicos Municipais de Santos,310,10
104608228732582,Kairo Rodrigues Advocacia Especializada,These ads ran without a disclaimer,300,8
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,299,2
258088921369,TOTVS,TOTVS,297,6
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,290,5
102105385178631,Prefeitura de Quirinópolis,Prefeitura de Quirinópolis,287,8
200480966638039,Supremacy 1914,These ads ran without a disclaimer,276,2
118678938210868,SIMPI,SIMPI,268,6
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,263,2
448928461819807,Matheus Mafepi,Matheus Mafepi,263,3
112697955134931,Julio Maximo,These ads ran without a disclaimer,262,12
122144860798759,Feirão Limpa Nome,Francine De Almeida Viana Pereira,257,27
500096303711663,Thiago Rangel,Thiago Rangel,254,11
1375923992628363,Rodrigo Manga,Rodrigo Manga,254,16
376071779158486,Câmara de Maringá,Câmara de Maringá,252,2
102652855246656,Restrição Interna,These ads ran without a disclaimer,252,6
188019017925352,Fundação Lemann,Fundação Lemann,248,2
150897651635768,Governo do Estado do Ceará,Governo do Estado do Ceará,248,2
100533448783099,Restrição Interna,These ads ran without a disclaimer,236,12
103485942710607,Carlos Santiago 22.,Carlos Alberto Santiago Gomes Barbosa,233,3
343655492351770,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,229,4
240375129693418,Paulo Briguet,These ads ran without a disclaimer,227,27
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,225,12
100883482997900,Christian Aquino,Christian Aquino,214,2
1573742939554561,Deputado Botelho,Deputado Botelho,210,1
393466617381710,Vetor Brasil,Vetor Brasil,206,13
100616882690814,Evandro Pereira Advogados e Associados,Jose Evandro Pereira Da Silva,205,8
100359566010068,Prefeitura de Tucuruí,Prefeitura de Tucuruí,203,13
2323904661180742,All Out Brasil,All Out,201,12
2209636419286152,Elismar Prado,Elismar Fernandes Prado,198,7
109785372399873,IAB - Instituto dos Advogados Brasileiros,Instituto dos Advogados Brasileiros,198,16
478752158813845,Maurício Eskudlark Deputado,Assinatura Do Titular,197,9
248917521893324,Prof. Heron Bonadiman UFVJM,Heron Laiber Bonad Iman,196,26
611089352393703,Rosangela Donadon - Deputada Estadual,Rosangela Henrique Pereira Donadon,196,2
520803328039440,Recicla Sampa,Eco Urbis e Loga,195,46
196791070788913,Robson Zanetti Advogado,Robson Zanetti,194,7
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,193,33
102646395527037,James Batista Roraima,James Moreira Batista,192,2
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,191,17
651900074836103,Dr. Laércio Sandes,Laercio Sandes De Oliveira,189,2
347460535353050,PNB Online,PNB Online,186,2
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,185,63
1587038224698973,Renova Andes,Renova Andes,184,9
194032184000941,Chico Rodrigues,Chico Rodrigues,181,2
387072514970604,Vereador Dr. Kachan Jr - Coisa Linda,Jose Antonio Kachan Junior,180,8
114545680471703,Pedro Quintanilha - Mentalidade Empreendedora,Eduardo Lima Ferreira,178,51
270377486357382,Crea-PR,CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA DO PARANA,176,4
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,175,4
153983763450134,Clarice Ganem,Clarice Ganem,171,5
168865359819628,NOVO 30,Partido Novo,169,9
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,167,3
115230991849922,O Globo,Editora Globo,165,1
105482665093882,Dra. Vivianne,Vivianne Martins Coelho E Silva,165,2
172724889456920,Vinicius Simões,VINICIUS JOSÉ SIMÕES,162,16
297717143679186,Maria Lucia Amary,MARIA LUCIA CARDOSO PINTO AMARY,161,8
190833037616321,Jornal Extra,Jornal Extra,157,1
109779564998729,Jeferson Brun,Jeferson Rodrigo Brun,157,5
200145534070790,FEBRABAN - Federação Brasileira de Bancos,Febraban,154,24
368704519884205,Amaro Neto,Amaro Neto,151,12
350338089341698,ASA Investments,ASA Investments,151,1
261092760666998,Luiza Ribeiro,Luiza Ribeiro Gonçalves,151,7
1593214337620524,Tecnegócios,Tecnegócios,150,3
497741863744599,Expresso AM,Expresso AM,150,1
222348667821141,MÁRCIO NAKASHIMA,Marcio Nakashima,150,13
188175954536560,Portal SINTESE,SINTESE,149,1
173480706086444,The Nature Conservancy Brasil,The Nature Conservancy Brasil,149,10
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,149,52
116800608011696,Compol Brasil,FEPESE - Fundação de Estudos e Pesquisas Socioeconômicos,147,12
1788797064722263,Juarez Lopes,Juarez Lopes,146,13
105262805652284,Summit Cidades,FEPESE - Fundação de Estudos e Pesquisas Socioeconômicos,146,29
1488617011373413,Thiago Surfista,Thiago Surfista,145,2
114528465397935,Prefeitura de São Gabriel da Palha,Prefeitura de São Gabriel da Palha,145,2
107332642277334,Ygor Lima BroTech,MFX Serviços e Desenvolvimento de Software LTDA,142,10
100106159009340,Marcelo Messias,MARCELO MESSIAS,141,1
112021296931600,Mônica Lopes,IBPOM,140,4
172444996112900,Fundo Brasil,Fundo Brasil,139,57
101837489423319,Dr. Mauro Ramalho,Dr. Mauro Ramalho,138,2
780458271981477,Prefeitura de Gravataí,AD3Plus,137,2
104553347942750,Eder Borges,Eder Fabiano Borges Adao,135,4
109610660454202,Alô Cachoeirinha,Tiago De Souza Barbosa,134,1
541089776080092,Sanofi Brasil,Thaina Souza De Campos,131,3
367279553431714,Joel da Harpa,Joel da Harpa,131,4
237824856416624,Eduardo Salles,Eduardo Seixas De Salles,130,12
107887457707524,Raquel Chini,Raquel Auxiliadora Chini,127,15
2034754990120059,Ibrachina,Ibrachina Instituto Sociocultural Brasil-China,125,47
621860057874788,República Marketing Político,República Marketing Político,124,11
213048568820524,Vereador Paulo Frange,Rodrigo Carvalho,124,13
1641975619405810,APQC - Associação dos Pesquisadores Científicos do Estado de São Paulo,APQC - Associação dos Pesquisadores Científicos do Estado de São Paulo,122,1
208610802492299,Afonso Hamm,Jose Alfonso Ebert Hamm,120,3
252724831483239,EBEC,EBEC,120,5
173698339802515,Rafael Brito,Rafael Brito,119,4
797743047078113,Dani Balbi,Danieli Balbi,118,2
201878973201295,Republicanos10,Republicanos10,118,4
152158864868989,Gean Loureiro,Gean Marques Loureiro,117,1
108143861587898,Mauricio Neves,Mauricio Neves,117,16
587065281989375,Topazio Neto,Topazio Silveira Neto,117,2
263199020531986,JOTA,JOTA,116,11
124463777940096,Deputado Roberto Costa,Jose Roberto Costa Santos,116,4
2016641191899819,Bruno Ganem - Indaiatuba,Bruno Ganem,116,2
385786432010810,Nayara Rocha,Nayara Rocha Perdigão Lara,115,1
165175370206522,Citi Brasil,These ads ran without a disclaimer,114,2
815039985305536,Cabo Junio Amaral,Geraldo Junio do Amaral,113,1
112064243847177,Dasa Educa,These ads ran without a disclaimer,113,1
323135461485360,Rodrigo Arboés,These ads ran without a disclaimer,112,1
363140553718136,Epoch Times Brasil,EPOCH TIMES BRASIL LTDA,112,7
686957841396310,Vitório Júnior,Vitório Júnior,111,11
245784392128312,Senador Petecão,Sergio De Oliveira Cunha,111,1
1692211967683262,GSK,These ads ran without a disclaimer,110,2
223979774416282,Jaqueline Silva,Jaqueline Silva,110,2
102275945221840,Portal Tucumã,Portal Tucumã,110,78
821703454511378,Dra. Sandra Tadeu,Sandra Regina Carbone Tadeu Mudalen,109,8
107991364211853,Eder Zalima,These ads ran without a disclaimer,108,3
364736787037906,Professor João Paulo Oliveira,Professor João Paulo Oliveira,107,7
104088705327627,Destaques Digitais,Talquimy Comunicação LTDA,106,1
109684374217445,Aylon Arruda,Aylon Arruda,106,10
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,105,3
228301373863551,Agência Pública,Agência Pública,105,20
532437563912162,Prefeitura de Água Boa,Prefeitura de Água Boa,105,9
365328780221103,Museu da Pessoa,Museu da Pessoa,104,1
102138423231691,Revista Semana Online,Revista Semana On,104,10
101991816039678,,These ads ran without a disclaimer,103,2
575472512602115,Cristiane Lopes,Cristiane Lopes Da Luz Benarrosh,102,2
248844375207062,Jorge Wilson Xerife do Consumidor,Jorge Wilson - Xerife do Consumidor,101,6
1823290424577861,Felipe Camarão,Felipe Costa Camarão,≤100,1
1479347928855321,Munir Neto,Munir Francisco,≤100,1
471321039605266,Adilson Junior,Adilson Junior,≤100,2
297060357313900,Prof. Claudio Fonseca,Prof. Claudio Fonseca,≤100,3
104267705031711,Fernando Conrado - Corações e Almas,Fernando Conrado,≤100,2
107575845348720,Mangueira Advocacia Previdenciária,Anderson Da Silva Mangueira,≤100,3
998620913587874,TC,TC TRADERS CLUB SA,≤100,1
337834286345988,Fundação Milton Campos,Fundação Milton Campos,≤100,4
101687831462814,"Rodrigo Andrade, A Real Mudança",Rodrigo Andrade,≤100,12
105730118446802,Vinicius Cozzolino,Vinicius Cozzolino Abrahão,≤100,1
108147365877214,Canal Futura,Fundação Roberto Marinho,≤100,13
271070706391564,Prefeitura de Paraíso do Tocantins,Prefeitura de Paraíso do Tocantins,≤100,2
101756249126836,Versatil,Versatil,≤100,3
111440007042000,Igreja Assembleia De Deus Taquaral,These ads ran without a disclaimer,≤100,25
113157438048735,Léo da Norte Londrina PR,Léo da Norte Londrina PR,≤100,1
454225234639209,Vereadora Edir Sales,Edir Sales,≤100,3
580813708692882,Davi Alcolumbre,David Samuel Alcolumbre Tobelem,≤100,8
110059913724200,Ricardo Molina,Ricardo Molina Dias,≤100,5
247728615732878,Paulinha,Paulinha,≤100,5
420272671479041,Do Carmo,Do Carmo,≤100,14
109243215854131,Fábio Núñez Novo,Fabio Novo,≤100,3
906764679373561,Prefeitura de Teresópolis,Prefeitura de Teresópolis,≤100,2
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100,5
1643608162628238,Augusto Vasconcelos,Augusto Vasconcelos,≤100,3
107751251520969,Clarice Ganem SP,Clarice Ganem,≤100,4
314445481962697,Band Rio,Bruna Marcante Dias,≤100,3
115811301935382,Analice Fernandes,Analice Fernandes,≤100,3
1460558354166610,Dr. Hiran Gonçalves,Hiran Manuel Gonçalves da Silva,≤100,11
134450246716954,Governo do Estado de Santa Catarina,Governo do Estado de Santa Catarina,≤100,2
105383346220289,APUFPR-SSind - Associação dos Professores da UFPR,APUFPR,≤100,3
239756803177345,Fred Linhares,Fred Linhares,≤100,4
404028499633505,Pedro Matos,Pedro Matos,≤100,19
1535438430007461,Fábio Avelar,Fábio José de Oliveira,≤100,3
390501545079417,Silvia Cristina,Deputada Silvia Cristina,≤100,6
348704312899125,foconofato,FOCO NO FATO,≤100,10
195979510526652,RGE,RGE,≤100,1
1645144109091367,Pedrinho Eliseu,Pedrinho Eliseu,≤100,24
1727030854232669,Jone Soares,Jone De Souza Soares,≤100,2
678761768950811,Luiz Philippe de Orleans e Bragança,Luiz Philippe de Orleans e Bragança,≤100,6
538984582880293,Wilker Barreto,Wilker Barreto,≤100,6
197882420769193,Movimento Duchenne,These ads ran without a disclaimer,≤100,1
106063862426200,nelsoncanedoadvogado,Nelson Canedo Motta,≤100,5
239451279837280,Daniel Donizet,DANIEL XAVIER DONIZET,≤100,10
282802611759257,MidiaJur - Jornalismo Plural,Midiajur,≤100,3
1501236886772782,Wellington Fagundes,Wellington Antonio Fagundes,≤100,5
1191229370929329,Florentino Neto,Florentino Alves Veras Neto,≤100,5
111326818564734,Projeto Opaoma,Camila Capel,≤100,21
476012199439532,Dr. George Lins,George Augusto Monteiro Lins de Albuquerque,≤100,9
159583694705672,ADESG São Paulo,Associação Dos Diplomados Da Escola Superior De Guerra,≤100,1
111365133871481,A. Amorim Advogados Associados,Adriano Do Nascimento Amorim,≤100,3
100380548458405,Prefeitura de Jaboticabal,Prefeitura de Jaboticabal,≤100,3
109179095500555,Entorno em Foco,Ana Vitoria Simoes De Oliveira,≤100,4
103792372618962,Gazeta da Amazônia,Gazeta da Amazônia,≤100,8
191591598062172,Duda Ramos,Duda Brito Ramos,≤100,7
179856875529257,Padre João,Candidato a deputado Federal Padre João,≤100,10
444851185587935,Prefeito Marcos Tonho,Marcos Tonho,≤100,2
436336693077946,Caio Cunha,Caio Cunha,≤100,8
842245655790289,Júnior Ferrari,Júnior Ferrari,≤100,6
107889667558630,Ramon Vieira,Ramon Vieira,≤100,2
1632845003624410,Lúcio Sorge,Lucio Sorge,≤100,12
105019188508288,Diego Vaz,Diego Vaz,≤100,1
1532755897054705,TV MAIS,TV MAIS MARICÁ,≤100,4
2136904473052448,Delegada Fernanda,Delegada Fernanda,≤100,7
650190518395498,Fabio Garcia,FÁBIO PAULINO GARCIA,≤100,6
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,≤100,2
108258263887995,Débora Menezes,Debora S. de Menezes,≤100,4
656965247684115,Zequinha Marinho,Zequinha Marinho,≤100,7
546638152036818,Ulysses Gomes,ULYSSES GOMES DE OLIVEIRA NETO,≤100,3
127421414469102,Thiago Filomeno,Thiago Filomeno,≤100,3
465508674236677,Edmar Ptak,Edmar Ptak Guimaraes,≤100,3
1960660980851902,Leiagora Portal de Notícias,PORTAL DE NOTICIAS LEIAGORA,≤100,3
1931965243746616,Professora Rita Gonçalves,Inovart Cursos e Treinamentos,≤100,14
188766024500202,Prefeitura de Novo Hamburgo,Prefeitura de Novo Hamburgo,≤100,6
1737308239666824,Janad Valcari,Janad Marques De Freitas Valcari,≤100,8
101132704939097,Portal RealTime1,REAL TIME 1,≤100,4
481166311940473,Prefeitura de Eunápolis,Prefeitura Municipal de Eunápolis,≤100,2
108555800869440,Sleeping Giants Brasil,Sleeping Giants Brasil,≤100,3
547282715378366,Elmo Paixão,Elmo Rodrigues Santos Da Paixao,≤100,2
219825344705412,Deputado André Corrêa,André Correa,≤100,3
441637302586101,Casa Fluminense,Associação Casa Fluminense,≤100,2
226121024066240,WRI Brasil,WRI Brasil,≤100,3
104655969288722,respeitaoalex,These ads ran without a disclaimer,≤100,1
103774132150216,Renê Freitas,These ads ran without a disclaimer,≤100,2
726792094131244,Césinha,Cesar Brizolara,≤100,11
424017077637566,Luciana Novaes,Luciana Novaes,≤100,2
695903437104290,Deputado Estadual Luiz Fernando,Luiz Fernando Teixeira Ferreira,≤100,13
608128582573914,Roberto Dorner,Roberto Dorner,≤100,4
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100,30
201991609984528,Odair Cunha,Odair José da Cunha,≤100,4
119167384493626,,OP holding's,≤100,25
380752075612906,Deputado Cezar,Antonio da Rocha Marmo Cezar,≤100,2
408005132614350,Vereador Sérgio Santana,Sergio Santana,≤100,3
308065689820712,Julio Donizete,Julio Donizete Gomes Da Silva,≤100,9
480544468968810,Portal JAPE de Notícias,® Rede JAPE de Comunicação,≤100,1
147258388715323,Fundação Luterana de Diaconia (FLD),Fundação Luterana de Diaconia,≤100,6
102029654554190,Thiago Risso,Thiago Soares Risso Possas,≤100,8
666404146756018,Progressistas PI,Diretório Estadual do Progressistas - PI,≤100,1
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100,5
104457034538461,Drª Taissa Sousa,Taissa Da Silva Sousa Taissa Da Silva Sousa,≤100,1
559708174096188,Almir Cicote,Almir Cicote,≤100,2
112300105528332,Chico Sardelli,Francisco Sardelli,≤100,3
106535201965040,Burocracia Zero,Burocracia Zero,≤100,9
103039778175459,Hospitais PROADI-SUS,Hospital Alemão Oswaldo Cruz,≤100,2
769753176473124,Juvir Costella,Juvir Costella,≤100,3
103809779034193,Valeriote Cursos e Consultoria,Valeriote Cursos e Consultoria,≤100,3
109110994173276,DR. Fernando Marcondes,Fernando Jose Sibila Marcondes,≤100,3
197055404071409,Felipe Souza,Felipe Souza,≤100,6
467586640104971,Rogerio Castilho,Rogerio Castilho,≤100,8
316822458397801,Cooperativa Cooxupé,These ads ran without a disclaimer,≤100,1
1846315508945599,107 FM Itapetininga,Milton De Oliveira Junior,≤100,4
1489166481393051,Prefeitura Municipal de Arapoti,MUNICIPIO DE ARAPOTI,≤100,3
174217422747805,Humberto Costa,Humberto Sérgio Costa Lima,≤100,1
364253843645006,Carlos Chiodini,Carlos Chiodini,≤100,12
1709607666028149,Jornal Folha de Alagoas,Folha de Alagoas,≤100,1
1374794619494494,Secretaria de Segurança Pública do Piauí,Secretaria de Segurança Pública do Piauí,≤100,2
104161123005913,Fundação Tide Setubal,Fundação Tide Azevedo Setubal,≤100,6
107449552324057,Projeto Vereador Vitorioso,Vereador Vitorioso,≤100,1
900902489956300,Zezinho Sobral,José macedo sobral,≤100,5
1678605519056745,Rodrigo Goulart,Rodrigo Goulart,≤100,2
216302945094085,Condsef,Confederação dos Trabalhadores no Serviço Público Federal (Condsef),≤100,26
321727954527324,Prefeitura de Santana de Parnaíba,Municipio de Santana de Parnaíba,≤100,7
1931989763744839,Gilson Marques,Gilson Marques,≤100,65
1977144492578298,Bruno Secco,Bruno Secco Souza,≤100,2
174471285940778,Nelson Trad Filho,Nelson Trad Filho,≤100,9
1732023947072573,Vereador César Oliva,Vereador César Oliva,≤100,2
298735213824762,Elementar,These ads ran without a disclaimer,≤100,3
132804480113814,PwC Brasil,Pedro Martins,≤100,4
210897749024438,Deputado Doutor Wilson Batista,Deputado Dr. Wilson Batista,≤100,3
459077604164390,Radar Amazônico,Radar Amazônico,≤100,2
868491306553980,Alberto J. Azevedo,These ads ran without a disclaimer,≤100,1
1589149714709035,Celso Giannazi,Celso Giannazi,≤100,5
235356953965179,Jaime Bagattoli - Senador 222 PL,Senador Jaime Bagattoli,≤100,1
101933305564897,Promic,Riole,≤100,3
232264546798998,Portal do Marcos Santos,Portal Marcos Santos,≤100,3
241341789311306,Sistema OCB,These ads ran without a disclaimer,≤100,1
131497886977001,Associação Paulista de Medicina,Associação Paulista de Medicina,≤100,4
489880617787228,Adriano Alves,Adriano Alves,≤100,3
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,≤100,6
967443560018435,Lucas Lasmar,Lucas Lasmar De Moura Costa Resende,≤100,2
101968911585991,Plantão de Notícias,Plantão de Notícias,≤100,1
1523331824624642,Rui De Rosis,These ads ran without a disclaimer,≤100,1
676018995800125,Edilson Massocco,Edilson Massocco,≤100,1
364838737350939,Tony Oliveira,Tony Oliveira,≤100,1
101423872524709,Fujitsu General do Brasil,These ads ran without a disclaimer,≤100,1
