Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
135843375926,UNICEF Norge,UNICEF Norge,10385,34
102301918919791,Nidaros sosialdemokratisk forum,Nidaros sosialdemokratisk forum,3631,5
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,2961,12
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,2797,5
102862913094356,CC Vest,Natalie Mar,2184,6
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),2091,2
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1910,33
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,1752,81
100682016119457,Universitetsplassen - UiO,Universitetet i Oslo,1587,3
198748346812235,Drammen Venstre,Drammen Venstre,1453,2
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,1346,3
140883578419,Flyktninghjelpen,Flyktninghjelpen,1254,6
344674789296133,McKinsey & Company Norge,McKinsey & Company Inc Norway,1047,9
128076177249380,Nationen,Nationen,750,3
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,728,12
1311226819022317,The Norwegian Nobel Institute / Det Norske Nobelinstitutt,Helene Kvernaas,682,32
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,601,1
57485114759,haugenbok.no,Haugenbok.no,563,1
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,517,7
156202914404133,Minerva,Mediehuset Minerva,513,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,497,9
126448980866214,Klassekampen,Klassekampen,484,3
1241838412569626,Novartis Norge,Novartis Norge AS,429,7
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,413,1
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),403,3
109820865749775,Betong Norge - Betongelementforeningen,John E Reiersen,351,1
107073289663158,Frivillig.no,Frivillighet Norge,347,1
