Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),70484,38
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,37179,164
217517810298674,地方政治觀察家,皮爾森數據,23715,559
206471793062673,Netflix,These ads ran without a disclaimer,21498,1
693907914395620,良杯製所 Oolab,良杯製所 Oolab,18573,12
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,14785,364
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,10229,2
286487218798,遠見雜誌,遠見雜誌,8309,13
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,5828,2
370040056424487,徐耀昌加油讚,徐耀昌加油讚,5010,2
106801464127093,目目非營利 MUVE NPO,目目非營利,4971,14
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,4891,11
177161918975981,基督教芥菜種會,基督教芥菜種會,3975,19
105692292105892,黃士修,Shih-Hsiu Huang,3890,3
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,3824,4
211730475524462,大陸委員會,大陸委員會,3712,7
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,3519,2
231202420952272,新北市議員 廖先翔,先翔 廖,3438,2
219315794887869,聯合報,聯合報股份有限公司,3409,29
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,3270,75
124473380937123,勵馨基金會 The Garden of Hope Foundation,勵馨基金會 The Garden of Hope Foundation,3217,4
383174975382808,鍾沛君,鍾沛君,2898,9
547129002067069,杜文中,文中 杜,2806,39
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,2393,15
102046048924214,Alpha plus - 人才加速器,Alpha plus - 人才加速器,2068,2
189061482332,張嘉郡,嘉郡張,1820,4
126361734041343,鳳凰國際公關顧問有限公司,志傑 邵,1773,1
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1765,31
1610174722594689,鍾易仲  高雄市議員,鍾易仲,1705,12
158025223269,今周刊,今周刊,1669,6
852685611414333,財團法人中華民國證券暨期貨市場發展基金會,財團法人中華民國證券暨期貨市場發展基金會,1615,1
1833187540297220,牛煦庭,Hsu-Ting Niu,1584,2
115430274859303,田長沛,田長沛,1539,1
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1511,4
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1487,4
105841078939720,王三郎嚴選,These ads ran without a disclaimer,1470,1
104690535860982,楊永明,永明楊,1470,4
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1451,29
1587628301470657,林沛祥,沛祥林,1432,5
164872546882726,羅智強,羅智強,1286,1
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),Che Hui Chu,1208,1
327941870899267,元智大學 i Life,元智大學 i Life,1170,4
105077122161819,王文淵,These ads ran without a disclaimer,1169,2
