Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1743207422388410,Paraguay Vota,Pablo Benítez,2437775,6
103771265752808,Vysokolán,Stephan Vysokolán,1390922,4
1468570519872644,Santiago Peña,PRANA SA,1262153,19
110447625137045,Pilar Callizo,PautaPY,1192149,6
150229055012487,UNICEF Paraguay,UNICEF Paraguay,961421,8
102467002671611,Jorge Heisecke,Jorge Heisecke,751990,12
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,724744,12
102917519228790,Bruno Defelippe,Bruno Defelippe,606778,33
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,489443,7
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,380674,4
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,372290,5
325540631525675,En La Tecla,En la Tecla,325589,8
102266292553995,Sucia Política,Diego Ricardo Ramírez,324769,7
161156667809582,Leo Rubin,Leo Rubín,281918,7
102963512483270,PyElige,PY Elige,258620,6
1547194582252394,Denis Lichi,Global Agencia,235025,4
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,234261,4
943824938962084,Luis Fernando,Luis Fernando,232771,5
113351910838827,Alma Cívica,Alma Cívica,220231,17
153958777947957,Paulo Reichardt,Paulo Reichardt,200616,6
196599783696918,Efrain Alegre,Efrain Alegre,198659,7
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,192547,10
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,188070,6
100959471597014,José Antonio Galeano,José Antonio Galeano,186687,10
740490032676248,Diego Candia Diputado,tejuparaguay.com,167690,2
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,161232,2
103681832340596,Nelson Kpeto Cano,Kpeto Cano,155464,4
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,154173,4
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,147609,3
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,117472,4
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,108450,6
103373961784268,Giani Ramírez,Giani Ramírez,107415,2
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,106107,1
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,102466,5
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,101643,3
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,96671,3
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,94393,2
1753251591598763,Dani Mujica,Dani Mujica,89400,6
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,87848,4
725834240910220,Noticiero Paraguay,Noticiero Paraguay,78390,3
614795685343483,Belén Maldonado,Belén Maldonado,77360,3
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,76148,9
1510805942583059,Norma Zarate de Monges,Norma Zarate,72484,1
