Location name,Amount spent (USD)
Barisal Division,≤100
Chittagong Division,287
Dhaka Division,523
Khulna Division,≤100
Rajshahi Division,133
Rangpur Division,≤100
Sylhet Division,≤100
Unknown,≤100
