Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
514245432058229,Piotr Kandyba - Radny Sejmiku Województwa Mazowieckiego,Piotr Kandyba - Radny Sejmiku Województwa Mazowieckiego,253,50
514735281965536,Demagog,Stowarzyszenie Demagog,250,10
136884656519145,IOM Poland,International Organization for Migration,243,2
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,236,4
1432065937006559,Polski Związek Tenisa Stołowego,Polski Związek Tenisa Stołowego,236,2
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,234,2
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,230,7
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,230,11
123910440019,Renew Europe,Renew Europe Group,210,1
381003278691136,Szymon Hołownia,Szymon Hołownia,206,1
107396187476330,LUX MED Stomatologia,"LUX MED Sp. z o.o.,",206,1
398575110474591,Krzysztof Gadowski - Poseł na Sejm RP,Krzysztof Gadowski - Poseł na Sejm RP,205,1
134360653268719,Miejska Biblioteka Publiczna w Kędzierzynie-Koźlu,Miejska Biblioteka Publiczna,201,3
105466814319826,Paweł Wnukowski,Paweł Wnukowski,200,1
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,199,7
169913419732194,Michał Jaros,Michał Jaros,198,12
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,193,27
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,191,9
1589289514631651,Mariański Group Kancelaria Prawno-Podatkowa,Mariański Group Kancelaria Prawno-Podatkowa Sp.K.,190,6
1592304324409075,Gminny Ośrodek Kultury w Luzinie,Gminny Ośrodek Kultury w Luzinie,187,4
507678159314962,Wrocław Fashion Outlet,Wrocław Fashion Outlet,182,9
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa Poseł na Sejm,178,3
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,176,9
312204349288060,Mariusz Gosek,Mariusz Gosek,174,6
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,173,4
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,173,2
100569026183717,W Obronie Zdrowia,W Obronie Zdrowia,163,9
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,163,16
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,160,9
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",159,13
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",153,4
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,153,2
276474826293767,Olivia Garden,Olivia Garden,150,10
104050691485416,Strefa Alergii,Strefa Alergii,149,3
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,149,2
340765409708087,Ryszard Madziar,Ryszard Madziar,149,7
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,148,16
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,148,3
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,148,8
145382618855042,Muzeum Sztuki w Łodzi,Muzeum Sztuki w Łodzi,133,1
107009549338936,Uniwersytet WSB Merito Chorzów  - wcześniej Wyższa Szkoła Bankowa,Uniwersytet WSB Merito Chorzów  - wcześniej Wyższa Szkoła Bankowa,128,3
100600111478700,Nowa Energia Dla Łodzi,VEOLIA NOWA ENERGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,127,9
203627442993022,Portal Oświatowy,Wiedza i Praktyka,119,2
74863922834,Krytyka Polityczna,Krytyka Polityczna,117,8
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,115,7
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,114,13
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro – Prawo do życia,114,8
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Fundacja Rozwoju Demokracji Lokalnej,113,3
110876148028220,Izabela Bodnar,Izabela Bodnar,112,7
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,111,3
328956034420247,Marcin Pawlicki - Radny Miasta Szczecin,Marcin Pawlicki - Radny Miasta Szczecin,109,2
1830591737192332,Arkadiusz Sikora Lewica,Nowa Lewica,107,4
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,106,5
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,104,4
206578949374958,Fundacja Republikańska,Fundacja Republikańska,103,2
102297229546532,Referendum bytomskie 2023,Biuro Referendalne,103,8
989567757830453,WIEŚci z Mazowsza,Urząd Marszałkowski Województwa Mazowieckiego,≤100,1
1971966879776579,Konfederacja,Konfederacja Wolność i Niepodległość,≤100,1
129626970836,inFakt,inFakt,≤100,1
199401584696,Konfederacja Lewiatan,Konfederacja Lewiatan,≤100,5
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100,1
174123027189,Instytut Spraw Publicznych,Fundacja Instytut Spraw Publicznych,≤100,3
100178546458034,Nowa Tęcza,Homokomando,≤100,1
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100,1
297486841148102,Ius Memoriae - Prawo Pamięci,Ius Memoriae,≤100,17
100302862419697,"Wielkopolska, tej",UMWW,≤100,8
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100,1
258716330911,Instytut Sobieskiego,Instytut Sobieskiego,≤100,2
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,≤100,3
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100,5
267686749910602,Piotr Müller,Piotr Müller,≤100,7
102087510135950,Bogdan Klich,Biuro Senatorskie Bogdan Klich,≤100,2
1454333274894957,Małgorzata Tracz,Biuro Poselskie Posłanki na Sejm RP Małgorzaty Tracz,≤100,1
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,3
378891755591358,Cezary Przybylski - Marszałek Województwa Dolnośląskiego,Cezary Przybylski - Marszałek Województwa Dolnośląskiego,≤100,2
115651338097958,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,≤100,2
127619873953536,Stefczyk.info,Stefczyk.info,≤100,2
230415296997772,bydgoszcz.pl,bydgoszcz.pl,≤100,1
330644215221,Bankier.pl,Bankier.pl,≤100,5
749393698434460,Jarosław Krajewski,Jarosław Krajewski,≤100,4
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,≤100,6
990533821012595,Nierealnie,Nierealnie.pl,≤100,22
1490825114573569,Anna Ewa Cicholska,Anna Ewa Cicholska,≤100,4
603295086483883,Łukasz Schreiber - Poseł na Sejm RP,Łukasz Schreiber - Poseł na Sejm RP,≤100,13
102577288350341,Super Biznes,se.pl,≤100,4
184234908266647,EURACTIV.pl,EURACTIV.pl,≤100,1
173086948664,Infor.pl,Infor.pl,≤100,5
996526287073317,Mateusz Jędrachowicz,Mateusz Jędrachowicz,≤100,2
202813996476257,Podlaski.info,Tygodnik Podlaski,≤100,3
113905148397308,Portal Obronny,Se.pl,≤100,3
106552182752379,Fortum Polska,Fortum Power and Heat Polska Sp. z o.o.,≤100,6
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100,1
102190222345818,Kancelaria ds. Obywatelskich,Kancelaria ds. Obywatelskich,≤100,6
106510924950573,ESKA Piła News,ESKA Piła News,≤100,1
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100,2
333409683428621,Nowa Konfederacja,Nowa Konfederacja,≤100,2
2018100888485478,Muzeum Getta Warszawskiego / Warsaw Ghetto Museum,Muzeum Getta Warszawskiego,≤100,1
107520570884853,Władysław Dajczak Wojewoda Lubuski,Władysław Dajczak Wojewoda Lubuski,≤100,1
285003478504209,Fundacja im. Janusza Kurtyki,Fundacja im. Janusza Kurtyki,≤100,6
2273340699395517,Tomasz Frankowski,Tomasz Frankowski,≤100,1
258394024199313,Centrum Mieroszewskiego,Centrum Dialogu im. Juliusza Mieroszewskiego,≤100,2
104155425084074,ESKA Rzeszów News,Grupa ZPR Media,≤100,1
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,≤100,1
104313762397672,PolitykaRolna.eu - Nowa Wspólna Polityka Rolna projekt Infocap PL,Plantpress Sp. z o. o.,≤100,1
171404836251745,Marcin Koza Shogun,Polska Liberalna Strajk Przedsiębiorców,≤100,6
698495676960463,Błażej Poboży,Błażej Poboży,≤100,2
385532321805330,Pomorskie,Pomorskie,≤100,2
1465965073732774,Łukasz Kohut,Łukasz Kohut,≤100,1
316810098501611,Miasto2077 / Green is Good,Miasto2077 / Green is Good,≤100,6
108470777303042,Robert Popkowski,Robert Popkowski,≤100,3
222141244609992,Poseł Jakub Rutnicki,Poseł Jakub Rutnicki,≤100,3
133112726750279,M jak Mama,Grupa ZPR Media,≤100,5
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,≤100,3
109218848183780,Marek Woźniak,UMWW,≤100,5
104873974773853,rePETujemy,Repetujemy,≤100,5
1608832986037147,Super Express Warszawa,Super Express Warszawa,≤100,3
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,≤100,6
101070361361998,FEGA,Hurtownia Elektryczna Fega,≤100,4
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,≤100,1
160020290716774,Miejska Wola,Urząd Dzielnicy Wola,≤100,3
151650414730,Med Polonia,Med Polonia Sp. z o. o.,≤100,14
239574985661,Akademia Górniczo-Hutnicza w Krakowie,Akademia Górniczo-Hutnicza w Krakowie,≤100,1
338842106148985,Mercedes-Benz Sosnowiec,Mercedes-Benz Sosnowiec,≤100,1
108494929216934,Marcin Kierwiński,Marcin Kierwiński,≤100,1
658695000844495,Adam Andruszkiewicz,Adam Andruszkiewicz,≤100,2
427996317730040,"Tymoteusz Myrda, Członek Zarządu Województwa Dolnośląskiego","Tymoteusz Myrda, Członek Zarządu Województwa Dolnośląskiego",≤100,1
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,≤100,4
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100,1
808911405827132,Dariusz Starzycki,Dariusz Starzycki,≤100,2
111993840665768,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,Stowarzyszenie Ks. Piotra Skargi,≤100,2
1435687536687711,Bartosz Kownacki,Bartosz Kownacki,≤100,1
448526941964220,Urszula Augustyn Posłanka na Sejm RP,Biuro Poselskie Posłanki Urszuli Augustyn,≤100,1
102440065924109,Radny SZOPA,Radny SZOPA,≤100,2
1629946500626448,To Tylko Astma,OS3 Sp. z o.o.,≤100,1
142218132483199,Kasa Stefczyka,Kasa Stefczyka,≤100,1
101168698130881,Suwerenna Polska Zachodniopomorskie,Dariusz Matecki,≤100,1
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100,10
370319116027,Andrzej Halicki,Andrzej Halicki,≤100,1
107898832590939,European Commission,European Commission,≤100,1
204903786190980,Żydowskie Muzeum Galicja,Fundacja Galicia Jewish Heritage Institute,≤100,3
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,≤100,1
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100,5
305975952942673,Marcin Krzyżanowski - Wicemarszałek Województwa Dolnośląskiego,Marcin Krzyżanowski - Wicemarszałek Województwa Dolnośląskiego,≤100,1
123234977337474,Відновлення добробуту_Польша,Відновлення добробуту_Польша,≤100,2
1752318511650368,Akamai Poland,More Bananas,≤100,2
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,≤100,3
110731291587098,Kiełpiński Konkretnie,Kiełpiński Konkretnie,≤100,6
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,≤100,4
159546574381832,Paulina Hennig-Kloska,Paulina Hennig-Kloska,≤100,2
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,≤100,2
185546704852601,Krystyna Szumilas,Biuro Poselskie Posłanki Krystyny Szumilas,≤100,2
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100,10
714003515334353,NOWA STACJA,Nowa Stacja Pruszków,≤100,5
362731483842344,Agro Trust - Skup i  #𝐖𝐢𝐚𝐝𝐨𝐦𝐨ś𝐜𝐢𝐙𝐛𝐨ż𝐨𝐰𝐞,Agro Trust Mateusz Tołczyk,≤100,1
100363112049746,Dbamy o wodę,FleishmanHillard,≤100,18
199877710116314,Patryk Jaki,Patryk Jaki,≤100,7
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,≤100,1
105428171456904,BWT Polska - Best Water Technology,BWT Polska,≤100,12
110533370636562,Jacek Osuch - Wiceminister Sportu i Turystyki,Jacek Osuch - Wiceminister Sportu i Turystyki,≤100,1
268366156599556,Krzysztof Gawkowski,Krzysztof Gawkowski,≤100,1
145329992215815,Piotr Król,Piotr Król,≤100,1
135490949986411,Pomorze Zachodnie,Pomorze Zachodnie,≤100,1
893685610645878,Tomasz Olichwer poseł na Sejm RP,Tomasz Olichwer poseł na Sejm RP,≤100,9
110368408309408,Jerzy Niedźwiecki - Radny Sejmiku Województwa Opolskiego,Jerzy Niedźwiecki - Radny Sejmiku Województwa Opolskiego,≤100,1
1531160263787101,Fundacja HerStory,Fundacja HerStory,≤100,2
106467175749558,Dorota Bojemska - Przewodnicząca Rady Rodziny,Dorota Bojemska - Przewodnicząca Rady Rodziny,≤100,3
103005732799739,Kamila Maj,Kamila Maj,≤100,1
104187288930729,Wspólnota Samorządowa Gminy Dobra,Wspólnota Samorządowa Gminy Dobra,≤100,1
108778518742588,Wspólnie/Спільно Sopot,Gmina Miasta Sopotu,≤100,6
323818978380073,Stanisław Derehajło,Stanisław Derehajło,≤100,3
1221619051205439,Tomasz Daros - Radny Miasta Krakowa,Tomasz Daros - Radny Miasta Krakowa,≤100,4
1698410857119268,Krzysztof Komorski,Krzysztof Komorski,≤100,1
634178786679448,Aleksander Miszalski - Poseł na Sejm RP,Aleksander Miszalski - Poseł na Sejm RP,≤100,3
668616343189054,Towarzystwo na rzecz Ziemi,Towarzystwo na rzecz Ziemi,≤100,2
1450396205268277,Łukasz Reszka - Starosta Świdnicki,Łukasz Reszka - Starosta Świdnicki,≤100,1
104100168079742,Klub Konfederacji - Bochnia,Klub Konfederacji - Bochnia,≤100,1
1884681241647994,Anna Gembicka,Biuro Poselskie Posła Na Sejm RP Anny Gembickiej,≤100,1
102202676527195,Wydawnictwo Sonia Draga,Sonia Draga Sp. z o.o.,≤100,1
562637337464327,Popieramy Premiera Mateusza Morawieckiego,Popieramy Premiera Mateusza Morawieckiego,≤100,1
2047620422187396,Anna Wojciechowska,Anna Wojciechowska,≤100,3
110600210285711,Księgarnia Foksal,Grupa Wydawnicza Foksal,≤100,1
106357050731361,Maciej Kopiec,Maciej Kopiec,≤100,3
1618967285058401,Projekt Ursynów,Projekt Ursynów,≤100,2
521216701360487,MURATOR,MURATOR,≤100,2
110898338585970,Mgboardy,MGBoardy.pl,≤100,1
108365475589868,Łukasz Horbatowski - Przewodniczący Platformy Obywatelskiej w Głogowie,Łukasz Horbatowski - Przewodniczący Platformy Obywatelskiej w Głogowie,≤100,26
101450702962039,Paweł de Dydyński,Paweł de Dydyński,≤100,1
186543124707583,ISSA Prevent Plastic Pollution,Biuro wykonawcze ISSA w Polsce,≤100,6
434225653303734,Fundusze Europejskie dla Mazowsza,Agencja Reklamowa DSK Sp z o.o.,≤100,1
112070508557219,Adam Fabian,Adam Fabian,≤100,1
119638956091071,Zdzisław Smoliński,Zdzisław Smoliński,≤100,3
109231571984405,Accelera,These ads ran without a disclaimer,≤100,1
304324553486898,Paweł Frankiewicz,Paweł Frankiewicz,≤100,3
111310548205936,Praca.Magazynuj.to,These ads ran without a disclaimer,≤100,1
543555309157965,Fundacja Życie i Rodzina - Polska,Fundacja Życie i Rodzina,≤100,1
476049609235820,Dariusz Męczykowski - Radny Sejmiku Województwa Pomorskiego,Dariusz Męczykowski - Radny Sejmiku Województwa Pomorskiego,≤100,3
355335447987852,"Katarzyna Stachowicz - samorządowiec, działaczka społeczna","Katarzyna Stachowicz - samorządowiec, działaczka społeczna",≤100,1
1643686859194259,Sebastian Kaleta,Sebastian Kaleta,≤100,1
1756392918011290,Poleco - Targi Ochrony Środowiska,Grupa MTP,≤100,5
388121531771974,Enexon,Enexon,≤100,1
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,≤100,2
1437227889827328,Fundacja Dobrych Inicjatyw,Fundacja Dobrych Inicjatyw,≤100,1
1725148494424834,Urząd Marszałkowski Województwa Wielkopolskiego,Urząd Marszałkowski Województwa Wielkopolskiego,≤100,4
2230234047292966,Monika Pawłowska,Monika Pawłowska,≤100,1
1517531151827376,Henryk Dębowski - Radny Miasta Białystok,Henryk Dębowski - Radny Miasta Białystok,≤100,1
103718909184760,Marek Krawczyk,Marek Krawczyk,≤100,1
419885311534823,Jarosław Gonciarz - Poseł na Sejm RP,Jarosław Gonciarz - Poseł na Sejm RP,≤100,2
129996417011607,Marcin OCIEPA,Marcin OCIEPA,≤100,1
429506290917644,Toyota - fabryka w Jelczu,Toyota - fabryka w Jelczu,≤100,1
81885462442,Histmag.org,Histmag.org,≤100,4
546477339126145,Gabriela Morawska-Stanecka,Biuro Senatorskie Gabriela Morawska-Stanecka,≤100,3
736814469997196,Kamila Błaszczyk,Kamila Błaszczyk,≤100,2
107010907929210,Praca w Allegro,Allegro,≤100,1
112919645452925,Artur Gierada,Artur Gierada,≤100,1
105224125776444,Karol Szymura - Radny Rybnika,Karol Szymura - Radny Miasta Rybnika,≤100,1
199739460042641,Zdrowie w stylu LUX MED,Zdrowie w stylu LUX MED,≤100,2
152434611621823,Instytut Geofizyki PAN,Semstart sp. z o. o.,≤100,3
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,≤100,1
150617698324166,Polska Fundacja im. Roberta Schumana,Polska Fundacja im. Roberta Schumana,≤100,2
1590841411198586,Iwona Michałek Poseł na Sejm RP,Iwona Michałek Poseł na Sejm RP,≤100,3
101263522893711,Cichowlas Polskie Warzywa,Cichowlas Polskie Warzywa,≤100,1
113143203693,Santander Bank Polska,Santander Bank Polska,≤100,2
1809099236025794,Samorządowe Koło Platforma Obywatelska Poznań,Samorządowe Koło Platforma Obywatelska Poznań,≤100,1
1716935421867788,Michał Górski - Radny Rady Miejskiej Wrocławia,Michał Górski - Radny Rady Miejskiej Wrocławia,≤100,1
111976168012777,Antoni Holik - Radny Rady Miejskiej w Skawinie,Antoni Holik - Radny Rady Miejskiej w Skawinie,≤100,1
281607769340438,Fundacja imienia Stefana Artwińskiego,Fundacja imienia Stefana Artwińskiego,≤100,2
108731657156411,Mariusz Gromko - Senator RP,Mariusz Gromko - Senator RP,≤100,4
558879950822876,Jacek Sasin,Jacek Sasin - Poseł na Sejm RP,≤100,2
1500359650261089,Marcin Gołaszewski,Marcin Gołaszewski,≤100,1
1772430066381898,Zachodniopomorska Agencja Rozwoju Regionalnego S.A.,ZARR S.A.,≤100,2
100321262116794,Kongres Katoliczek i Katolików,Fundacja na rzecz Kongresu Katoliczek i Katolików,≤100,1
1675309959355515,Super Express Szczecin,Super Express Szczecin,≤100,1
108137288741362,Gliwicka kartka z kalendarza,Gliwicka kartka z kalendarza,≤100,2
872837646206061,Mariusz Witczak,Mariusz Witczak,≤100,1
1465285473722045,Młodzi dla Wolności - Rzeszów,Młodzi dla Wolności - Rzeszów,≤100,4
104313512663017,Marcin Buchali - I Wicewojewoda Łódzki,Marcin Buchali - I Wicewojewoda Łódzki,≤100,1
105928075825104,NGO-EXPO,NGO-EXPO,≤100,3
159205967423152,Stowarzyszenie Sursum Corda /w górę serca/,H4People,≤100,1
345867152261448,Agnieszka Wieteska,Agnieszka Wieteska,≤100,1
1640279842924367,Tomasz Piotr Nowak,WR Consulting Wiktor Ruminkiewicz,≤100,1
112055027022643,Legal Marine,Legal Marine - Mateusz Romowicz,≤100,2
231653686850519,Ustka na fali,Ustka na fali,≤100,1
118989219498176,PZFD Kraków,These ads ran without a disclaimer,≤100,1
337745557022327,ROBYG Trójmiasto,ROBYG Trójmiasto,≤100,1
108243994205438,R&D Hub,R&D HUB Sp. z o. o.,≤100,2
930523510360271,Dominik Jaśkowiec Radny Krakowa,Dominik Jaśkowiec Radny Krakowa,≤100,1
1479047189015939,Polski Cement,Stowarzyszenie Producentów Cementu,≤100,3
254609585192595,Prof. Marek GZIK,Prof. Marek GZIK,≤100,1
2181927062073055,Paweł Malinowski - Radny Gminy Dobra,Paweł Malinowski - Radny Gminy Dobra,≤100,1
112476071086549,Teraz Lubuskie,Teraz Lubuskie,≤100,2
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,≤100,2
735907983172057,Urząd Gminy Czernica,Gmina Czernica,≤100,1
110628809591185,Alan Wolny,Alan Wolny,≤100,1
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,≤100,1
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100,2
101861541698814,Piotr Skelnik,Piotr Skelnik,≤100,1
474511865932137,Biblioteka Publiczna Miasta i Gminy im. Eugeniusza Paukszty w Skokach,These ads ran without a disclaimer,≤100,1
1495224507399671,Łukasz Kropski - Radny - Gmina Siechnice,Łukasz Kropski - Radny - Gmina Siechnice,≤100,2
200404253354944,Bartłomiej Wróblewski,Bartłomiej Wróblewski,≤100,1
266714343770081,DOEKO GROUP,These ads ran without a disclaimer,≤100,1
100633471749669,Krzysiek vs Siły of Darkness,These ads ran without a disclaimer,≤100,1
104386447842029,Spectrum.direct,Konwersatorium im. Josepha von Eichendorffa - Portal internetowy Spectrum.direct,≤100,1
109700147032711,Zielona Góra - wlubuskie.pl,SmartPress,≤100,1
100153153026665,Szymon Gajda,Szymon Gajda,≤100,4
267686749910602,Piotr Müller,Piotr Müller - Poseł na Sejm RP,≤100,2
110239025687291,Credit Agricole Bank Polska,These ads ran without a disclaimer,≤100,1
1483938021891274,Piotr Soćko - Radny Rady Powiatu w Kętrzynie,Piotr Soćko - Radny Rady Powiatu w Kętrzynie,≤100,2
100136179489064,Krystian Okoń,Krystian Okoń,≤100,1
108776825576864,Stop Farmie,Stop Farmie,≤100,1
1450927098465442,Kultura Równości,Kultura Równości,≤100,1
133689590620343,Żuławy w Rytmie Disco,These ads ran without a disclaimer,≤100,2
1850424151954839,Jacek Karnowski Prezydent Miasta Sopotu,Jacek Karnowski,≤100,1
544319209354145,Edukacja Domowa,Sławomir Przemysław Jazienicki,≤100,2
102191794893729,Łukasz Kopeć,Łukasz Kopeć,≤100,1
102460619552490,Tour de Konstytucja PL 2023 Złotoryja,KOD Legnica,≤100,2
109296420615761,Synergy Consulting Group,Synergy Consulting Group,≤100,2
226162158731337,Jacek Szaran - radny Rady Miejskiej w Słupsku,Jacek Szaran - radny Rady Miejskiej w Słupsku,≤100,1
100528444310,Uniwersytet Mikołaja Kopernika w Toruniu,Uniwersytet Mikołaja Kopernika w Toruniu,≤100,1
371752056582,Filmoteka Narodowa - Instytut Audiowizualny,Filmoteka Narodowa - Instytut Audiowizualny,≤100,1
187178294672651,Muzeum Narodowe w Lublinie,Muzeum Narodowe w Lublinie,≤100,2
868165920029978,Anna Auksel-Sekutowicz Radna m. st. Warszawy,Anna Auksel-Sekutowicz Radna m. st. Warszawy,≤100,1
113104733902707,Centrum Doradztwa Rewitalizacyjnego IRMiR,Instytut Rozwoju Miast i Regionów,≤100,1
106459230752960,Regionalny Ośrodek Polityki Społecznej w Lublinie,These ads ran without a disclaimer,≤100,1
102638134457547,Magdalena Łośko - Poseł na Sejm RP,Magdalena Łośko - Poseł na Sejm RP,≤100,3
312307042766736,Łukasz Młynarczyk,These ads ran without a disclaimer,≤100,2
844220928930968,Osiedle Franciszkańskie,TDJ Estate,≤100,1
242532599998275,Zielona Dolina,TDJ Estate,≤100,1
104150384978057,Elżbieta Żuraw,Elżbieta Żuraw,≤100,1
