Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
216911928319871,Banco Bci,Banco Bci,400399,4
100447419569628,Demócratas Chile,Demócratas,228328,67
527441447268308,Copec,COPEC S.A.,167671,1
110951722267366,World Vision Chile,World Vision Chile,139560,1
8093963076,Techo - Chile,Pago por TECHO Chile con créditos de anuncios de Facebook,100019,2
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,88865,4
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,86936,4
1548643738480723,Asistencia Deudores,Asistencia Deudores,51010,10
103916934813191,HIF,HIF Global,38354,2
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,38194,16
194541580691961,Consejo para la Transparencia,Consejo para la Transparencia,37100,4
109339288407350,Santuario Quitralco,Santuario Quitralco,33180,2
104224427947088,Circula el Plástico,Metrix,33101,10
1053904371304329,Metro21,Metro21,27593,5
110253331322287,Acuerdo Nacional Ahora,Acuerdo Nacional Ahora,26455,3
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,25463,4
105798328215264,Asistencia Familia,Asistencia Familia,24755,1
317374934946185,AIEP,Instituto Profesional AIEP,23765,1
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,22505,1
322307658150024,Rodrigo Wainraihgt Galilea,Rodrigo Javier Wainraihgt Galilea,21478,1
295886120554128,Polpaico,Cemento Polpaico SA,21467,4
151676178849005,Felipe Donoso Castro,Felipe Guillermo Donoso Castro,21400,1
104487498154013,Agenda Transparencia,Agenda Transparencia,21091,1
1101427233255754,Christopher White,Christopher White Bahamondes,20059,12
109626371709961,Salmones Austral,Salmones Austral,19588,27
580663538777736,Consejo Minero,Feedback Comunicaciones,17759,1
121717528487698,Confidence Chile,Confidence Chile SPA,15639,24
103030962615298,Chile YAAC,Chile YAAC,14790,3
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,14429,2
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,13617,1
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,12660,1
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,12525,4
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,11883,2
