Location name,Amount spent (EUR)
Attica (region),2975
Central Greece (region),249
Central Macedonia,1328
Crete,451
Eastern Macedonia and Thrace,361
Epirus (region),194
Ionian Islands (region),134
Northern Aegean,≤100
Peloponnese (region),272
Southern Aegean,205
Thessaly,403
Unknown,≤100
Western Greece,381
Western Macedonia,158
