Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,934436,47
103594282676235,Piensa Distinto,Piensa Distinto,542405,28
525334380868858,Martín Lousteau,Martín Lousteau,210310,34
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,143668,14
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,123097,58
234148293934740,Mariano Gaido,Mariano Gaido,117941,4
100706696047371,Neuquinizate,Neuquinizate,113845,8
680986725302906,Roberto Mirabella,Hacemos Santa Fe,100399,12
107022228690687,Jornada Nacional,Jornada Nacional,87309,17
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,86391,62
391699984932525,Pablo Cervi,Juntos por el Cambio Neuquén,84786,34
103780997884434,Comunidad Argentina,Comunidad Argentina,84625,18
100389385670547,TERRA,El nuevo enemigo,81707,16
109187295412340,Levantados,Levantados,81067,8
150071271996596,Javier Bertoldi,Javier Bertoldi,75387,11
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,70532,11
174876119204869,Martín Insaurralde,Frente de Todos Lomas,66977,2
105166715290140,Momento Uno,Momento Uno,64209,15
101185599412309,Marcos para Neuquén,Marcos para Neuquen,62284,23
1471624973068591,Bettina Romero,Bettina Romero,58723,17
199992490587527,CPC Centro América MuniCba,municipalidad de córdoba,57940,2
101835199221060,Jorge Andrés Difonso,Jorge Andrés Difonso,52053,12
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,49981,2
1086999731414893,Lucas Castelli,Lucas Alberto Castelli,49201,20
256803881073240,Gobierno de Salta,Gobierno de Salta,47969,24
101321286190410,Avancemos Salta,Avancemos Salta,43802,3
120831940916786,Neuquen Vota,NeuquenVota.com,43753,2
363825283650115,Vicente López,Vicente López,43583,10
189940771071192,Secretaría de Turismo de San Luis,Secretaría de Turismo de San Luis,42316,1
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,42119,49
147447928678753,Carlos Eguia,Carlos Alberto Eguia,41797,2
1466119057008930,Fundación IDEAR Córdoba.,Fundación IDEAR Córdoba.,39442,1
1662250880709156,Lanús Municipio,Lanús Municipio,38841,5
110079031997390,Con Larreta,Con Larreta,36903,19
111600998225620,Noticias Zero,Noticias Zero,34475,25
587918571392007,Lucas Figueras,Fundación Pensar Chaco Desarrollo,34139,6
622853724492420,Federico Otermín,Frente de Todos Lomas,34041,2
106057368882648,El caudillo online,El caudillo online,33223,1
61279025897,Gerardo Morales,Mística,31078,4
510967549723099,Zona Informativa,Zona Informativa,30987,1
107024560637883,Ana Servidio,Ana Servidio,29621,9
420724655175395,Cristian Mayal,Cristian Mayal,29497,18
90148244993,Patricia Bullrich,Pro Nacional,29130,2
100370865976735,Reporte del Valle,Reporte del Valle,28695,13
238546219688035,Felipe Alvarez,Fundación Innova La Rioja,27013,5
103088924366000,Noticias d,Noticias d,26777,27
947520791967929,Claudio Poggi,Claudio Poggi,26316,7
369181306485506,Patricia Cubria,showercomunicacion,26304,6
546669442064267,Martiniano Molina,Martiniano Molina,26149,5
427271967380241,Lucas Delfino,Juntos,25509,8
118736245504093,TOTI  Intendente,TOTI  Intendente,25422,14
171330806277312,Diego Santilli,Instituto República,24605,50
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,24448,13
108146311912164,Laburen Ladris,www.laburenladris.com,24200,20
2438220102914670,Juan Pelaez,Juan Pelaez,21906,6
307661541236,Grupo La Provincia,GLP,21673,65
465558466800210,Maxi Pullaro,Maxi Pullaro,21436,10
214152438919953,Municipio de Resistencia,Municipio de Resistencia,21062,38
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,20974,42
141472172555994,Sole Martinez,Sole Martinez,20969,8
259150698371428,Emanuel Coliñir,Emanuel Rene Coliñir,20913,7
104638339157414,Partido Demócrata de  Córdoba Oficial,Partido Demócrata de Córdoba,20507,4
101319202883906,A Los Bifes,A Los Bifes,20238,3
862393870465260,Fabian Martin,Fabian Martin Intendente,20147,5
819240928422696,César Treffinger,Cesar Treffinger,20132,7
105925915008935,Frente Cambia Jujuy,Frente Cambia Jujuy,19935,5
429668923837600,Unidad Popular Río Negro,Unidad Popular Río Negro,19658,2
108799495483016,Esteban Cimolai,Fire Estudios,19434,4
113395874909201,Punto Noticias,Punto Noticias Web,19258,15
192108560832888,Luis Petri,Mendocinos por el futuro,19018,3
101302041450958,Secretaría Energía y Minería La Pampa,Secretaría de Energía y Minería de La Pampa,18554,13
100932749306130,Noticias Andinas,Noticias Andinas,18523,13
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,18056,4
108679841853325,Contame Más,Contame Más,17578,9
424702354318618,Pedro Puerta,Pedro Puerta,17553,4
610852822271706,Alberto Weretilneck,Alberto Weretilneck,17520,4
102305658071845,Uthgra Córdoba,Julian Rousselot,17410,5
