Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,22009701,4
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,20255454,55
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,6305649,15
54779960819,United Nations,United Nations with Facebook Ad Credits,6042672,3
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,5434358,3
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,4934451,58
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,4806345,60
197545083607941,Harian Kompas,Harian Kompas,3249752,53
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,1959705,7
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,1857498,22
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1105955,12
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,852967,29
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,768453,12
101369132852155,Sumenep Jawara,Sumenep JAWARA,751347,11
104622532469179,Populis,Aditia Ramdani,480580,18
101428652793656,Readktif,Aditia Ramdani,477744,18
106883058905796,Tanda Seru,Aditia Ramdani,457867,18
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,379289,2
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,278585,7
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,270703,3
116705041036588,Francine Widjojo,Francine Widjojo,268638,1
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,251713,5
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,248762,2
173776079818775,Saiful Mujani,Saidiman,242057,1
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,221184,22
104830667806476,Melihat Indonesia,Melihat Indonesia,215996,1
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,210979,8
104101959243787,Mbak Puan for President 2024,Pendukung Puan 'Agus Sugianto',198219,3
104217932476562,Ali Badrudin,Aditya Rachmat Pamungkas,163488,6
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,160210,21
103411659195911,JIMAT,Arik Luviani Putri Yasa,147262,6
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,145585,8
397612604060624,ilham mendrofa,ilham mendrofa,138585,4
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,137067,13
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,136022,13
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,110668,9
103292932453775,GP Tapal Kuda,Ganjar Nusantara Indonesia,109850,3
173996829810061,Ryan F Kono,"Ryan Fahrichsan Kono, B.Com",105581,2
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,105232,2
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,104168,3
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,101973,3
147555216186069,Christina Aryani,Christina Aryani Foundation,101827,1
103905329262702,Pendukung Puan 2024,Pendukung Puan 'Agus Sugianto',101680,1
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,100896,3
116802887958054,Sahabat Mbak Puan,Pendukung Puan,100182,1
202555993805088,Caption,Ganjar Nusantara Indonesia,100163,3
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,100085,3
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,100055,12
101101492306034,Mega News,Siti Sarah Iskandar,99745,1
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,99677,1
281219962357397,Architecture & Design Community,These ads ran without a disclaimer,99448,1
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,99272,3
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,97670,3
106256777922958,SEA Today News,These ads ran without a disclaimer,96831,1
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,96639,3
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,96323,3
614375262100876,Partai Nasdem,Naila Saadah,92516,1
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,88526,3
