Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
295889117124834,Tipsport,Tipsport,128649,2
210778132327279,Prima,Prima,44436,5
102389958091735,Generál Pavel,Petr Pavel,30925,8
214827221987263,Andrej Babiš,ANO,22116,7
2214398435317853,CNN Prima NEWS,FTV Prima,20738,3
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",20179,9
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,13633,22
229399305668679,Neschopnost zabíjí,"PRodukujeme, s. r. o.",9385,1
109056560836,iFortuna.cz,iFortuna.cz,8770,9
120343698070515,Liberální institut,Liberální institut,5113,5
101807522812518,A BASTA,Tomáš Dvořák,4649,2
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,4382,6
101288484695293,Evropská soda,DFMG,4178,8
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,3985,4
251656685576,KDU-ČSL,KDU-ČSL,2811,23
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,2776,9
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2499,4
197010357446014,Ondřej Prokop,Ondrej Prokop,2155,8
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1973,5
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1931,6
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1925,18
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,1829,5
109323929038,Česká pirátská strana,Česká pirátská strana,1652,8
103059308644099,Replastuj.cz,Replastuj.cz,1649,4
1453439331617040,Volím generála Pavla,Frantisek Honsa,1342,5
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,1140,5
103779080972210,Youradio Talk,Youradio Talk,1046,5
1469427909957890,Reportér magazín,Reportér magazín,1004,3
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,963,1
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,957,22
400479656748554,Ivan Bartoš,Česká pirátská strana\t,904,2
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",891,11
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,834,6
356451014434612,Marian Jurečka,KDU-ČSL,790,5
106534015041138,Kohonevolit.cz,Kohonevolit z. s.,790,1
101409722546949,Ivana Váňová,Ivana Váňová - senátorka KDU-ČSL,783,1
424114981002397,Český rozhlas Plus,Český rozhlas,769,35
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,732,4
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,726,1
52479821102,Týdeník Respekt,Týdeník Respekt,623,2
117823623864,Transparency International ČR,Transparency International ČR,606,7
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,590,2
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,587,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,573,5
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,545,1
113437470509035,Za normální svět,Karel Halačka,541,3
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,534,1
178362315106,European Parliament,European Parliament,532,9
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,527,12
123858471641,iROZHLAS.cz,Český rozhlas,504,3
90002267161,TOP 09,TOP 09,493,2
711658465662315,XTV,XTV,466,3
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,428,6
248770028560533,Integrační centrum Praha / Integration centre Prague,Integrační centrum Praha / Integration centre Prague,420,1
114385477127693,Morava1918,Jiří Novotný,412,1
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,410,3
111599660619960,Denik.cz Promo,VLTAVA LABE MEDIA a.s.,405,1
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",396,4
1870450529906750,TERA.cz,TERA Systems s.r.o.,378,3
155406703122,Arnika,Arnika,362,2
91773724160,NEWTON University,These ads ran without a disclaimer,361,1
345130612167293,Demagog.CZ,Demagog.cz,356,1
532098743479771,Heartnoize Promotion,Heartnoize Promotion s.r.o.,350,3
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,315,4
137778619615350,Voyo.cz,TV Nova s. r. o.,294,1
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,273,1
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,272,10
102057048156517,Centrum pro dopravu a energetiku,"Centrum pro dopravu a energetiku, z.s.",272,2
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,270,2
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,269,2
581087772251419,"E-PIC, Pirátské centrum Karlovy Vary",Česká pirátská strana,256,1
100233499519966,Referendum Dobříš,Referendum Dobříš,250,2
278897495559360,Kraj Vysočina,Kraj Vysočina,236,2
106725941551702,Daniela Kovářová,Anna Pocnarová,220,2
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,207,9
125957534920,Deník Sport,CZECH NEWS CENTER a. s.,204,5
105793248620071,Kavárna Meziřečí,Martin Kaman,203,1
223117541065037,Karel Janeček,Karel Janeček,203,1
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,195,3
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,192,2
321762510282,Michal Kučera,Michal Kučera,192,6
275059263068658,Svatopluk Pěček - starosta Břeclavi,ANO Břeclav,185,1
246136392205579,Ekomrcha,SH Media,176,1
310340246475353,Nové Boleslavsko,Nadační fond ŠKODA AUTO,174,1
125830487980906,Solární asociace,Solární asociace,172,1
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,171,1
213168098737150,LORIKA CZ,LORIKA CZ,167,2
378827025796132,Peak.cz,Peak.cz,162,11
104424702373497,Rudolf Špoták - hejtman Plzeňského kraje,Rudolf Špoták,158,1
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,157,3
282765711734893,Piráti Moravskoslezský kraj,Dedek Jakub,156,1
104635828989286,Teplator,"TEPLÁTOR, a.s.",156,1
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,146,1
258524037584296,Nemocnice Hořovice,These ads ran without a disclaimer,146,1
107563435940797,Skanska v ČR a SR,Skanska,138,2
105959931114296,Jan Schiller - politik,ANO,138,2
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,136,2
113743658978459,Meltingpot,Meltingpot,131,1
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,130,2
171936526824,EKONOM.cz,"Economia, a.s.",128,1
1701718886552103,Moje Evropa,Moje Evropa,125,2
152191678152589,Sedmadvacítka nezávislých Kyjov,Daniel Čmelík,123,1
54779960819,United Nations,United Nations with Facebook Ad Credits,122,9
284944781875,EURACTIV.cz,EURACTIV.cz,119,5
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Starostové a nezávislí,118,3
104750432950240,STA Bruntálsko,Studio STA – multimediální agentura o. p. s.,117,1
108370411908373,Čistá a Bezpečná Bílina,Tomáš Vandas,112,1
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,111,2
105842788672229,Filip Vítek - Pirát,Filip Vítek,109,1
2256794514563672,Češi v právu,These ads ran without a disclaimer,105,1
586817644761028,Vladimír Balaš,STAN,104,2
101429731974678,Piráti Jihomoravský kraj,Pirátská strana - Jihomoravský kraj,102,4
146556772110539,Security Outlines,Security Outlines,102,1
495496033796328,Stanislav Blaha,Stanislav Blaha,101,2
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100,1
1458827397686128,Koalice Vlasta,Koalice Vlasta,≤100,1
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,≤100,1
2156599824411421,"Vojtěch Kos, starosta Prahy 12",Vojtěch Kos,≤100,2
203833483473,Deník Referendum,Denik Referendum,≤100,1
548487565163265,"Buď Čech, buď laska",Tomáš Rufer,≤100,5
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100,3
126192198099,Richard Vereš,Veres Richard,≤100,2
105410686588,Piráti Brno,Česká pirátská strana - Jihomoravský kraj,≤100,2
2198949580361251,Marek Viskot,Marek Viskot,≤100,1
100843142503124,ZjistiVíc.cz,Zjisti víc,≤100,1
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,≤100,6
317530692148022,Evropa v datech,Evropa v datech,≤100,1
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100,1
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100,1
111383388252844,Kamil Mach - zastupitel města Frýdek-Místek,Kamil Mach,≤100,2
369035059843617,REMAX Delux,Tomáš Šimek,≤100,1
