Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),4091,7
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,3241,23
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,2697,11
405377872902754,Canada Action,Canada Action,2427,70
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,2054,200
102533697778225,Earth Day Canada,Jour de la Terre Canada,2036,11
115835521825983,UNHCR Canada,UNHCR Canada,1658,48
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,1574,45
186266941387011,BMO Financial Group,BMO Financial Group,1498,5
117109432079,CAMH Foundation,CAMH Foundation,1223,81
154462904588700,Enbridge Gas,Enbridge Gas,1180,104
270323369737229,Elections Alberta,Elections Alberta,1099,18
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,1085,74
281999881613,World Vision Canada,World Vision Canada,1014,9
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,968,13
108635379686,CNIB,CNIB,915,24
104386908631938,Pathways Alliance,Pathways Alliance,855,8
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,823,23
439345863190331,Brad Bradford,Brad Bradford Campaign,819,64
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,811,14
376006035816016,Storyworth,These ads ran without a disclaimer,774,11
633812813408377,Elections Canada,Elections Canada,751,20
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,695,92
201940626493639,Jour de la Terre Canada,Jour de la Terre Canada,689,8
113631518366485,Better Road Forward,Better Road Forward,683,2
23543314803,CUPE SCFP,CUPE SCFP,584,8
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,566,7
658318450979357,Globe Content Studio,Globe Content Studio,565,5
2130035313905321,Miranda Rosin,Miranda Rosin,550,20
200480966638039,Supremacy 1914,These ads ran without a disclaimer,547,2
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,543,56
261752512263,Canadian Red Cross,Canadian Red Cross,527,4
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,501,12
373857869367252,Moose Hide Campaign,Moose Hide Campaign,500,4
283487578481273,Énergir,Énergir,494,10
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,487,52
108573293861969,Grain Farmers of Ontario,Grain Farmers of Ontario,444,1
1097840090260804,National Police Federation,National Police Federation,408,128
689157954518219,Danielle Smith,United Conservative Party,404,1
104661675895506,Mayday Movement,MayDay Movement,390,14
586362242026180,Radio-Canada OHdio,Radio-Canada,383,14
107385241806,Plan International Canada,Plan International Canada,376,43
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,353,18
19750184960,Greenpeace Canada,Greenpeace Canada,335,207
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,318,20
105754167560390,Ekō Canada,Ekō,314,3
397610640623766,Saskatchewan Teachers' Federation,Saskatchewan Teachers' Federation,314,12
160136850711053,CUPE Ontario,CUPE Ontario,307,24
43448349479,Josh Matlow,Josh Matlow Campaign,296,5
114849617772737,Care2 Canada,Press Pause Collective,295,9
203485052997041,Hospital Employees' Union,Hospital Employees' Union,294,7
106917558391358,Alliance Nouvelles voies,Pathways Alliance,292,4
167559993283868,Nature Québec,Nature Québec,284,6
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,281,4
163336718421,PSAC - AFPC,PSAC - AFPC,278,30
256967407720183,LEO,Léger,277,38
152467601467262,BMO Groupe financier,BMO Financial Group,269,5
63358436494,Naître et grandir,Naître et grandir,267,45
264035282685,"Commission des normes, de l'équité, de la santé et de la sécurité du travail","Commission des normes, de l’équité, de la santé et la sécurité du travail",246,2
6584473365,Canadian Liver Foundation,Canadian Liver Foundation,244,3
181701075182303,Crohn's and Colitis Canada,Crohn's and Colitis Canada,244,19
510183342342621,Bell MTS,Lavanya Rajaian,234,2
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,226,186
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),213,11
105884058088671,Keep Alberta RCMP,National Police Federation,208,27
202220023130891,Bell Canada,Bell Canada,208,2
177741812241442,SCFP-Québec,le SCFP,205,1
1876748445895294,Canadians for Affordable Energy,Canadians for Affordable Energy,204,4
947240598657969,Keeping Liquor Public,Manitoba Government and General Employees' Union (MGEU),196,10
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,195,18
213671857639,BCGEU,BC General Employees' Union,193,1
625254780822339,CUPE Manitoba,CUPE MB,191,4
129706287121817,Shannon Phillips,Shannon Phillips,188,2
1583430205202800,City of Toronto,City of Toronto - Your Local Government,188,3
168617319831578,Nature Canada,Nature Canada,188,1
1590219921201770,Élections Canada,Élections Canada,187,21
48799305725,AIDS Vancouver,AIDS Vancouver,186,7
294663684004138,Boyle Street Community Services,Boyle Street Community Services,182,2
52543970197,Environmental Defence Canada,Environmental Defence,175,6
1755517074486412,Giorgio Mammoliti,Giorgio Mammoliti Campaign,171,3
35715544220,Stand.earth,Stand.earth,170,21
31912359596,University of Saskatchewan,University of Saskatchewan,169,9
738715616163550,College Heights Seventh-day Adventist Church,College Heights Seventh-day Adventist Church,168,1
106360778489053,Fuelling Canada,Canadian Gas Association,167,73
180862678644381,Ontario NDP,Ontario NDP,167,55
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,165,119
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,159,4
274877362536876,CUPE BC,CUPE BC,157,11
177681485609462,Radio-Canada,Radio-Canada,155,16
14742445214,BC Green Party,BC Green Party,153,35
100999094747422,Land Needs Guardians,Land Needs Guardians,150,4
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,148,3
102824499444461,Chantal Landry - Candidate parti vert NB Green Party Candidate,Parti Vert NB Green Party,147,6
113451888040685,KW Energy Home Services,KW Energy Home Services,143,6
101655285390205,Roulons électrique,Roulons électrique,143,2
106764462731658,Honest Reporting Canada,Honest Reporting Canada,142,10
111105897150325,Solitaire Home Design,These ads ran without a disclaimer,136,2
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,136,114
177004795666755,Manitoba Government,Manitoba Government,135,1
117926081552324,Équiterre,Équiterre,134,8
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,132,9
568938803293644,True North,True North,129,12
113305766875943,SIDE-Sommet international de l'écocitoyenneté,SIDE-Sommet international de l'écocitoyenneté,128,38
1978124799075930,L.M. Climatisation Chauffage,These ads ran without a disclaimer,127,1
114286393699596,The Peak,The Peak Media Collective Inc.,124,10
101898551911387,The Hub Canada,Hub Canada Media,124,71
121222984568561,Amnesty International Canada,Amnesty International Canada,122,75
32583114028,City of Kelowna,City of Kelowna,120,1
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,118,4
168889579973,Fondation David Suzuki,Fondation David Suzuki,118,4
453724058039992,viaSport British Columbia,viaSport British Columbia,115,24
152759126824,Enbridge,Enbridge,111,2
101341720011488,ONFR+,ONFR+,110,1
602190229793328,UFCW 1518,UFCW 1518,108,4
1160948477353013,Cuba-U.S. Relations,Arnold August,108,1
