Location name,Amount spent (EUR)
Baden-Württemberg,7163
Bayern,10915
Berlin,4442
Brandenburg,1218
Bremen,514
Hamburg,1689
Hessen,4155
Mecklenburg-Vorpommern,899
Niedersachsen,4942
Nordrhein-Westfalen,12112
Rheinland-Pfalz,2625
Saarland,708
Sachsen,2191
Saxony-Anhalt,1077
Schleswig-Holstein,1742
Thüringen,1025
Unknown,≤100
