Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),36664,69
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,27178,14
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,26529,140
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,26293,29
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,24714,3
693907914395620,良杯製所 Oolab,良杯製所 Oolab,16790,13
106801464127093,目目非營利 MUVE NPO,目目非營利,9578,31
152472278103133,賴清德,賴清德,7389,3
219315794887869,聯合報,聯合報股份有限公司,7173,37
177161918975981,基督教芥菜種會,基督教芥菜種會,4456,21
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,3932,5
179608846121604,富達投信 Fidelity International - Taiwan,富達投信 Fidelity International - Taiwan,3838,2
211730475524462,大陸委員會,大陸委員會,3431,6
1629474157289221,小牛頓,小牛頓科學教育有限公司,3388,15
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,3241,18
1636733309982216,黃明賢 屏東縣議員,黃明賢 屏東縣議員,3195,3
142816435924517,DBS 星展銀行,DBS 星展銀行,2934,15
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2732,6
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,2725,2
101643786051216,楊昌德 新竹縣議員,楊昌德 新竹縣議員,2703,2
368397373312842,游顥,游顥,2615,5
113021403762187,法律協會-債務協商 更生 清算 -全台服務,法律協會-債務協商 更生 清算 -全台服務,2089,1
317996258579415,黃家齊,黃家齊,2067,3
390569611008641,願景工程 Vision Project,願景工程基金會,2008,28
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1964,25
1844384415592270,K線校長楊忠憲,These ads ran without a disclaimer,1768,7
127628276929,天下雜誌,天下雜誌,1745,18
101379699115840,異軍Game Show,These ads ran without a disclaimer,1685,7
104517709143455,非綠大初選,非綠大初選,1577,9
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,1485,2
158025223269,今周刊,今周刊,1472,5
