Page ID,Page name,Disclaimer,Amount spent (BSD),Number of ads in Library
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,378,3
146824719213191,"Clay Sweeting MP, Central & South Eleuthera","Clay Sweeting MP, Central & South Eleuthera",≤100,5
109784241737504,A Closer Look,Fincastle Media Group,≤100,1
108786101365665,Senator Maxine Seymour,Senator Maxine Seymour,≤100,2
93984918561,Arthur Lok Jack Global School of Business,These ads ran without a disclaimer,≤100,1
416731498371213,Saved To Serve,These ads ran without a disclaimer,≤100,1
126007146606,Summer Sizzle BVI,These ads ran without a disclaimer,≤100,1
