Page ID,Page name,Disclaimer,Amount spent (FJD),Number of ads in Library
100874186277500,Strengthening Pacific Intra-Regional & International Trade,Strengthening Pacific Intra-Regional & International Trade,≤100,1
104853645903563,Excellent Book,These ads ran without a disclaimer,≤100,1
104304855324448,Saudi Arabia's Reality,These ads ran without a disclaimer,≤100,1
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100,2
100912541413695,Más Impulso,These ads ran without a disclaimer,≤100,2
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
