Page ID,Page name,Disclaimer,Amount spent (JMD),Number of ads in Library
129366111456,Jamaica Information Service,These ads ran without a disclaimer,471,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,3
446054022203618,Bó Treze,These ads ran without a disclaimer,≤100,1
101202352602558,Syncbox,These ads ran without a disclaimer,≤100,1
189232005248268,CTG,These ads ran without a disclaimer,≤100,1
106404405672375,The Osborne Family,These ads ran without a disclaimer,≤100,1
563065237146155,Latindadd,These ads ran without a disclaimer,≤100,1
