Location name,Amount spent (EUR)
Abruzzo,1091
Aosta Valley,≤100
Basilicata,478
Calabria,1376
Campania,4546
Emilia-Romagna,4544
Friuli-Venezia Giulia,1058
Lazio,7707
Liguria,1813
Lombardia,9818
Marche,1365
Molise,224
Piedmont,3933
Puglia,3266
Sardinia,1473
Sicilia,3637
Trentino-Alto Adige,766
Tuscany,3528
Umbria,773
Unknown,≤100
Veneto,4229
