Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
184257548280251,Alberta NDP,Alberta's NDP,7558,78
169928686425623,UFCW Local 401,UFCW Local 401,6801,25
376006035816016,Storyworth,These ads ran without a disclaimer,4730,12
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),3404,4
186752164845450,Ana Bailao,Ana Bailao,3169,3
270323369737229,Elections Alberta,Elections Alberta,3123,24
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,2879,21
6319213302,Heart & Stroke,Heart & Stroke,1880,10
118314421234127,Manitoba Watch 2023,Canada Growth Council,1866,8
261752512263,Canadian Red Cross,Canadian Red Cross,1805,21
232428989879,Maybelline New York,Maybelline New York,1796,12
303473312998028,FedEx,FedEx,1535,2
189141609842,Ville de Gatineau,Ville de Gatineau,1527,11
689157954518219,Danielle Smith,United Conservative Party,1237,23
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1209,18
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,1195,185
2157595277852262,Anthony Perruzza,Anthony Perruzza for Mayor,1139,18
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,1099,29
45337425068,CARE Canada,CARE Canada,1037,3
283487578481273,Énergir,Énergir,983,20
104386908631938,Pathways Alliance,Pathways Alliance,970,5
439345863190331,Brad Bradford,Brad Bradford Campaign,912,5
27234020592,UNICEF Canada,UNICEF Canada,909,13
113707256426,Rachel Notley,Alberta's NDP,781,5
154462904588700,Enbridge Gas,Enbridge Gas,768,57
43448349479,Josh Matlow,Josh Matlow Campaign,764,5
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,757,13
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,744,40
81178198523,Alberta Liberal Party,Alberta Liberal Party,734,2
115835521825983,UNHCR Canada,UNHCR Canada,730,46
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,712,64
245013842275891,CUPE Alberta,CUPE Alberta,699,4
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,673,69
186266941387011,BMO Financial Group,BMO Financial Group,647,2
