Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
102869596002305,Office Of The Citizen Nigeria,Fix Politics,53248,6
753031955030992,Atiku-Okowa.com,One Nigeria Movement,37622,13
105256562063637,Beta Naija Group,Beta Naija,23188,1
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,18444,1
660685641036325,Sandeco Group,Vincent Southey Effiong,15115,9
101300476067946,The Northern Umbrella Forum,Northern Umbrella Forum,12553,3
107659108870484,infolasiama,Osasona Oluwasina,11811,1
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,11786,12
103018869332378,BantuPage,Ikechukwu Orji,11259,9
208685479508187,U-Report Global,These ads ran without a disclaimer,8839,2
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,8540,13
100509629482213,The South-South Umbrella Forum,The South-South Umbrella Forum,8236,3
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,7894,4
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,7182,4
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,6514,3
215863191948778,Frank Nweke Jr,Frank Nweke Ii,5911,5
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,4834,3
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,4150,1
294587734226015,Hon. Amb. Sobomabo Jackrich - Egberipapa,Hon. Amb. Sobomabo Jackrich - Egberipapa,3986,2
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,3923,1
102846336004998,Abibat Mogaji Beneficiaries Vanguard 4 Bola Ahmed Tinubu-AMBV4BAT,Odunbaku Sodiq Adekunle,3847,3
654180731859809,T-Police,T-Police,3442,1
194110890622942,Leadership News,Leadership News,2056,1
2005432453089459,AREWA Insider,Mustapha Lawal,2010,1
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1843,4
101622722635138,Advocacy For Good Governance,Nnadi Sunny,1763,6
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,1725,5
111989374734629,Akarachi Campaign Organization,Akarachi Campaign Organziation,1658,2
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,1598,2
548855585503561,Panda-tut  Enterprises Limited,Panda-tut Enterprises Limited,1550,2
274811734355511,Insight 4 Impact Foundation,Insight 4 Impact Foundation,1492,1
110094407029443,Hyellagiziya Naiwa Fakuta,Hyellagiziya Naiwa Fakuta,1491,4
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,1443,1
260451584306863,"Rep. Ogundu Kingsley Chinda, MHR",Hanacho Marvin Chinda,1282,2
100780652906251,Hausaloans Portal,Idris Ibrahim,1073,1
102225129139532,Dr. Okuji Oreh,Dr. Okuji Oreh,1022,1
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,1001,1
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,987,1
100330052881158,"YPP Benue governorship campaign, Roberts Orya/Agaba Iduh 2023",Uroko Felix John,985,1
102846336004998,Abibat Mogaji Beneficiaries Vanguard 4 Bola Ahmed Tinubu-AMBV4BAT,Adetunji Salman Akorede,962,1
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,945,3
100202924924063,Page 36,Page 36,926,5
280983209099426,Isa Ashiru Kudan,Bamali Surajoddeen Saad,798,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,733,4
241652942562933,Yomi Idowu,Adfol Global Enterprise,598,1
119921809408007,Don King Media,Don King Media,584,1
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,553,1
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,490,1
114797540316044,Black Wall Street Art Gala,These ads ran without a disclaimer,461,1
104180761873736,Massive Entertainment.ng,Massive Entertainment,454,1
1509451939279618,Hon. Iduma Igariwey Enwo,Iduma Enwo Igariwey,441,1
114280258194610,Honourable George U.Timinimi For Senate,Vera Odjugo,414,1
103479562082984,Frontline Youth Creativity Initiative,Frontline Youth Creativity Initiative,399,3
108820175107975,Barr. Peremobowei Gita Campaign Organization,Moses Oyinkuro,391,2
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,371,2
2249254108728941,Alh. Yahaya Barambu Project,Alh. Yahaya Barambu Project,354,1
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",295,2
103004258030272,Imoh Inyangette,Imoh Inyangette,252,1
110321555118628,Western Spring Television,Adedayo Tolulakin Oderinu,251,2
355399445235927,WE Accord,Benoni Briggs,225,1
101075832871727,Progressives For Renewed Hope,These ads ran without a disclaimer,187,1
111271261379124,Effective Campaign Management Media,Effective Campaign Management Media,164,2
1924396441113309,Onogwu Muhammed,Martins Onuorah,160,2
103730501658351,Freelance And Independent Broadcasters' Association of Nigeria.,These ads ran without a disclaimer,144,1
107655665420852,South West Umbrella Forum,South West Umbrella Forum,141,3
405199520209766,The Belt and Road News Network,These ads ran without a disclaimer,≤100,1
100692706249385,Katsina Focus,These ads ran without a disclaimer,≤100,2
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
100462962891122,M-read-12,These ads ran without a disclaimer,≤100,1
100201049621690,Amadi Eze,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
103117899285946,M-read-11,These ads ran without a disclaimer,≤100,1
101732856082479,Sogo Omo Osun,These ads ran without a disclaimer,≤100,1
101856675701688,Innocent addeh,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,1
95775573753,Frontiers,These ads ran without a disclaimer,≤100,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
104197914934368,E.T. Gunnarsson,These ads ran without a disclaimer,≤100,1
