Page ID,Page name,Disclaimer,Amount spent (BSD),Number of ads in Library
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,332,2
146824719213191,"Clay Sweeting MP, Central & South Eleuthera","Clay Sweeting MP, Central & South Eleuthera",≤100,4
109784241737504,A Closer Look,Fincastle Media Group,≤100,1
108786101365665,Senator Maxine Seymour,Senator Maxine Seymour,≤100,2
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
187766727949541,Deportivo Alavés,These ads ran without a disclaimer,≤100,2
