Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
495629064258114,Lolita Karen Javier,Amor U. Nacional,4152,6
388689438381348,Mike Defensor,These ads ran without a disclaimer,3982,19
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3298,2
547821942058909,Pilipinas Today,WFPH,2952,33
701517253228758,DOSTv,DOSTv,2946,11
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,2739,3
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2530,1
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,2462,6
48688071399,Greenpeace Philippines,Greenpeace Philippines,1995,1
223618785182273,Pilipinas,WFPH,1900,22
784522714997609,Commission on Human Rights of the Philippines,Commission on Human Rights of the Philippines,1775,6
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",1564,2
109515814905110,4Ps Party-list,4Ps Party-list,1498,1
269175894020945,Pilipinas Today,WFPH,1450,16
100170811672425,Pilipinas Today Kyusi,WFPH,1375,15
1380167115635985,LEDS Clothing,LEDS Clothing,1260,10
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,1192,22
1531753503785357,Ricky Sandoval,Social Media Boosting,1036,2
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1023,2
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,1018,4
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,1015,9
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,1006,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,877,8
100305568984268,EdukNaman,Philippine Business for Education Inc.,877,6
205248039844,sedaLAW,sedaLAW,826,1
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,790,7
104955062184489,BBM Movement,UEEI Consorcia Inc,776,2
163550757135020,News5,News5,722,6
556893261136432,Atty. Lordan Suan,Atty. Lordan Suan,661,1
2053963044834435,Bikol Ngunian PH,Bikol Ngunian PH,632,2
652113794827265,BU Leaders - CBEM,Roby Roel Vale Borja,597,8
154332771585,Center for Leaders,Center for Leaders,582,4
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,570,4
1922749344643532,The World Tonight,The World Tonight,555,7
109824251728384,"Bagong Pilipinas, Bagong Mukha","Bagong Pilipinas, Bagong Mukha",525,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,502,1
115419768085260,Lokal,Lokal,501,1
257830240980106,Ronnie Dadivas,Roxas City United,500,2
220125414691980,Philusa Corporation,Philusa Corporation,449,2
112952897079549,Energy Development Corporation,Energy Development Corporation,431,3
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,420,3
166107624078770,Camanava News,CAMANAVA News,400,2
1754918234749254,InvestEd,These ads ran without a disclaimer,394,1
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,389,1
110015017184689,Filipinas TODAY,WFPH,316,3
105307862322635,Samuel G.F Parilla II,Samuel G.F Parilla II,315,2
101935445680941,Inside Politico,Polsure,312,1
104521285898270,Asiaon Jacket,These ads ran without a disclaimer,305,1
254225618540932,Love ng QC si Teacher,Polsure,304,1
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,302,3
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",300,3
537843086665379,City Inquirer,City Inquirer,300,3
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,299,1
373618003101418,Senior QCitizen,Polsure,296,1
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,284,11
705660422953865,About Metro Pacific,WFPH,276,3
104246114777292,Mayor Marjorie “Joie” Perales,Mayor Marjorie “Joie” Perales,265,5
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,250,1
107701168822758,Aksyon TV,Aksyon Demokratiko,250,1
529901257160994,Paz Radaza,Klin Mar Mejo,249,1
112186511545750,ACEN RES,ACEN RES,241,1
1950273215252524,Aboitiz Power Corporation,These ads ran without a disclaimer,236,1
454536418241945,MakeSense,MakeSense Asia,233,1
1856611721228196,BH Bernadette Herrera,Bagong Henerasyon Partylist,229,1
248113532485940,Alexie B. Tutor,Marjorie Galagar Escuadro,221,1
111353157087307,7000,These ads ran without a disclaimer,218,1
101308502203590,Congressman Romeo S. Momo Sr.,Romeo S. Momo,213,1
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,211,4
290806868240317,KON TESS AALA,Ma Theresa Cecilia Aala,210,1
1645942209010944,Freddie Siao,Freddie Siao,206,1
186667502068528,Larry De Costa,WFPH,206,2
1329675533726600,Pilipinas Today QC,WFPH,205,2
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,204,1
210897252268891,Women's Global Network for Reproductive Rights (WGNRR),Women's Global Network for Reproductive Rights,197,1
107427980954216,Saksi Ngayon,Manuel Jr Singson Siquian,197,1
112131201686528,SUPER KAP,The Message Booster Enterprise,196,3
119790231047264,Laban ng Bayan Since 1896,The Daily Dosage Booster,190,2
104988244674974,Mobility Awards,The Climate Reality Project Philippines,190,1
307855770033568,"Estelito ""Litoy"" R. Marabe, CPA",Mark Anthony Pelere Alima,180,1
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,179,1
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,165,2
134278719946186,Bayer,These ads ran without a disclaimer,163,1
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,161,1
281407438726089,GoldandStones,These ads ran without a disclaimer,159,1
103485942191411,Juan Bulletin,Polsure,157,1
156752721080952,Sonny Angara,Sonny Angara,152,1
1876831369252452,Albee Benitez,Albee Benitez,150,3
100108226244136,PH 24 ORAS,The Message Booster Enterprise,146,2
100173486265813,Malayang Pilipinas,The Message Booster Enterprise,141,2
480552092150213,Malayang Quezon City,The Message Booster Enterprise,139,2
608006729355847,Luisa Lloren Cuaresma,Benjamin Lloren Cuaresma Iii,138,1
