Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,69618531,42
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,42499491,191
23383061178,Prabowo Subianto,indonesia Adil makmur,23827531,11
106397652451725,Barisan Biru Langit,Barisan Biru Langit,8452993,37
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,4627013,29
108132042285089,Erwin Aksa,Yayasan Golkar Institute,2582371,102
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2003826,58
111864151754055,Esensi TV,Esensi Tv,1801347,33
103115509465525,Achmad Fauzi Wongsojudo SH. MH.,Cak Fauzi JATIM,1769226,12
102793242742002,Jaksapedia,JAKSAPEDIA,1394039,34
197545083607941,Harian Kompas,Harian Kompas,1308603,26
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,1138489,9
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,1119553,10
105523409172833,Kicauan Garuda,Kicauan Garuda,901179,17
119875381042949,Ketok Palu,Ketok Palu,824650,3
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,819861,19
1466049036757852,Agus Yudhoyono,DPP Partai Demokrat,649650,2
101838571565856,Warung Bu Ida Buyut,These ads ran without a disclaimer,634315,1
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,615631,2
113908645002826,Suara Tak Terdengar,Suara Tak Terdengar,606652,2
120153057653803,Indonesia Bersatu,Indonesia Bersatu,588416,2
110438625290456,Benteng Perkasa,Benteng Perkasa,561263,2
572779142753263,Freeport Indonesia,Freeport Indonesia,538302,5
102141366190224,Saiful Halim,KBS,536197,2
110419528729730,Golkar Makassar,Yayasan Golkar Institute,514140,16
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,506276,11
1004727719661767,Rian Ernest,Yayasan Golkar Institute,501227,11
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,483224,13
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,450150,5
102213799392946,Nuansa 2024,These ads ran without a disclaimer,439749,3
103658706086879,SaveTime,These ads ran without a disclaimer,421833,1
349963858704476,Komit Digital,Komit Digital,416296,68
367381239359,Abah Qomar - Nurul Qomar,Abah Qomar - Nurul Qomar,416076,4
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,348120,15
102065762762655,Prajurit Merah Putih,Prajurit Merah Putih,303326,1
102213799392946,Nuansa 2024,Nuansa 2024,303326,1
114688478248997,Buku Catatan Merah Putih,Buku Catatan Merah Putih,303326,1
108261702239604,Pemersatu Bangsa,Pemersatu Bangsa,303326,1
39253583478,PDI Perjuangan,PDI Perjuangan,299095,24
