Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
688586411258909,Nazim2023,Maldives National Party,≤100,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
101547925648534,MNP Youth Wing,Maldives National Party,≤100,1
105243229088714,Youth Policy Advisory Group,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,2
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
118592938221174,ZTE Corporation,These ads ran without a disclaimer,≤100,1
192518364107436,Exness,These ads ran without a disclaimer,≤100,2
1102199946478493,Spotlight,These ads ran without a disclaimer,≤100,1
111414593682088,CNPC Russian,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,2
100399056233121,Maisa Paiva,These ads ran without a disclaimer,≤100,1
142329112477770,البنك الدولي,These ads ran without a disclaimer,≤100,2
102196395852291,Yummy Sanmen,These ads ran without a disclaimer,≤100,1
423765531046123,Luxury Lifestyle Awards,These ads ran without a disclaimer,≤100,1
