Location name,Amount spent (USD)
Dhaalu Atoll,≤100
Haa Alif Atoll,≤100
Haa Dhaalu Atoll,≤100
Kaafu Atoll,≤100
Laamu Atoll,≤100
Lhaviyani Atoll,≤100
