Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
102639461303190,Fair Pay For All,Fair Pay For All,5666,177
7715002593,UNICEF UK,Unicef UK,5364,44
311627208673,WWF UK,WWF UK,4672,77
186622728032,RSPB,RSPB,4102,97
9250349228,Greenpeace UK,Greenpeace UK,3433,36
7214031395,Oxfam Great Britain,Oxfam Great Britain,3300,122
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,3235,18
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),3185,34
106626487721376,Amazon Europe,Amazon Europe,2537,16
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2109,17
10677003998,Shelter,Shelter,1982,335
345463602161853,bp,bp,1823,1
569834799727730,National Grid UK,National Grid UK,1313,86
407834355957354,NatWest Business,NatWest Group plc,1221,8
45986010500,Barnardo's,Barnardo's,1218,18
35671512696,World Animal Protection UK,World Animal Protection UK,1151,90
177855115588808,The Week UK,The Week UK,1081,31
7043497714,Christian Aid,Christian Aid,1059,25
8807334278,Conservatives,The Conservative Party,977,38
121936349543,World Vision UK,World Vision UK,920,60
799576543492660,The Week Junior,The Week Junior,843,54
175338329150218,Help For Heroes,Help for Heroes,812,44
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,755,28
200006375787,38 Degrees,38 Degrees,710,30
10114144851,NSPCC,NSPCC,691,4
117476785190,Save the Children UK,Save the Children UK,683,31
104255571968810,Save My Vape,Save My Vape,680,22
111803601917868,Dan Korski for London Mayor,Dan Korski,640,43
34044296391,Surfers Against Sewage,Surfers Against Sewage,616,102
7527864602,WaterAid UK,WaterAid UK,608,64
101958682650112,ESG UK,Energy Saving Grants,589,69
105298484651843,SME Climate Hub,SME Climate Hub,586,52
127031794038958,Blue Marine Foundation,Blue Marine Foundation,584,77
353224381469808,ifaw,IFAW,575,44
40409120801,Refugee Council,Refugee Council,558,11
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),557,160
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,525,27
9110034275,Marie Curie UK,Marie Curie UK,522,6
23958741368,Southbank Centre,Southbank Centre,512,46
220543443746,International Rescue Committee - UK,International Rescue Committee UK,507,23
46074836918,The Trussell Trust,Trussell Trust,487,10
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,485,10
167898406587045,Holiday Extras,Holiday Extras,464,4
1721275931466984,The Reclaim Party,The Reclaim Party,432,6
21242962092,ClientEarth,ClientEarth,419,18
139695000173,Good Energy UK,Good Energy,406,99
59367068326,The Ramblers,The Ramblers,398,13
134668059889798,Mercy Mission World,Mercy Mission World,394,7
158077247591710,Refuge,Refuge,368,36
13047522725,Crimestoppers,Crimestoppers,358,31
246872175166,Action Against Hunger UK,Action Against Hunger UK,354,131
104768005247443,Say No To WHO,Say no to WHO,352,2
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,345,20
195754307110390,Right To Life UK,Right To Life UK,345,24
145720895488822,Back Up,Back-Up Trust,345,15
47612991154,Dignity in Dying,Dignity in Dying,334,42
25749647410,The Labour Party,The Labour Party,320,503
18168505158,The Woodland Trust,Woodland Trust,310,7
1382543595173440,Humane Society International - UK,Humane Society International - UK,308,5
18933990398,Stonewall,Stonewall UK,303,16
220513170893,Ripple Effect,Send a Cow,292,10
112712550420527,Ekō UK,SumOfUs,292,1
274651352565844,Oltco Ltd,Oltco Ltd,280,132
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,266,3
2047806148766050,Animal Equality UK,Animal Equality UK,258,8
1738524969810037,Mission India UK,Mission India UK,243,10
32514078659,Liberty,Liberty,234,6
135602823147553,Heathrow Airport,Heathrow Airport Limited,233,3
212038972186253,Transport for London,Transport for London,229,4
106205865302441,Just Stop Oil,Just Stop Oil,224,4
116851005026898,London Gatwick,Gatwick Airport Ltd,216,15
60324885694,SPANA,SPANA,215,4
490007667679401,Hugh James,Hugh James,214,4
40952091012,Asthma + Lung UK,Asthma + Lung UK,204,8
227427673437,Tree Aid,Tree Aid,201,15
112845639376,Refugee Action,Refugee Action,195,60
127823347291536,Hayward Gallery at Southbank Centre,Hayward Gallery at Southbank Centre,190,31
290498754454402,European Movement UK,European Movement UK,186,5
112712550420527,Ekō UK,Ekō,174,1
474613052643462,London Labour Party,The Labour Party,170,13
241312696375349,National Education Union,National Education Union,167,2
1046117708754519,Care4Calais,Care4Calais,165,25
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,157,34
18044497940,Plan International UK,Plan International UK,157,16
6707857033,Global Justice Now,Global Justice Now,156,56
169042736456594,All Out,All Out,154,23
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,152,30
313376249090900,The Humane League UK,The Humane League UK,149,2
1863944713844924,Best For Britain,Best for Britain,147,17
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,144,3
208573062515662,Freedom from Torture,Freedom from Torture,143,13
698773137204706,Give My View,Built-ID,141,5
21038623537,Wellcome Collection,Wellcome Collection,140,56
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),140,4
135456716565905,Guardian Jobs,Guardian Jobs,137,12
346684596111093,KinKind,KinKind Ltd,137,12
1586251881644270,Keir Starmer,The Labour Party,136,212
10986039307,VSO,VSO,130,32
114651147002520,SSE Energy Solutions,SSE,130,14
101558386889,Shelter Scotland,Shelter Scotland,125,28
89151782746,Fauna & Flora,Fauna & Flora International,123,80
111503161740182,AGBI,AGBI,122,6
249209468838241,Good Law Project,Good Law Project,119,56
1450681158291594,Counter Terrorism Policing,UK Counter Terrorism Policing,115,2
107485499287,Reprieve,Reprieve,112,20
7624294394,Amnesty International UK,Amnesty International UK,112,3
148276958538181,The Royal Society,The Royal Society,111,3
137660096284927,Child Poverty Action Group (UK) - CPAG,Child Poverty Action Group,111,18
103835971750,Orbis UK,Orbis UK,110,16
490858150969676,5Pillars,5Pillars,108,3
8555757947,Tearfund,Tearfund,101,4
705825476138789,Hubbub,Hubbub,101,3
122052607808255,CAGE,CAGE,≤100,1
358706239805,Scope,Scope,≤100,3
105932165739421,London Digital Jobs & Skills Hub,Generation,≤100,4
49275915266,MSI Reproductive Choices,MSI Reproductive Choices,≤100,21
22827312848,CPRE The countryside charity,Campaign to Protect Rural England,≤100,16
106646172464032,Moz for Mayor,Moz for Mayor,≤100,1
110100268235797,Hyphen,Link Media Corporation Ltd,≤100,5
111339325988454,The Coders Guild,The Coders Guild,≤100,6
407402162736656,Labour East,The Labour Party,≤100,15
70847349631,Whale and Dolphin Conservation,Whale and Dolphin Conservation,≤100,1
547761111920012,Anglian Water - Love Every Drop,Anglian Water,≤100,6
25040545213,Contact - For families with disabled children,Contact,≤100,33
6366026879,Dogs Trust,Dogs Trust,≤100,37
112062847102147,Kanda,Kanda Consulting,≤100,5
1660600037490738,Guardian Labs,Guardian Labs,≤100,9
317158175535179,BitLife,These ads ran without a disclaimer,≤100,4
164851239572,Women for Women International - UK,Women for Women International - UK,≤100,7
7525251658,Virgin Unite,Virgin Unite,≤100,1
1608245282744484,Yorkshire and the Humber Labour Party,The Yorkshire and Humber Labour Party,≤100,22
198081311536,"Natural History Museum, London","Natural History Museum, London",≤100,3
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,≤100,3
21019330647,Environmental Investigation Agency,Environmental Investigation Agency,≤100,6
110490609008782,Crocs,These ads ran without a disclaimer,≤100,1
5883973269,Liberal Democrats,"and promoted by the Liberal Democrats, 1 Vincent Square, London, SW1P 2PN.",≤100,9
159969930741814,The Wildlife Trusts,The Wildlife Trusts,≤100,5
309859477095,Citizens UK,Citizens UK,≤100,2
199098633470668,LADbible,LADbible,≤100,3
100854403381908,Pay Justice,Pay Justice,≤100,2
102093205997581,Danny Beales for Uxbridge & South Ruislip,London Labour Party,≤100,11
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,≤100,1
18366996074,War on Want,War on Want,≤100,37
9695206314,Sustrans,Sustrans,≤100,7
188863377824978,Muslim Aid,Muslim Aid,≤100,10
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100,23
601388547012748,Ecologi,Ecologi,≤100,42
1104950682971888,Community Lighthouse Foundation,Community Lighthouse Foundation,≤100,3
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100,20
103222958945190,Reform UK - Mid Bedfordshire,David Holland,≤100,4
19110072263,FOUR PAWS,FOUR PAWS GB,≤100,4
104487412566017,Green_Energy_Assist,Green_Energy_Assist,≤100,1
105213446201178,International Justice Mission,International Justice Mission,≤100,6
1536244863288071,Terravesta,Terravesta,≤100,4
37542908789,Newcastle City Council,Newcastle City Council,≤100,56
6574632957,Unlock Democracy,Unlock Democracy,≤100,13
