Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),422115,17
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,212576,4
103527991214141,Cero DICOM,Cero Dicom,196601,7
116896819680750,Flamin hot,These ads ran without a disclaimer,161499,2
228557190541436,BancoEstado,BancoEstado,104332,12
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,102887,11
1548643738480723,Asistencia Deudores,Asistencia Deudores,98984,2
580663538777736,Consejo Minero,Feedback Comunicaciones,95355,4
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,90789,8
105798328215264,Asistencia Familia,Asistencia Familia,88223,6
103463095024719,Curiocity,Curiocíty,85801,10
386423238164424,Enel Chile,Enel Chile,63987,1
104487498154013,Agenda Transparencia,Agenda Transparencia,56359,5
2257351691213562,Noticias que marcarán pauta,Noticias que marcarán pauta,51312,4
179469489118356,UDLA Chile,UDLA Chile,50193,6
104923331929196,Enciclopedia Bío-Bío,Enciclopedia Bío Bío,46265,5
1440240282902180,Teck,These ads ran without a disclaimer,42656,1
756450494522524,Andrés Jouannet Diputado,Andrés Jouannet,42059,9
106057278350931,TelcoNews,TelcoNews,38055,5
102019462029011,V más V,V más V,37853,4
110835964029132,Var Constitucional,Var Constitucional,36997,6
211676538936148,Fundación Reforestemos,Fundación Reforestemos,35138,3
1409821842658101,Merlín Research,Merlín Research,34877,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29975,1
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,29091,3
256214294989170,DaleProfe,daleProfe,25420,12
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,25236,4
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,24394,2
101248444922540,Pescadores Industriales del Biobío,Pescadores Industriales del Biobío,23745,4
113838817025219,Coperiodistas,Coperiodistas,20188,2
26929188652,El Observatodo,MiVoz.cl,19994,48
285417644878678,Red Antofagasta,Diarios En Red,19347,9
243541299064994,Red Biobio,Diarios en red,18506,9
372456629467521,Red Los Lagos,Diarios En Red,18506,9
371453409556353,Red Coquimbo,Diarios en Red,17959,9
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,17665,9
109453328902388,RNxChile,Retarget,17563,4
632687896928177,Oscar Crisóstomo,Oscar Crisóstomo,16132,7
968772086505075,Gerardo Espíndola Rojas,Gerardo Espíndola Rojas,15000,1
295886120554128,Polpaico,Cemento Polpaico SA,13694,1
100306353029408,Shop Todo en Uno,These ads ran without a disclaimer,12630,2
144688392999729,Cimech 3D,These ads ran without a disclaimer,12618,1
761606963919174,Somos Aclara,Somos Aclara,11421,4
212862908741975,Acoger,These ads ran without a disclaimer,10447,1
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,10407,1
103916934813191,HIF,HIF Global,10332,2
10152723078,Alejandro Navarro,Alejandro Navarro,8602,1
720580281356083,Atentos Chile,Atentos,8134,1
78239901502,Diario Financiero,Grupo DF,7293,16
112414063439760,DeliBest Chile,Brecha Digital Consultores,7244,11
358212417554442,Fisiología del Ejercicio,These ads ran without a disclaimer,6952,1
386634201382499,Marco Enriquez-Ominami,Marco Enríquez-Ominami,6933,2
1567607313249689,Cristobal Martinez Diputado,Cristobal Martinez Diputado,6762,2
212672485793114,Frank Sauerbaum,Frank Sauerbaum,6755,2
104224427947088,Circula el Plástico,Metrix,6729,1
110405624650830,Chile En La Encrucijada,Chile En La Encrucijada,6539,3
105423425922613,Es Tiempo de Ahorrar,Es Tiempo de Ahorrar,5644,7
173417548106840,Natalia Romero,Natalia Romero,5527,6
113540781539326,Workmed,Workmed,5229,5
109626371709961,Salmones Austral,Salmones Austral,5221,4
110298075136183,Cultura Previsional Chile,Servicios Audiovisualea Sofan SpA,5214,7
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,5110,1
114313944857734,Mamá Numeróloga,These ads ran without a disclaimer,5102,1
113957298399556,Pescadores La Higuera Sur,These ads ran without a disclaimer,5047,4
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,5009,1
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,4627,8
1544524942457436,Iván Flores García,Iván Flores García,4476,1
111099218377933,Benjamín Moreno Diputado,Benjamín Moreno Diputado,4421,3
100975964813324,No+desempleo,These ads ran without a disclaimer,4206,4
106088671518497,Agustín Iglesias Concejal Independencia,Agustín Iglesias Concejal Independencia,4100,1
1637457636467958,Salesianos Chile - www.boletinsalesiano.cl,These ads ran without a disclaimer,3978,1
445594468814604,Héctor Ulloa Aguilera,Héctor Ulloa Aguilera,3892,1
108523631002340,Loreta Villegas- Consejera Regional Aysen,Loreta Villegas- Consejera Regional Aysen,3816,4
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,3651,2
101180752297383,Gustavo Benavente Diputado,Gustavo Benavente Diputado,3515,3
518029991591379,Carlos Soto Alcalde,Carlos Soto Alcalde,3393,1
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,3378,1
285802245163038,Concejal Nicolás Alvarez Vargas,Concejal Nicolás Alvarez Vargas,3305,2
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,3208,3
112555455065264,Vehículos en Peligro,Vehículos en Peligro,2869,1
113731888469356,Asociación Gremial Empresarios Barrio Industrial ABIZ,These ads ran without a disclaimer,2855,1
101248676163115,Asociación Comunal La Higuera,These ads ran without a disclaimer,2524,4
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,2524,1
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,2463,1
161516273891492,Coopeuch,These ads ran without a disclaimer,2462,1
107151670642286,Al Aguaite Sin Censura,Al Aguaite Sin Censura,2395,1
107835718275391,Jordi Valenzuela Muñoz,Jordi Valenzuela Muñoz,2286,1
14048602469,El Ciudadano,El Ciudadano,1999,1
104684192398328,Francisco Corral Macías,SocialClick Ads,1969,2
103030962615298,Chile YAAC,Chile YAAC,1946,2
300345197052910,Pablo Gutierrez Core,Pablo Gutierrez Core,1780,2
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,1682,1
211625929000469,Jaime Escudero,Jaime Escudero,1678,2
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,1565,1
100545818677825,Manuel León Saa,Manuel León Saa,1536,2
108390475493550,Belong Communication Lab,Belong Communication Lab,1521,1
266574477169217,Ciudadano Videla Diputado,Ciudadano Videla Diputado,1476,1
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,1386,1
101668895480680,Concejal Ismael San Martín,Concejal Ismael San Martín,1242,1
727274947350582,Diario Tierramarillano,Diario Tierramarillano,1170,1
104758902628957,Divina Espuma,Divina Espuma,1170,1
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,1087,2
106950715510480,Luciana Ponce,These ads ran without a disclaimer,1026,5
100422199258843,Jss automoviles,These ads ran without a disclaimer,917,1
401014659983460,El Morrocotudo,MiVoz.cl,853,2
109353154135430,E.N. Publishing,These ads ran without a disclaimer,841,1
154785904692548,SalmonChile,SalmonChile,841,2
184559421980613,Vlado Mirosevic,Vlado Mirosevic,841,1
109416599136825,El Diario de Antofagasta,El Diario de Antofagasta,841,1
111897790464462,Marcelo Miñañir Matus Concejal Graneros,Marcelo Miñañir Matus Concejal Graneros,783,1
110309894432662,Gerald Castillo - Concejal Ovalle,Gerald Castillo - Concejal Ovalle,656,1
1392286137657957,Jorge Rios Designer,These ads ran without a disclaimer,566,1
496466783840953,Alejandra Sepúlveda Mujer de Trabajo,Alejandra Sepúlveda Mujer de Trabajo,347,1
1621023591454427,Sandro Puebla Veas,Sandro Puebla Veas,336,1
118974348725735,Nataly Campusano,Nataly Campusano Díaz,334,1
632114610161424,Diputado Miguel Ángel Calisto,Miguel Angel Calisto,282,1
102125516303068,,These ads ran without a disclaimer,269,1
115414044868393,The Baking Room,These ads ran without a disclaimer,188,1
122125257549513,Entretenimiento Ala Carta,These ads ran without a disclaimer,≤100,1
450326391674911,Allianz,These ads ran without a disclaimer,≤100,1
106127822029826,Johnson & Johnson Medical Devices LATAM,These ads ran without a disclaimer,≤100,1
605180843301571,Familias defensoras del planeta,These ads ran without a disclaimer,≤100,1
105242967999187,Soka Gakkai - español,These ads ran without a disclaimer,≤100,1
111068872040824,Super Quiz,These ads ran without a disclaimer,≤100,1
158163533010270,Javiera Calvo,Javiera Calvo,≤100,1
105725594737658,Biosfera Austral,These ads ran without a disclaimer,≤100,1
116633395153475,Julio César Live,These ads ran without a disclaimer,≤100,1
103736139244309,Coach Mercedez Lerne,These ads ran without a disclaimer,≤100,1
176104589110851,IEEE,These ads ran without a disclaimer,≤100,1
141363092729703,DP World,These ads ran without a disclaimer,≤100,1
115507908240514,Pierre Emberger Music,These ads ran without a disclaimer,≤100,1
103064252668045,Ingees01,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
265694080118144,MochilerosTV,These ads ran without a disclaimer,≤100,1
109226351931340,Jimena Gonzalez,These ads ran without a disclaimer,≤100,2
111979235195228,SaludPública247.com,These ads ran without a disclaimer,≤100,1
112230245122615,Big Global Travel Media,These ads ran without a disclaimer,≤100,1
