Location name,Amount spent (EUR)
Attica (region),3524
Central Greece (region),234
Central Macedonia,817
Crete,439
Eastern Macedonia and Thrace,241
Epirus (region),163
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),188
Southern Aegean,161
Thessaly,379
Unknown,≤100
Western Greece,322
Western Macedonia,101
