Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
176104589110851,IEEE,These ads ran without a disclaimer,13839,1
297904423657616,The ICIR,The ICIR,9954,3
913242715449176,Prophet Ekong Ituen Ministries,Prophet Ekong Ituen Ministries,5092,2
103018869332378,BantuPage,BantuPage,4739,6
1089641091059109,Hon. Kelechi Nwogu,Hon. Kelechi Nwogu,2999,2
100202924924063,Page 36,Page 36,2745,6
2010410822318073,Tvcnewsng,Tvcnewsng,2338,2
105793102575230,Prince Egbe Humphrey Omorodion,Prince Egbe Humphrey Omorodion Campaign Team,2317,2
100142840161003,Billy Gene Is A.I. & XR Marketing,These ads ran without a disclaimer,2282,2
2187534804660654,Delta State Contributory Health Commission - DSCHC,Delta State Contributory Health Commission,1759,2
547389282097592,Askshoehorn Backup,These ads ran without a disclaimer,1532,1
103036144991710,wavysico,These ads ran without a disclaimer,1294,1
128728490537179,Senator Asuquo Ekpenyong,Senator Asuquo Ekpenyong,1259,1
107795675715756,Career Grants,These ads ran without a disclaimer,1076,2
101340119441553,Geo Page,Geo Page,1025,1
103696798885313,Hon Onidare Sunday Bukunmi,Hon Onidare Sunday Bukunmi,1010,1
104414292240586,H.E. USMAN Mamman Durkwa,H.E. USMAN Mamman Durkwa,965,1
104391618995614,Nwachukwu Anthony Anakwenze,Nwachukwu Anthony Anakwenze,964,2
102810799378272,Joe Ikenwe,These ads ran without a disclaimer,923,3
102169824695398,Rero TV,Rero TV,907,2
843383635685233,Delwit Engineering Ltd,These ads ran without a disclaimer,845,1
402374586906969,DKT WomanCare Global,These ads ran without a disclaimer,844,1
107868989007138,The Matrix News,Pan Matrix,824,2
111810962838210,WAFFI TV,WAFFI TV,823,1
107813385474591,Realwan Okpanachi,These ads ran without a disclaimer,805,1
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim.,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim.,796,1
102449926239162,legitboosters_online,These ads ran without a disclaimer,766,1
321548801710742,Gawuna TV,Gawuna TV,757,1
112894051595962,Hon. Kama Nkemkanma,Hon. Kama Nkemkanma,446,1
555746311110451,TVCconnect,TVCconnect,414,1
109221408023443,Gist Latest Jobs,These ads ran without a disclaimer,270,1
104154162775471,TVC News Nigeria,These ads ran without a disclaimer,262,3
450326391674911,Allianz,These ads ran without a disclaimer,228,1
101526161771364,Anambra State New Media,Anambra State New Media,218,1
112280008145991,Total Restoration Team - TRT,Total Restoration Team - TRT,140,1
107824587598777,Allwell Uwazuruike,Allwell Uwazuruike,115,1
112015191108359,Inside Port Harcourt,Inside Port Harcourt,≤100,1
111525325359511,Dlionworldviewtv,These ads ran without a disclaimer,≤100,1
102407559822494,Training Centre in Communication (TCC Africa),These ads ran without a disclaimer,≤100,1
107937293418434,The Solution Digest,The Solution Digest,≤100,1
110115410861584,Gombe Geographic Information Systems,Gombe Geographic Information Systems,≤100,1
102441338860194,Anatomy of Night,These ads ran without a disclaimer,≤100,1
109353154135430,E.N. Publishing,These ads ran without a disclaimer,≤100,1
258237094650339,Voice Of More,Voice Of More,≤100,1
111253688568771,credo_book,These ads ran without a disclaimer,≤100,1
