Location name,Amount spent (USD)
Addis Ababa,≤100
Benishangul-Gumuz Region,≤100
Dire Dawa,≤100
Harari Region,≤100
Oromia Region,≤100
Somali Region,≤100
Southern Nations,≤100
Tigray Region,≤100
