Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,17775,3
102084562479533,Digital506,Digital506,10932,5
105655721900130,Diputada Johana Obando,Juan Andres Vasquez Quiros,9696,1
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,5386,3
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,2235,1
102643532445938,Ada Acuña - Diputada,Jacqui Solano,1515,1
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,1077,1
1599595763404823,Danny Vargas Diputado,Danny Vargas Diputado,885,1
265843867173714,La Revista,La Revista,700,1
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,475,2
100912541413695,Más Impulso,These ads ran without a disclaimer,297,3
1854196034809154,El Oráculo de Costa Rica,These ads ran without a disclaimer,257,1
859053560892477,Ojo al Clima,These ads ran without a disclaimer,≤100,2
104853645903563,Excellent Book,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
142062936237878,Goberna,These ads ran without a disclaimer,≤100,1
